Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,weightedRating
Sully,False,60000000,"['Drama', 'History']",363676,tt3263904,en,"On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the frigid waters of the Hudson River, saving the lives of all 155 aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.",18.275689,"['Malpaso Productions', 'Warner Bros.', 'Kennedy/Marshall Company, The', 'FilmNation Entertainment', 'RatPac Entertainment', 'Flashlight Films']",2016-09-07,238470033.0,96.0,7.0,2106.0,14742.0
The Last Samurai,False,140000000,"['Drama', 'Action', 'War', 'History']",616,tt0325710,en,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.",19.582325,"['Cruise/Wagner Productions', 'Warner Bros.', 'Radar Pictures', 'Bedford Falls Company, The']",2003-12-05,456758981.0,154.0,7.3,1946.0,14205.8
Gangs of New York,False,100000000,"['Drama', 'History', 'Crime']",3131,tt0217505,en,"It's 1863. America was born in the streets. Amsterdam Vallon returns to the Five Points of America to seek vengeance against the psychotic gangland kingpin, Bill the Butcher, who murdered his father years earlier. With an eager pickpocket by his side and a whole new army, Vallon fights his way to seek vengeance on the Butcher and restore peace in the area.",14.922399,"['Miramax Films', 'Initial Entertainment Group (IEG)', 'Alberto Grimaldi Productions']",2002-12-14,193772504.0,167.0,7.1,1964.0,13944.4
Black Hawk Down,False,92000000,"['Action', 'History', 'War']",855,tt0265086,en,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.",10.064446,"['Jerry Bruckheimer Films', 'Revolution Studios', 'Scott Free Productions']",2001-12-28,172989651.0,144.0,7.2,1832.0,13190.4
Pearl Harbor,False,140000000,"['History', 'Romance', 'War']",676,tt0213149,en,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",11.419388,"['Jerry Bruckheimer Films', 'Touchstone Pictures']",2001-05-21,449220945.0,183.0,6.6,1833.0,12097.8
Zero Dark Thirty,False,40000000,"['Thriller', 'Drama', 'History']",97630,tt1790885,en,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.",9.649303,"['Columbia Pictures', 'Annapurna Pictures', 'First Light Production']",2012-12-19,132820716.0,157.0,6.7,1723.0,11544.1
Steve Jobs,False,30000000,"['Drama', 'History']",321697,tt2080374,en,"Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter.",16.224866,"['Universal Pictures', 'Scott Rudin Productions', 'Legendary Pictures', 'The Mark Gordon Company', 'Management 360', 'Cloud Eight Films']",2015-10-09,34441873.0,122.0,6.8,1608.0,10934.4
The Untouchables,False,25000000,"['Crime', 'Drama', 'History', 'Thriller']",117,tt0094226,en,"Young Treasury Agent Elliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jimmy Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.",11.062203,['Paramount Pictures'],1987-06-02,76270454.0,119.0,7.6,1424.0,10822.4
Ip Man,False,11715578,"['Drama', 'Action', 'History']",14756,tt1220719,cn,"A semi-biographical account of Yip Man, the first martial arts master to teach the Chinese martial art of Wing Chun. The film focuses on events surrounding Ip that took place in the city of Foshan between the 1930s to 1940s during the Second Sino-Japanese War. Directed by Wilson Yip, the film stars Donnie Yen in the lead role, and features fight choreography by Sammo Hung.",6.004257,['Mandarin Films Distribution Co.'],2008-12-12,21888598.0,108.0,7.5,1309.0,9817.5
Lincoln,False,65000000,"['History', 'Drama']",72976,tt0443272,en,"A revealing drama that focuses on the 16th President's tumultuous final months in office. In a nation divided by war and the strong winds of change, Lincoln pursues a course of action designed to end the war, unite the country and abolish slavery. With the moral courage and fierce determination to succeed, his choices during this critical moment will change the fate of generations to come.",10.680331,"['DreamWorks', 'Amblin Entertainment', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'The Kennedy/Marshall Company', 'Participant Media', 'Reliance Entertainment']",2012-11-09,275293450.0,149.0,6.7,1456.0,9755.2
Saving Mr. Banks,False,35000000,"['Comedy', 'Drama', 'History']",140823,tt2140373,en,Author P.L. Travers travels from London to Hollywood as Walt Disney Pictures adapts her novel Mary Poppins for the big screen.,15.130888,"['Walt Disney Pictures', 'BBC Films', 'Ruby Films', 'Essential Media & Entertainment', 'Hopscotch Features']",2013-11-16,112544580.0,125.0,7.3,1256.0,9168.8
The Monuments Men,False,70000000,"['War', 'Drama', 'History', 'Action']",152760,tt2177771,en,"Based on the true story of the greatest treasure hunt in history, The Monuments Men is an action drama focusing on seven over-the-hill, out-of-shape museum directors, artists, architects, curators, and art historians who went to the front lines of WWII to rescue the world’s artistic masterpieces from Nazi thieves and return them to their rightful owners.  With the art hidden behind enemy lines, how could these guys hope to succeed?",11.132411,"['Columbia Pictures', 'Studio Babelsberg', 'Fox 2000 Pictures', 'Smokehouse Pictures', 'Obelisk Productions']",2014-01-24,154984035.0,118.0,5.8,1545.0,8961.0
Public Enemies,False,80000000,"['History', 'Crime', 'Drama']",11322,tt1152836,en,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",10.364794,"['Universal Pictures', 'Appian Way', 'Forward Pass', 'Dentsu', 'Relativity Media', 'Tribeca Productions', 'Misher Films']",2009-07-01,214104620.0,140.0,6.5,1371.0,8911.5
Amadeus,False,18000000,"['Drama', 'History', 'Music']",279,tt0086879,en,"The incredible story of genius musician Wolfgang Amadeus Mozart, told in flashback by his peer and secret rival Antonio Salieri – now confined to an insane asylum.",12.677592,['Warner Bros.'],1984-10-26,51973029.0,160.0,7.8,1107.0,8634.6
In the Heart of the Sea,False,100000000,"['Thriller', 'Drama', 'Adventure', 'Action', 'History']",205775,tt1390411,en,"In the winter of 1820, the New England whaling ship Essex was assaulted by something no one could believe: a whale of mammoth size and will, and an almost human sense of vengeance.  The real-life maritime disaster would inspire Herman Melville’s Moby Dick.  But that told only half the story.  “Heart of the Sea” reveals the encounter’s harrowing aftermath, as the ship’s surviving crew is pushed to their limits and forced to do the unthinkable to stay alive.  Braving storms, starvation, panic and despair, the men will call into question their deepest beliefs, from the value of their lives to the morality of their trade, as their captain searches for direction on the open sea and his first mate still seeks to bring the great whale down.",11.696923,"['Imagine Entertainment', 'Spring Creek Productions', 'Warner Bros.', 'Roth Films', 'K. JAM Media', 'Cott Productions', 'Surf Film', 'Enelmar Productions, A.I.E.']",2015-11-20,93820758.0,122.0,6.5,1300.0,8450.0
Downfall,False,18339750,"['Drama', 'History', 'War']",613,tt0363163,de,"In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.",7.692239999999999,"['Degeto Film', 'EOS Entertainment', 'Rai Cinema', 'Österreichischer Rundfunk (ORF)', 'Constantin Film Produktion', 'Westdeutscher Rundfunk (WDR)', 'Norddeutscher Rundfunk (NDR)']",2004-09-08,92180910.0,156.0,7.7,1059.0,8154.3
Invictus,False,60000000,"['Drama', 'History']",22954,tt1057500,en,"Newly elected President Nelson Mandela knows his nation remains racially and economically divided in the wake of apartheid. Believing he can bring his people together through the universal language of sport, Mandela rallies South Africa's rugby team as they make their historic run to the 1995 Rugby World Cup Championship match.",9.109838,"['Spyglass Entertainment', 'Malpaso Productions', 'Revelations Entertainment', 'Mace Neufeld Productions', 'Warner Bros.', 'Liberty Pictures (II)']",2009-12-10,122233971.0,134.0,7.0,1150.0,8050.0
Valkyrie,False,75000000,"['Drama', 'Thriller', 'History', 'War']",2253,tt0985699,en,"Wounded in Africa during World War II, Nazi Col. Claus von Stauffenberg returns to his native Germany and joins the Resistance in a daring plan to create a shadow government and assassinate Adolf Hitler. When events unfold so that he becomes a central player, he finds himself tasked with both leading the coup and personally killing the Führer.",8.635464,"['United Artists', 'Achte Babelsberg Film', 'Metro-Goldwyn-Mayer (MGM)', 'Bad Hat Harry Productions']",2008-12-25,200276000.0,121.0,6.7,1195.0,8006.5
Kingdom of Heaven,False,130000000,"['Drama', 'Action', 'Adventure', 'History', 'War']",1495,tt0320661,en,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.",16.296471,"['Studio Babelsberg', 'Twentieth Century Fox Film Corporation', 'Scott Free Productions', 'Kanzaman', 'Dune Films', 'BK', 'KOH', 'Reino del Cielo', 'Inside Track 3', 'Calle Cruzada']",2005-05-03,211643158.0,144.0,6.6,1187.0,7834.2
The Patriot,False,110000000,"['Drama', 'History', 'War', 'Action']",2024,tt0187393,en,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.",15.960788,"['Centropolis Entertainment', 'Columbia Pictures Corporation', 'Mutual Film Company', 'Global Entertainment Productions GmbH & Company Medien KG']",2000-06-28,215294342.0,165.0,6.8,1130.0,7684.0
Jobs,False,12000000,"['Drama', 'History']",115782,tt2357129,en,The story of Steve Jobs' ascension from college dropout into one of the most revered creative entrepreneurs of the 20th century.,14.294019,"['Open Road Films', 'Dillywood', 'Five Star Institute', 'Silver Reel']",2013-08-16,35931410.0,128.0,6.0,1183.0,7098.0
Lawrence of Arabia,False,15000000,"['Adventure', 'Drama', 'History', 'War']",947,tt0056172,en,"An epic about British officer T.E. Lawrence's mission to aid the Arab tribes in their revolt against the Ottoman Empire during the First World War. Lawrence becomes a flamboyant, messianic figure in the cause of Arab unity but his psychological instability threatens to undermine his achievements.",10.893332,['Horizon Pictures (II)'],1962-12-10,69995385.0,216.0,7.8,870.0,6786.0
13 Hours: The Secret Soldiers of Benghazi,False,50000000,"['Action', 'Drama', 'History', 'Thriller', 'War']",300671,tt4172430,en,An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.,18.022579,"['Paramount Pictures', '3 Arts Entertainment', 'Bay Films', 'Latina Pictures', 'Dune Films']",2016-01-13,69411370.0,144.0,7.0,963.0,6741.0
Pompeii,False,130000000,"['Action', 'Adventure', 'History', 'Romance', 'Drama']",76649,tt1921064,en,"Set in 79 A.D., POMPEII tells the epic story of Milo, a slave turned invincible gladiator who finds himself in a race against time to save his true love Cassia, the beautiful daughter of a wealthy merchant who has been unwillingly betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts in a torrent of blazing lava, Milo must fight his way out of the arena in order to save his beloved as the once magnificent Pompeii crumbles around him.",12.204174,"['Impact Pictures', 'TriStar Pictures', 'Don Carmody Productions', 'FilmDistrict', 'Constantin Film International']",2014-02-18,117831631.0,105.0,5.2,1294.0,6728.8
Selma,False,20000000,"['History', 'Drama']",273895,tt1020072,en,"""Selma,"" as in Alabama, the place where segregation in the South was at its worst, leading to a march that ended in violence, forcing a famous statement by President Lyndon B. Johnson that ultimately led to the signing of the Civil Rights Act.",7.107071,"['Plan B Entertainment', 'Harpo Films', 'Celador Films', 'Cloud Eight Films', 'Pathé']",2014-12-25,66787908.0,127.0,7.4,835.0,6179.0
Hotel Rwanda,False,17500000,"['Drama', 'History', 'War']",205,tt0395169,en,"Inspired by true events, this film takes place in Rwanda in the 1990s when more than a million Tutsis were killed in a genocide that went mostly unnoticed by the rest of the world. Hotel owner Paul Rusesabagina houses over a thousand refuges in his hotel in attempt to save their lives.",10.262332,"['Lions Gate Films', 'United Artists', 'Industrial Development Corporation of South Africa', 'Endgame Entertainment', 'Miracle Pictures', 'Sixth Sense Productions', 'Mikado Film', 'Inside Track Films']",2004-09-11,38000000.0,121.0,7.5,805.0,6037.5
The Founder,False,25000000,"['Drama', 'History']",310307,tt4276820,en,"The true story of how Ray Kroc, a salesman from Illinois, met Mac and Dick McDonald, who were running a burger operation in 1950s Southern California. Kroc was impressed by the brothers’ speedy system of making the food and saw franchise potential. He maneuvered himself into a position to be able to pull the company from the brothers and create a billion-dollar empire.",17.523343,"['Weinstein Company, The', 'FilmNation Entertainment', 'Faliro House Productions', 'The Combine', 'Speedie Distribution']",2016-11-24,23964782.0,115.0,7.0,855.0,5985.0
The Elephant Man,False,5000000,"['Drama', 'History']",1955,tt0080678,en,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",8.405672000000001,['Brooksfilms'],1980-10-02,26010864.0,124.0,7.9,740.0,5846.0
The Thin Red Line,False,52000000,"['Drama', 'History', 'War']",8741,tt0120863,en,"Based on the graphic novel by James Jones, The Thin Red Line tells the story of a group of men, an Army Rifle company called C-for-Charlie, who change, suffer, and ultimately make essential discoveries about themselves during the fierce World War II battle of Guadalcanal. It follows their journey, from the surprise of an unopposed landing, through the bloody and exhausting battles that follow, to the ultimate departure of those who survived. A powerful frontline cast - including Sean Penn, Nick Nolte, Woody Harrelson and George Clooney - explodes into action in this hauntingly realistic view of military and moral chaos in the Pacific during World War II.",9.783966,"['Fox 2000 Pictures', 'Phoenix Pictures', 'Geisler-Roberdeau']",1998-12-25,98126565.0,170.0,7.2,793.0,5709.6
The Great Escape,False,4000000,"['Adventure', 'Drama', 'History', 'Thriller', 'War']",5925,tt0057115,en,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocates them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",14.384114000000002,"['United Artists', 'The Mirisch Corporation']",1963-06-20,11744471.0,172.0,7.8,731.0,5701.8
