Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,weightedRating
The Intouchables,False,13000000,"['Drama', 'Comedy']",77338,tt1675434,fr,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,16.086919,"['Gaumont', 'TF1 Films Production', 'Canal+', 'CinéCinéma', 'Quad Productions', 'Chaocorp', 'Ten Films', 'TF1']",2011-11-02,426480871.0,112.0,8.2,5410.0,44361.99999999999
Toy Story,False,30000000,"['Animation', 'Comedy', 'Family']",862,tt0114709,en,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",21.946943,['Pixar Animation Studios'],1995-10-30,373554033.0,81.0,7.7,5415.0,41695.5
Zootopia,False,150000000,"['Animation', 'Adventure', 'Family', 'Comedy']",269149,tt2948356,en,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",26.024867999999998,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",2016-02-11,1023784195.0,108.0,7.7,4961.0,38199.7
La La Land,False,30000000,"['Comedy', 'Drama', 'Music', 'Romance']",313369,tt3783958,en,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",19.681686,"['Summit Entertainment', 'Marc Platt Productions', 'Gilbert Films', 'Black Label Media', 'Impostor Pictures']",2016-11-29,445435700.0,128.0,7.9,4745.0,37485.5
The Grand Budapest Hotel,False,30000000,"['Comedy', 'Drama']",120467,tt2278388,en,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",14.442048000000002,"['Fox Searchlight Pictures', 'Scott Rudin Productions', 'Studio Babelsberg', 'Indian Paintbrush', 'TSG Entertainment', 'American Empirical Pictures']",2014-02-26,174600318.0,99.0,8.0,4644.0,37152.0
Guardians of the Galaxy Vol. 2,False,200000000,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",283995,tt3896198,en,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,185.330992,"['Walt Disney Pictures', 'Marvel Studios']",2017-04-19,863416141.0,137.0,7.6,4858.0,36920.8
The Truman Show,False,60000000,"['Comedy', 'Drama']",37165,tt0120382,en,"Truman Burbank is the star of ""The Truman Show"", a 24-hour-a-day ""reality"" TV show that broadcasts every aspect of his life -- live and in color -- without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows -- including his wife and his best friend -- is really an actor, paid to be part of his life.",13.155901,"['Paramount Pictures', 'Scott Rudin Productions']",1998-06-04,264118201.0,103.0,7.8,4702.0,36675.6
Toy Story 3,False,200000000,"['Animation', 'Family', 'Comedy']",10193,tt0435761,en,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",16.96647,"['Walt Disney Pictures', 'Pixar Animation Studios']",2010-06-16,1066969703.0,103.0,7.6,4710.0,35796.0
Birdman,False,18000000,"['Drama', 'Comedy']",194662,tt2562232,en,"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",18.193263,"['Worldview Entertainment', 'New Regency Pictures', 'TSG Entertainment', 'Le Grisbi Productions', 'M Productions']",2014-08-27,103215094.0,119.0,7.4,4657.0,34461.8
Silver Linings Playbook,False,21000000,"['Drama', 'Comedy', 'Romance']",82693,tt1045658,en,"After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife.",14.488110999999998,['The Weinstein Company'],2012-09-08,205738714.0,122.0,7.0,4840.0,33880.0
Ratatouille,False,150000000,"['Animation', 'Comedy', 'Family', 'Fantasy']",2062,tt0382932,en,"A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris, he finds himself ideally situated beneath a restaurant made famous by his culinary hero, Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant, Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down.",20.50803,"['Walt Disney Pictures', 'Pixar Animation Studios']",2007-06-22,623722818.0,111.0,7.5,4510.0,33825.0
Despicable Me 2,False,76000000,"['Animation', 'Comedy', 'Family']",93456,tt1690953,en,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,24.82355,"['Universal Pictures', 'Illumination Entertainment']",2013-06-25,970761885.0,98.0,7.0,4729.0,33103.0
Wreck-It Ralph,False,165000000,"['Family', 'Animation', 'Comedy', 'Adventure']",82690,tt1772341,en,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",13.697597,['Walt Disney Animation Studios'],2012-11-01,471222889.0,108.0,7.1,4656.0,33057.6
Brave,False,185000000,"['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']",62177,tt1217209,en,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",15.876341,"['Walt Disney Pictures', 'Pixar Animation Studios']",2012-06-21,538983207.0,93.0,6.7,4760.0,31892.0
Men in Black,False,90000000,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",607,tt0119654,en,"Men in Black follows the exploits of agents Kay and Jay, members of a top-secret organization established to monitor and police alien activity on Earth. The two Men in Black find themselves in the middle of the deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies. In order to prevent worlds from colliding, the MiB must track down the terrorist and prevent the destruction of Earth. It's just another typical day for the Men in Black.",15.781024,"['Amblin Entertainment', 'Columbia Pictures Corporation', 'Parkes+MacDonald Image Nation']",1997-07-02,589390539.0,98.0,6.9,4521.0,31194.9
Shrek,False,60000000,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",808,tt0126029,en,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",17.987728,"['DreamWorks SKG', 'Pacific Data Images (PDI)', 'DreamWorks Animation']",2001-05-16,484409218.0,90.0,7.3,4183.0,30535.9
Ted,False,50000000,"['Comedy', 'Fantasy']",72105,tt1637725,en,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",19.638605,"['Universal Pictures', 'Media Rights Capital', 'Fuzzy Door Productions']",2012-06-29,549368315.0,106.0,6.3,4811.0,30309.3
Minions,False,74000000,"['Family', 'Animation', 'Adventure', 'Comedy']",211672,tt2293640,en,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",547.4882980000001,"['Universal Pictures', 'Illumination Entertainment']",2015-06-17,1156730962.0,91.0,6.4,4729.0,30265.6
Life Is Beautiful,False,20000000,"['Comedy', 'Drama']",637,tt0118799,it,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,39.39497,"['Miramax Films', 'Melampo Cinematografica']",1997-12-20,229400000.0,116.0,8.3,3643.0,30236.9
Finding Dory,False,200000000,"['Adventure', 'Animation', 'Comedy', 'Family']",127380,tt2277860,en,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,14.477676999999998,"['Walt Disney Pictures', 'Pixar Animation Studios', 'Hurwitz Creative']",2016-06-16,1028570889.0,97.0,6.8,4333.0,29464.4
Back to the Future Part II,False,40000000,"['Adventure', 'Comedy', 'Family', 'Science Fiction']",165,tt0096874,en,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",13.689855,"['Universal Pictures', 'Amblin Entertainment', 'U-Drive Productions']",1989-11-20,332000000.0,108.0,7.4,3926.0,29052.4
Toy Story 2,False,90000000,"['Animation', 'Comedy', 'Family']",863,tt0120363,en,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",17.547693,['Pixar Animation Studios'],1999-10-30,497366869.0,92.0,7.3,3914.0,28572.2
Ice Age,False,59000000,"['Animation', 'Comedy', 'Family', 'Adventure']",425,tt0268380,en,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",17.328902,"['Twentieth Century Fox Film Corporation', 'Blue Sky Studios', 'Twentieth Century Fox Animation']",2002-03-10,383257136.0,81.0,7.1,3954.0,28073.4
21 Jump Street,False,42000000,"['Action', 'Comedy', 'Crime']",64688,tt1232829,en,"In high school, Schmidt was a dork and Jenko was the popular jock. After graduation, both of them joined the police force and ended up as partners riding bicycles in the city park. Since they are young and look like high school students, they are assigned to an undercover unit to infiltrate a drug ring that is supplying high school students synthetic drugs.",11.250764,"['Columbia Pictures', 'Original Film', 'Stephen J. Cannell Productions', 'Relativity Media', 'Metro-Goldwyn-Mayer (MGM)']",2012-03-12,201585328.0,109.0,6.7,4151.0,27811.7
Men in Black 3,False,225000000,"['Action', 'Comedy', 'Science Fiction']",41154,tt1409024,en,"Agents J (Will Smith) and K (Tommy Lee Jones) are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K (Josh Brolin) to save his partner, the agency, and the future of humankind.",10.684385,"['Amblin Entertainment', 'Media Magik Entertainment', 'Imagenation Abu Dhabi FZ', 'Hemisphere Media Capital', 'Parkes/MacDonald Productions']",2012-05-23,624026776.0,106.0,6.3,4228.0,26636.4
Amélie,False,10000000,"['Comedy', 'Romance']",194,tt0211915,fr,"At a tiny Parisian café, the adorable yet painfully shy Amélie (Audrey Tautou) accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?",12.879381,"['France 3 Cinéma', 'Claudie Ossard Productions', 'MMC Independent', 'Canal+', 'Tapioca Films', 'Sofica Sofinergie 5', 'Victoires Productions', 'Filmstiftung Nordrhein-Westfalen', 'Union Générale Cinématographique (UGC)']",2001-04-25,173921954.0,122.0,7.8,3403.0,26543.4
Cars,False,120000000,"['Animation', 'Adventure', 'Comedy', 'Family']",920,tt0317219,en,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",18.907948,"['Walt Disney Pictures', 'Pixar Animation Studios']",2006-06-08,461983149.0,117.0,6.6,3991.0,26340.6
Zombieland,False,23600000,"['Comedy', 'Horror']",19908,tt1156398,en,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",11.063029,"['Columbia Pictures', 'Relativity Media', 'Pariah']",2009-10-07,102391382.0,88.0,7.2,3655.0,26316.0
Aladdin,False,28000000,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy', 'Romance']",812,tt0103639,en,"Princess Jasmine grows tired of being forced to remain in the palace and she sneaks out into the marketplace  in disguise where she meets street-urchin Aladdin and the two fall in love, although she may only marry a prince. After being thrown in jail, Aladdin and becomes embroiled in a plot to find a mysterious lamp with which the evil Jafar hopes to rule the land.",16.357419,['Walt Disney Pictures'],1992-11-25,504050219.0,90.0,7.4,3495.0,25863.0
Charlie and the Chocolate Factory,False,150000000,"['Adventure', 'Comedy', 'Family', 'Fantasy']",118,tt0367594,en,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",22.038405,"['Village Roadshow Pictures', 'The Zanuck Company', 'Warner Bros.', 'Tim Burton Productions', 'Plan B Entertainment', 'Theobald Film Productions']",2005-07-13,474968763.0,115.0,6.7,3759.0,25185.3
