Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,weightedRating
The Incredibles,False,92000000,"['Action', 'Adventure', 'Animation', 'Family']",9806,tt0317705,en,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",22.220214,"['Walt Disney Pictures', 'Pixar Animation Studios']",2004-11-05,631442092.0,115.0,7.4,5290.0,39146.0
Zootopia,False,150000000,"['Animation', 'Adventure', 'Family', 'Comedy']",269149,tt2948356,en,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",26.024867999999998,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",2016-02-11,1023784195.0,108.0,7.7,4961.0,38199.7
Toy Story 3,False,200000000,"['Animation', 'Family', 'Comedy']",10193,tt0435761,en,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",16.96647,"['Walt Disney Pictures', 'Pixar Animation Studios']",2010-06-16,1066969703.0,103.0,7.6,4710.0,35796.0
Ratatouille,False,150000000,"['Animation', 'Comedy', 'Family', 'Fantasy']",2062,tt0382932,en,"A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris, he finds himself ideally situated beneath a restaurant made famous by his culinary hero, Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant, Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down.",20.50803,"['Walt Disney Pictures', 'Pixar Animation Studios']",2007-06-22,623722818.0,111.0,7.5,4510.0,33825.0
Despicable Me 2,False,76000000,"['Animation', 'Comedy', 'Family']",93456,tt1690953,en,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,24.82355,"['Universal Pictures', 'Illumination Entertainment']",2013-06-25,970761885.0,98.0,7.0,4729.0,33103.0
Wreck-It Ralph,False,165000000,"['Family', 'Animation', 'Comedy', 'Adventure']",82690,tt1772341,en,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",13.697597,['Walt Disney Animation Studios'],2012-11-01,471222889.0,108.0,7.1,4656.0,33057.6
Spirited Away,False,15000000,"['Fantasy', 'Adventure', 'Animation', 'Family']",129,tt0245429,ja,A ten year old girl who wanders away from her parents along a path that leads to a world ruled by strange and unusual monster-like animals. Her parents have been changed into pigs along with others inside a bathhouse full of these creatures. Will she ever see the world how it once was?,41.048867,['Studio Ghibli'],2001-07-20,274925095.0,125.0,8.3,3968.0,32934.4
How to Train Your Dragon,False,165000000,"['Fantasy', 'Adventure', 'Animation', 'Family']",10191,tt0892769,en,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father",14.416681,"['DreamWorks Animation', 'Vertigo Entertainment', 'Mad Hatter Entertainment']",2010-03-05,494878759.0,98.0,7.5,4319.0,32392.5
Brave,False,185000000,"['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']",62177,tt1217209,en,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",15.876341,"['Walt Disney Pictures', 'Pixar Animation Studios']",2012-06-21,538983207.0,93.0,6.7,4760.0,31892.0
Shrek,False,60000000,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",808,tt0126029,en,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",17.987728,"['DreamWorks SKG', 'Pacific Data Images (PDI)', 'DreamWorks Animation']",2001-05-16,484409218.0,90.0,7.3,4183.0,30535.9
Minions,False,74000000,"['Family', 'Animation', 'Adventure', 'Comedy']",211672,tt2293640,en,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",547.4882980000001,"['Universal Pictures', 'Illumination Entertainment']",2015-06-17,1156730962.0,91.0,6.4,4729.0,30265.6
Finding Dory,False,200000000,"['Adventure', 'Animation', 'Comedy', 'Family']",127380,tt2277860,en,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,14.477676999999998,"['Walt Disney Pictures', 'Pixar Animation Studios', 'Hurwitz Creative']",2016-06-16,1028570889.0,97.0,6.8,4333.0,29464.4
Toy Story 2,False,90000000,"['Animation', 'Comedy', 'Family']",863,tt0120363,en,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",17.547693,['Pixar Animation Studios'],1999-10-30,497366869.0,92.0,7.3,3914.0,28572.2
Ice Age,False,59000000,"['Animation', 'Comedy', 'Family', 'Adventure']",425,tt0268380,en,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",17.328902,"['Twentieth Century Fox Film Corporation', 'Blue Sky Studios', 'Twentieth Century Fox Animation']",2002-03-10,383257136.0,81.0,7.1,3954.0,28073.4
Cars,False,120000000,"['Animation', 'Adventure', 'Comedy', 'Family']",920,tt0317219,en,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",18.907948,"['Walt Disney Pictures', 'Pixar Animation Studios']",2006-06-08,461983149.0,117.0,6.6,3991.0,26340.6
Aladdin,False,28000000,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy', 'Romance']",812,tt0103639,en,"Princess Jasmine grows tired of being forced to remain in the palace and she sneaks out into the marketplace  in disguise where she meets street-urchin Aladdin and the two fall in love, although she may only marry a prince. After being thrown in jail, Aladdin and becomes embroiled in a plot to find a mysterious lamp with which the evil Jafar hopes to rule the land.",16.357419,['Walt Disney Pictures'],1992-11-25,504050219.0,90.0,7.4,3495.0,25863.0
Monsters University,False,200000000,"['Animation', 'Family']",62211,tt1453405,en,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,16.267502,"['Walt Disney Pictures', 'Pixar Animation Studios']",2013-06-20,743559607.0,104.0,7.0,3622.0,25354.0
Moana,False,150000000,"['Adventure', 'Animation', 'Family']",277834,tt3521164,en,"In Ancient Polynesia, when a terrible curse incurred by Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the demigod to set things right.",9.143457000000001,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",2016-11-23,643034466.0,107.0,7.3,3471.0,25338.3
Tangled,False,260000000,"['Animation', 'Family']",38757,tt0398286,en,"When the kingdom's most wanted-and most charming-bandit Flynn Rider hides out in a mysterious tower, he's taken hostage by Rapunzel, a beautiful and feisty tower-bound teen with 70 feet of magical, golden hair. Flynn's curious captor, who's looking for her ticket out of the tower where she's been locked away for years, strikes a deal with the handsome thief and the unlikely duo sets off on an action-packed escapade, complete with a super-cop horse, an over-protective chameleon and a gruff gang of pub thugs.",14.684760999999998,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",2010-11-24,591794936.0,100.0,7.4,3419.0,25300.6
How to Train Your Dragon 2,False,145000000,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']",82702,tt1646971,en,"The thrilling second chapter of the epic How To Train Your Dragon trilogy brings back the fantastical world of Hiccup and Toothless five years later. While Astrid, Snotlout and the rest of the gang are challenging each other to dragon races (the island's new favorite contact sport), the now inseparable pair journey through the skies, charting unmapped territories and exploring new worlds. When one of their adventures leads to the discovery of a secret ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",12.256689,"['DreamWorks Animation', 'Mad Hatter Entertainment']",2014-06-12,609123048.0,102.0,7.6,3163.0,24038.8
The Lego Movie,False,60000000,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",137106,tt1490017,en,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together.",16.418132999999994,"['Village Roadshow Pictures', 'DC Comics', 'Vertigo Entertainment', 'Lin Pictures', 'Warner Bros. Animation', 'LEGO', 'Warner Bros.', 'Animal Logic', 'Warner Animation Group', 'RatPac-Dune Entertainment']",2014-02-06,469160692.0,100.0,7.5,3127.0,23452.5
Beauty and the Beast,False,25000000,"['Romance', 'Family', 'Animation', 'Fantasy', 'Music']",10020,tt0101414,en,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",23.433511,"['Walt Disney Pictures', 'Walt Disney Animation Studios', 'Silver Screen Partners IV']",1991-11-13,377350553.0,84.0,7.5,3029.0,22717.5
Kung Fu Panda,False,130000000,"['Adventure', 'Animation', 'Family', 'Comedy']",9502,tt0441773,en,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",16.897541,['DreamWorks Animation'],2008-06-04,631744560.0,90.0,6.9,3231.0,22293.9
Madagascar,False,75000000,"['Family', 'Animation']",953,tt0351283,en,"Zoo animals leave the comforts of man-made habitats for exotic adventure in this animated family film. After escaping from the zoo, four friends -- a lion, a hippo, a zebra and a giraffe -- are sent back to Africa. When their ship capsizes, stranding them on Madagascar, an island populated by crazy critters, the pals must adapt to jungle life and their new roles as wild animals.",16.136217000000002,"['DreamWorks SKG', 'Pacific Data Images (PDI)', 'DreamWorks Animation']",2005-05-25,532680671.0,86.0,6.6,3322.0,21925.2
The Secret Life of Pets,False,75000000,"['Animation', 'Family']",328111,tt2709768,en,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",11.01395,"['Universal Pictures', 'Fuji Television Network', 'Dentsu', 'Illumination Entertainment']",2016-06-18,875457937.0,87.0,5.9,3536.0,20862.4
Shrek 2,False,150000000,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",809,tt0298148,en,"Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.",16.229860000000002,"['DreamWorks SKG', 'Pacific Data Images (PDI)', 'DreamWorks Animation']",2004-05-19,919838758.0,93.0,6.7,3082.0,20649.4
Ice Age: The Meltdown,False,80000000,"['Animation', 'Family', 'Comedy', 'Adventure']",950,tt0438097,en,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",16.646029000000002,"['Blue Sky Studios', 'Twentieth Century Fox Animation']",2006-03-23,660940780.0,91.0,6.5,3034.0,19721.0
Hotel Transylvania,False,85000000,"['Animation', 'Comedy', 'Family', 'Fantasy']",76492,tt0837562,en,"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teen-aged daughter.",16.231945,"['Columbia Pictures', 'Sony Pictures Animation']",2012-09-20,358375603.0,91.0,6.8,2622.0,17829.6
Ice Age: Continental Drift,False,95000000,"['Animation', 'Comedy', 'Adventure', 'Family']",57800,tt1667889,en,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",13.26958,"['Blue Sky Studios', 'Twentieth Century Fox Animation']",2012-06-26,877244782.0,88.0,6.2,2731.0,16932.2
Howl's Moving Castle,False,24000000,"['Fantasy', 'Animation', 'Adventure']",4935,tt0347149,ja,"When Sophie, a shy young woman, is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking home.",16.136048000000002,"['Studio Ghibli', 'Buena Vista Home Entertainment', 'Mitsubishi', 'd-rights', 'Tohokushinsha Film Corporation']",2004-11-19,234710455.0,119.0,8.2,2049.0,16801.8
