Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,weightedRating
Allied,False,85000000,"['Action', 'Drama', 'War', 'Romance', 'Thriller']",369885,tt3640424,en,"In 1942, an intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.",13.085186,"['Paramount Pictures', 'GK Films', 'ImageMovers', 'Huahua Media']",2016-11-17,119520023.0,124.0,6.6,1415.0,9339.0
Platoon,False,6000000,"['Drama', 'War', 'Action']",792,tt0091763,en,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.",18.206972,"['Orion Pictures', 'Hemdale Film Corporation']",1986-12-18,138530565.0,120.0,7.5,1236.0,9270.0
The Monuments Men,False,70000000,"['War', 'Drama', 'History', 'Action']",152760,tt2177771,en,"Based on the true story of the greatest treasure hunt in history, The Monuments Men is an action drama focusing on seven over-the-hill, out-of-shape museum directors, artists, architects, curators, and art historians who went to the front lines of WWII to rescue the world’s artistic masterpieces from Nazi thieves and return them to their rightful owners.  With the art hidden behind enemy lines, how could these guys hope to succeed?",11.132411,"['Columbia Pictures', 'Studio Babelsberg', 'Fox 2000 Pictures', 'Smokehouse Pictures', 'Obelisk Productions']",2014-01-24,154984035.0,118.0,5.8,1545.0,8961.0
Dear John,False,25000000,"['Drama', 'Romance', 'War']",22971,tt0989757,en,Sergeant John Tyree is home on a 2 week leave from Germany. He meets Savannah after he dives into the ocean to retrieve Savannah's purse that had fallen off the pier. John falls in love with Savannah who is a student on spring break helping build a house for Habitat for Humanity. A romance occurs and Savannah falls deeply in love with John. She promises to write John overseas until he returns.,8.371478999999999,['Screen Gems'],2010-02-04,114977104.0,115.0,6.6,1302.0,8593.199999999999
Downfall,False,18339750,"['Drama', 'History', 'War']",613,tt0363163,de,"In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.",7.692239999999999,"['Degeto Film', 'EOS Entertainment', 'Rai Cinema', 'Österreichischer Rundfunk (ORF)', 'Constantin Film Produktion', 'Westdeutscher Rundfunk (WDR)', 'Norddeutscher Rundfunk (NDR)']",2004-09-08,92180910.0,156.0,7.7,1059.0,8154.3
Valkyrie,False,75000000,"['Drama', 'Thriller', 'History', 'War']",2253,tt0985699,en,"Wounded in Africa during World War II, Nazi Col. Claus von Stauffenberg returns to his native Germany and joins the Resistance in a daring plan to create a shadow government and assassinate Adolf Hitler. When events unfold so that he becomes a central player, he finds himself tasked with both leading the coup and personally killing the Führer.",8.635464,"['United Artists', 'Achte Babelsberg Film', 'Metro-Goldwyn-Mayer (MGM)', 'Bad Hat Harry Productions']",2008-12-25,200276000.0,121.0,6.7,1195.0,8006.5
Grave of the Fireflies,False,3700000,"['Animation', 'Drama', 'War']",12477,tt0095327,ja,"In the latter part of World War II, a boy and his sister, orphaned when their mother is killed in the firebombing of Tokyo, are left to survive on their own in what remains of civilian life in Japan. The plot follows this boy and his sister as they do their best to survive in the Japanese countryside, battling hunger, prejudice, and pride in their own quiet, personal battle.",0.010902,"['Bandai Visual', 'Studio Ghibli', 'Shinchosha Company']",1988-04-16,0.0,89.0,8.2,974.0,7986.799999999998
Kingdom of Heaven,False,130000000,"['Drama', 'Action', 'Adventure', 'History', 'War']",1495,tt0320661,en,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.",16.296471,"['Studio Babelsberg', 'Twentieth Century Fox Film Corporation', 'Scott Free Productions', 'Kanzaman', 'Dune Films', 'BK', 'KOH', 'Reino del Cielo', 'Inside Track 3', 'Calle Cruzada']",2005-05-03,211643158.0,144.0,6.6,1187.0,7834.2
The Patriot,False,110000000,"['Drama', 'History', 'War', 'Action']",2024,tt0187393,en,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.",15.960788,"['Centropolis Entertainment', 'Columbia Pictures Corporation', 'Mutual Film Company', 'Global Entertainment Productions GmbH & Company Medien KG']",2000-06-28,215294342.0,165.0,6.8,1130.0,7684.0
Gone with the Wind,False,4000000,"['Drama', 'Romance', 'War']",770,tt0031381,en,An American classic in which a manipulative woman and a roguish man carry on a turbulent love affair in the American south during the Civil War and Reconstruction.,14.240357,"['Selznick International Pictures', 'Metro-Goldwyn-Mayer (MGM)']",1939-12-15,400176459.0,238.0,7.7,995.0,7661.5
Enemy at the Gates,False,68000000,['War'],853,tt0215750,en,Enemy at the Gates is a war film from Jean-Jacques Annaud from 2001 that takes place during the battle of Stalingard in World War II between the Russians and the Germans.,10.704813,"['Paramount Pictures', 'Swanford Films', 'Mandalay Pictures', 'Little Bird', 'KC Medien', 'Reperage', 'DOS', 'MP Film Management']",2001-03-13,96976270.0,131.0,7.2,1023.0,7365.6
The Deer Hunter,False,15000000,"['Drama', 'War']",11778,tt0077416,en,"A group of working-class friends decides to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return.",7.729445,"['Universal Pictures', 'EMI Films Ltd.']",1978-12-08,50000000.0,183.0,7.8,943.0,7355.4
