Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,weightedRating
3:10 to Yuma,False,55000000,['Western'],5176,tt0381849,en,"In Arizona in the late 1800's, infamous outlaw Ben Wade and his vicious gang of thieves and murderers have plagued the Southern Railroad. When Wade is captured, Civil War veteran Dan Evans, struggling to survive on his drought-plagued ranch, volunteers to deliver him alive to the ""3:10 to Yuma"", a train that will take the killer to trial.",18.079094,"['Tree Line Films', 'Lionsgate', 'Relativity Media', 'Yuma']",2007-09-06,70016220.0,122.0,6.9,1210.0,8349.0
Dances with Wolves,False,22000000,"['Adventure', 'Drama', 'Western']",581,tt0099348,en,"Wounded Civil War soldier, John Dunbar tries to commit suicide – and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",11.654349,"['Tig Productions', 'Majestic Films International']",1990-11-09,424208848.0,181.0,7.6,1084.0,8238.4
For a Few Dollars More,False,600000,['Western'],938,tt0059578,it,"Two bounty hunters are in pursuit of ""El Indio,"" one of the most wanted fugitives in the western territories, and his gang.",13.295342000000002,"['Constantin Film Produktion', 'Produzioni Europee Associati (PEA)']",1965-12-18,15000000.0,132.0,7.8,988.0,7706.4
A Fistful of Dollars,False,200000,['Western'],391,tt0058461,it,"The Man With No Name enters the Mexican village of San Miguel in the midst of a power struggle among the three Rojo brothers and sheriff John Baxter. When a regiment of Mexican soldiers bearing gold intended to pay for new weapons is waylaid by the Rojo brothers, the stranger inserts himself into the middle of the long-simmering battle, selling false information to both sides for his own benefit.",12.429704,"['United Artists', 'Constantin Film Produktion', 'Jolly Film', 'Ocean Films']",1964-09-12,14500000.0,99.0,7.6,909.0,6908.4
Spirit: Stallion of the Cimarron,False,80000000,"['Western', 'Animation', 'Adventure', 'Comedy', 'Family']",9023,tt0166813,en,"As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.",16.724836,"['DreamWorks SKG', 'DreamWorks Animation']",2002-05-24,122563539.0,83.0,7.4,870.0,6438.0
The Assassination of Jesse James by the Coward Robert Ford,False,30000000,"['Action', 'Drama', 'Western']",4512,tt0443680,en,"Outlaw Jesse James is rumored be the 'fastest gun in the West'. An eager recruit into James' notorious gang, Robert Ford eventually grows jealous of the famed outlaw and, when Robert and his brother sense an opportunity to kill James, their murderous action elevates their target to near mythical status.",10.111313,"['Plan B Entertainment', 'Virtual Studios', 'Scott Free Productions', 'Alberta Film Entertainment', 'Warner Bros.', 'Jesse Films Inc.']",2007-09-02,14711793.0,160.0,7.0,792.0,5544.0
Wild Wild West,False,170000000,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Western']",8487,tt0120891,en,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,9.887602,"['Todman, Simon, LeMasters Productions', 'Warner Bros.', 'Peters Entertainment', 'Sonnenfeld Josephson Worldwide Entertainment']",1999-06-29,222104681.0,106.0,5.1,1042.0,5314.2
Butch Cassidy and the Sundance Kid,False,6000000,"['History', 'Drama', 'Western', 'Crime']",642,tt0064115,en,"In late 1890s Wyoming, Butch Cassidy is the affable, clever and talkative leader of the outlaw Hole in the Wall Gang. His closest companion is the laconic dead-shot 'Sundance Kid'. As the west rapidly becomes civilized, the law finally catches up to Butch, Sundance and their gang.  Chased doggedly by a special posse, the two decide to make their way to South America in hopes of evading their pursuers once and for all.",6.714577,"['Twentieth Century Fox Film Corporation', 'Campanile Productions', 'Newman-Foreman Productions']",1969-09-23,102308889.0,110.0,7.4,659.0,4876.6
Shanghai Noon,False,55000000,"['Adventure', 'Action', 'Comedy', 'Western']",8584,tt0184894,en,"Chon Wang, a clumsy imperial guard trails Princess Pei Pei when she is kidnapped from the Forbidden City and transported to America. Wang follows her captors to Nevada, where he teams up with an unlikely partner, outcast outlaw Roy O'Bannon, and tries to spring the princess from her imprisonment.",10.308442,"['Spyglass Entertainment', 'Roger Birnbaum Productions', 'Touchstone Pictures']",2000-05-26,56932305.0,110.0,6.2,756.0,4687.2
Tombstone,False,25000000,"['Action', 'Adventure', 'Drama', 'History', 'Western']",11969,tt0108358,en,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",11.338194,"['Hollywood Pictures', 'Cinergi Pictures Entertainment']",1993-12-25,56505065.0,130.0,7.4,632.0,4676.8
Blazing Saddles,False,2600000,"['Western', 'Comedy']",11072,tt0071230,en,"A town – where everyone seems to be named Johnson – is in the way of the railroad and, in order to grab their land, Hedley Lemar, a politically connected nasty person, sends in his henchmen to make the town unlivable. After the sheriff is killed, the town demands a new sheriff from the Governor, so Hedley convinces him to send the town the first black sheriff in the west.",13.233262,"['Crossbow Productions', 'Warner Bros.']",1974-02-07,119500000.0,93.0,7.2,619.0,4456.8
Shanghai Knights,False,50000000,"['Action', 'Adventure', 'Comedy', 'Western']",6038,tt0300471,en,"The dynamic duo of Chon Wang and Roy O'Bannon return for another crazy adventure. This time, they're in London to avenge the murder of Chon's father, but end up on an even bigger case. Chon's sister is there to do the same, but instead unearths a plot to kill the royal family. No one believes her, though, and it's up to Chon and Roy (who has romance on his mind) to prove her right.",7.469778,"['Spyglass Entertainment', 'Touchstone Pictures', 'Birnbaum / Barber Productions', 'Jackie Chan Films Limited', 'All Knight Productions']",2003-02-06,88323487.0,115.0,6.0,707.0,4242.0
The Dark Tower,False,60000000,"['Action', 'Western', 'Science Fiction', 'Fantasy', 'Horror']",353491,tt1648190,en,"The last Gunslinger, Roland Deschain, has been locked in an eternal battle with Walter O’Dim, also known as the Man in Black, determined to prevent him from toppling the Dark Tower, which holds the universe together. With the fate of the worlds at stake, good and evil will collide in the ultimate battle as only Roland can defend the Tower from the Man in Black.",50.903593,"['Imagine Entertainment', 'Weed Road Pictures', 'Media Rights Capital', 'Sony Pictures Entertainment']",2017-08-03,71000000.0,95.0,5.7,688.0,3921.6
The Magnificent Seven,False,2000000,['Western'],966,tt0054047,en,An oppressed Mexican peasant village hires seven gunfighters to help defend their homes.,10.650752,"['The Mirisch Corporation', 'Alpha Productions']",1960-10-22,4905000.0,128.0,7.4,472.0,3492.8
Bone Tomahawk,False,1800000,"['Horror', 'Western', 'Adventure', 'Drama']",294963,tt2494362,en,"During a shootout in a saloon, Sheriff Hunt injures a suspicious stranger. One of the villagers takes care of him in prison. One day they both disappear – only the spear of a cannibal tribe is found. Hunt and a few of his men go in search of the prisoner and his nurse.",10.480166,"['Caliber Media Company', 'The Fyzz Facility', 'Realbuilder Productions']",2015-10-23,0.0,132.0,6.6,511.0,3372.6
Maverick,False,0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Western']",9359,tt0110478,en,"Maverick is a gambler who would rather con someone than fight them. He needs an additional three thousand dollars in order to enter a Winner Take All poker game that begins in a few days. He tries to win some, tries to collect a few debts, and recover a little loot for the reward. He joins forces with a woman gambler with a marvelous southern accent as the two both try and enter the game.",15.050326,"['Icon Entertainment International', 'Warner Bros.']",1994-05-20,0.0,127.0,6.6,490.0,3234.0
Dead Man,False,9000000,"['Drama', 'Fantasy', 'Western']",922,tt0112817,en,"On the run after murdering a man, accountant William Blake encounters a strange North American man named Nobody who prepares him for his journey into the spiritual world.",6.505272,"['JVC Entertainment', 'Pandora Filmproduktion', 'Newmarket Capital Group', '12 Gauge Productions']",1995-12-23,0.0,121.0,7.2,397.0,2858.4
The Quick and the Dead,False,32000000,"['Action', 'Western']",12106,tt0114214,en,"A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",7.54701,['TriStar Pictures'],1995-02-09,18552460.0,107.0,6.2,431.0,2672.2000000000007
High Noon,False,730000,['Western'],288,tt0044706,en,High Noon is about a recently freed leader of a gang of bandits in the desert who is looking to get revenge on the Sheriff who put him in jail. A legendary western film from the Austrian director Fred Zinnemann.,16.715935,"['United Artists', 'Stanley Kramer Productions']",1952-03-27,8000000.0,85.0,7.6,343.0,2606.8
The Searchers,False,3750000,['Western'],3114,tt0049730,en,"As a Civil War veteran spends years searching for a young niece captured by Indians, his motivation becomes increasingly questionable.",7.803856,"['C.V. Whitney Pictures', 'Warner Bros.']",1956-03-13,0.0,119.0,7.7,332.0,2556.4
Slow West,False,0,"['Romance', 'Thriller', 'Western']",223485,tt3205376,en,"In the Old West, a 17-year-old Scottish boy teams up with a mysterious gunman to find the woman with whom he is infatuated.",10.132064,"['The New Zealand Film Commission', 'Film4', 'See Saw Films', 'A24', 'DMC Films']",2015-04-16,229094.0,84.0,6.6,371.0,2448.6
Westworld,False,0,"['Action', 'Adventure', 'Drama', 'Horror', 'Science Fiction', 'Thriller', 'Western']",2362,tt0070909,en,"In a futuristic resort, wealthy patrons can visit recreations of different time periods and experience their wildest fantasies with life-like robots. But when Richard Benjamin opts for the wild west, he gets more than he bargained for when a gunslinger robot goes berserk.",6.529052,['Metro-Goldwyn-Mayer (MGM)'],1973-10-22,0.0,88.0,6.7,345.0,2311.5
The Treasure of the Sierra Madre,False,3800000,"['Action', 'Adventure', 'Drama', 'Western']",3090,tt0040897,en,"Fred C. Dobbs and Bob Curtin, both down on their luck in Tampico, Mexico in 1925, meet up with a grizzled prospector named Howard and decide to join with him in search of gold in the wilds of central Mexico. Through enormous difficulties, they eventually succeed in finding gold, but bandits, the elements, and most especially greed threaten to turn their success into disaster.",8.070589,['Warner Bros.'],1948-01-24,4307000.0,126.0,7.9,285.0,2251.5
The Outlaw Josey Wales,False,3700000,"['Drama', 'Western']",10747,tt0075029,en,"After avenging his family's brutal murder, Wales is pursued by a pack of soldiers. He prefers to travel alone, but ragtag outcasts are drawn to him - and Wales can't bring himself to leave them unprotected.",5.849522,"['Warner Bros.', 'Malpaso Company']",1976-06-30,31800000.0,135.0,7.4,303.0,2242.2000000000007
High Plains Drifter,False,5500000,['Western'],11901,tt0068699,en,"A gunfighting stranger comes to the small settlement of Lago. After gunning down three gunmen who tried to kill him, the townsfolk decide to hire the Stranger to hold off three outlaws who are on their way.",9.91087,"['Universal Pictures', 'Malpaso Productions']",1973-04-19,15700000.0,105.0,7.4,284.0,2101.6
Hidalgo,False,100000000,"['Western', 'Adventure']",2023,tt0317648,en,"Set in 1890, this is the story of a Pony Express courier who travels to Arabia to compete with his horse, Hidalgo, in a dangerous race for a massive contest prize, in an adventure that sends the pair around the world...",8.140709,"['Casey Silver Productions', 'Touchstone Pictures', 'Dune Films']",2004-03-05,108103450.0,136.0,6.5,321.0,2086.5
The Wild Bunch,False,6244087,"['Adventure', 'Western']",576,tt0065214,en,"Aging outlaw Pike Bishop (William Holden) prepares to retire after one final robbery. Joined by his gang, which includes Dutch Engstrom (Ernest Borgnine) and brothers Lyle (Warren Oates) and Tector Gorch (Ben Johnson), Bishop discovers the heist is a setup orchestrated in part by his old partner, Deke Thornton (Robert Ryan). As the remaining gang takes refuge in Mexican territory, Thornton trails them, resulting in fierce gunfights with plenty of casualties",11.722424,['Warner Brothers/Seven Arts'],1969-06-17,638641.0,145.0,7.7,266.0,2048.2000000000007
