Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,weightedRating
Dirty Dancing,False,6000000,"['Drama', 'Music', 'Romance']",88,tt0092890,en,"Expecting the usual tedium that accompanies a summer in the Catskills with her family, 17-year-old Frances 'Baby' Houseman is surprised to find herself stepping into the shoes of a professional hoofer – and unexpectedly falling in love.",14.044122,"['Great American Films Limited Partnership', 'Vestron Pictures']",1987-08-21,213954274.0,100.0,7.1,1371.0,9734.1
Peter Pan,False,4000000,"['Animation', 'Music', 'Family', 'Adventure', 'Fantasy']",10693,tt0046183,en,"Leaving the safety of their nursery behind, Wendy, Michael and John follow Peter Pan to a magical world where childhood lasts forever. But while in Neverland, the kids must face Captain Hook and foil his attempts to get rid of Peter for good.",16.861532999999998,"['RKO Radio Pictures', 'Walt Disney Productions']",1953-02-05,87404651.0,77.0,7.0,1380.0,9660.0
Into the Woods,False,50000000,"['Fantasy', 'Comedy', 'Music']",224141,tt2180411,en,"In a woods filled with magic and fairy tale characters, a baker and his wife set out to end the curse put on them by their neighbor, a spiteful witch.",9.580785,"['Walt Disney Pictures', 'Marc Platt Productions', 'Lucamar Productions']",2014-12-25,212902372.0,125.0,5.6,1688.0,9452.8
Begin Again,False,8000000,"['Comedy', 'Music', 'Romance', 'Drama']",198277,tt1980929,en,"Gretta's celebrity boyfriend breaks up with her after a long-term relationship, leaving the singer to find success on her own. With the help of record producer, Dan and hip-hop celebrity, Trouble Gum, Gretta strives to fulfil her musical ambitions.",10.289628,"['Likely Story', 'Apatow Productions', 'Exclusive Media Group', 'Sycamore Pictures']",2013-09-07,63464861.0,104.0,7.3,1285.0,9380.5
The Princess and the Frog,False,105000000,"['Romance', 'Family', 'Animation', 'Music']",10198,tt0780521,en,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to do face the same problem after she kisses him.",16.616517,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",2009-12-08,267045765.0,97.0,6.7,1293.0,8663.1
Amadeus,False,18000000,"['Drama', 'History', 'Music']",279,tt0086879,en,"The incredible story of genius musician Wolfgang Amadeus Mozart, told in flashback by his peer and secret rival Antonio Salieri – now confined to an insane asylum.",12.677592,['Warner Bros.'],1984-10-26,51973029.0,160.0,7.8,1107.0,8634.6
The Blues Brothers,False,27000000,"['Music', 'Comedy', 'Action', 'Crime']",525,tt0080455,en,"Jake Blues is just out of jail, and teams up with his brother, Elwood on a 'mission from God' to raise funds for the orphanage in which they grew up. The only thing they can do is do what they do best – play music – so they get their old band together and they're on their way, while getting in a bit of trouble here and there.",10.076901,['Universal Pictures'],1980-06-17,115229890.0,133.0,7.5,1092.0,8190.0
Step Up,False,12000000,"['Music', 'Drama', 'Romance', 'Crime']",9762,tt0462590,en,"Everyone deserves a chance to follow their dreams, but some people only get one shot. Tyler Gage is a rebel from the wrong side of Baltimore's tracks and the only thing that stands between him and an unfulfilled life are his dreams of one day making it out of there. Nora is a privileged ballet dancer attending Baltimore's ultra-elite Maryland School of the Arts",14.21769,"['Summit Entertainment', 'Offspring Entertainment', 'Touchstone Pictures', 'Eketahuna LLC']",2006-08-11,114194847.0,104.0,6.7,1092.0,7316.4000000000015
The Sound of Music,False,8200000,"['Drama', 'Family', 'Music', 'Romance']",15121,tt0059742,en,Film adaptation of a classic Rodgers and Hammerstein musical based on a nun who becomes a governess for an Austrian family.,9.06773,"['Twentieth Century Fox Film Corporation', 'Robert Wise Productions', 'Argyle Enterprises']",1965-03-02,286214286.0,174.0,7.4,966.0,7148.4000000000015
Alvin and the Chipmunks,False,60000000,"['Comedy', 'Music', 'Family', 'Fantasy', 'Animation']",6477,tt0952640,en,"A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore.",11.805233,"['Dune Entertainment', 'Regency Enterprises', 'Fox 2000 Pictures', 'Bagdasarian Productions']",2007-12-13,361366633.0,92.0,5.5,1212.0,6666.0
"South Park: Bigger, Longer & Uncut",False,21000000,"['Animation', 'Comedy', 'Music']",9473,tt0158983,en,"When the four boys see an R-rated movie featuring Canadians Terrance and Philip, they are pronounced ""corrupted"", and their parents pressure the United States to wage war against Canada.",11.818055,"['Paramount Pictures', 'Scott Rudin Productions', 'Comedy Central', 'Warner Bros.', 'Comedy Central Films', 'Comedy Partners']",1999-06-30,0.0,81.0,7.1,916.0,6503.5999999999985
High School Musical,False,4200000,"['Comedy', 'Drama', 'Family', 'Music', 'TV Movie']",10947,tt0475293,en,"Troy (Zac Efron), the popular captain of the basketball team, and Gabriella (Vanessa Anne Hudgens), the brainy and beautiful member of the academic club, break all the rules of East High society when they secretly audition for the leads in the school's musical. As they reach for the stars and follow their dreams, everyone learns about acceptance, teamwork, and being yourself. And it's all set to fun tunes and very cool dance moves!",10.187478,['Disney Channel'],2006-01-20,0.0,98.0,6.1,1048.0,6392.799999999998
Inside Llewyn Davis,False,11000000,"['Drama', 'Music']",86829,tt2042568,en,"In Greenwich Village in the early 1960s, gifted but volatile folk musician Llewyn Davis struggles with money, relationships, and his uncertain future following the suicide of his singing partner.",10.838063,"['StudioCanal', 'CBS Films', 'Anton Capital Entertainment (ACE)']",2013-10-06,32935319.0,105.0,7.2,845.0,6084.0
Fantasia,False,2280000,"['Animation', 'Family', 'Music']",756,tt0032455,en,"Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again.",8.03796,['Walt Disney Pictures'],1940-11-13,83320000.0,124.0,7.2,831.0,5983.2
Almost Famous,False,60000000,"['Drama', 'Music']",786,tt0181875,en,"Almost Famous is an autobiographical inspired film about a 15-year-old who is hired by Rolling Stone magazine to follow and interview a rock band during their tour. A film about growing up, first love, disappointment, and the life of a rock star.",9.086699,"['Columbia Pictures', 'Vinyl Films', 'DreamWorks Pictures']",2000-09-15,47383689.0,122.0,7.4,807.0,5971.8
August Rush,False,25000000,"['Family', 'Drama', 'Music']",5123,tt0426931,en,"A drama with fairy tale elements, where an orphaned musical prodigy uses his gift as a clue to finding his birth parents.",8.874048,"['Warner Bros.', 'CJ Entertainment', 'Southpaw Entertainment']",2007-11-21,66122026.0,114.0,7.2,821.0,5911.2
Singin' in the Rain,False,2540800,"['Comedy', 'Music', 'Romance']",872,tt0045152,en,"In 1927 Hollywood, Don Lockwood and Lina Lamont are a famous on-screen romantic pair in silent movies, but Lina mistakes the on-screen romance for real love. When their latest film is transformed into a musical, Don has the perfect voice for the songs, but strident voice faces the studio to dub her voice. Aspiring actress, Kathy Selden is brought in and, while she is working on the movie, Don falls in love with her.",11.064858,['Metro-Goldwyn-Mayer (MGM)'],1952-04-10,7200000.0,103.0,7.9,747.0,5901.3
The Prince of Egypt,False,70000000,"['Adventure', 'Animation', 'Drama', 'Family', 'Music']",9837,tt0120794,en,"This is the extraordinary tale of two brothers named Moses and Ramses, one born of royal blood, and one an orphan with a secret past. Growing up the best of friends, they share a strong bond of free-spirited youth and good-natured rivalry. But the truth will ultimately set them at odds, as one becomes the ruler of the most powerful empire on earth, and the other the chosen leader of his people! Their final confrontation will forever change their lives and the world.",11.898185,"['DreamWorks SKG', 'DreamWorks Animation']",1998-12-15,218613188.0,99.0,6.9,847.0,5844.3
Billy Elliot,False,5000000,"['Drama', 'Comedy', 'Music']",71,tt0249462,en,"Set against the background of the 1984 Miner's Strike, Billy Elliot is an 11 year old boy who stumbles out of the boxing ring and onto the ballet floor. He faces many trials and triumphs as he strives to conquer his family's set ways, inner conflict, and standing on his toes!",12.158424,"['BBC Films', 'Tiger Aspect Productions', 'StudioCanal', 'Arts Council of England', 'Working Title Films', 'WT2 Productions']",2000-05-18,110000000.0,110.0,7.4,774.0,5727.6
The Bélier Family,False,11000000,"['Comedy', 'Drama', 'Music']",304410,tt3547740,fr,"The whole Bélier family is deaf, except for sixteen year old Paula who is the important translator in her parents' day to day life especially when it comes to matters concerning the family farm. When her music teacher discovers she has a fantastic singing voice and she gets an opportunity to enter a big Radio France contest the whole family's future is set up for big changes.",7.943506,"['France 2 Cinéma', 'Mars Films', 'Nexus Factory', 'Umedia', 'Jerico', 'Vendôme Production', 'Quarante 12 Films']",2014-12-17,0.0,105.0,7.0,789.0,5523.0
High School Musical 2,False,0,"['Comedy', 'Drama', 'Family', 'Music']",13649,tt0810900,en,"The East High Wildcats are ready to have the time of their lives. Troy (Zac Efron) is thrilled when he’s offered a job in a country club, but it’s all part of Sharpay’s (Ashley Tisdale) plot to lure him away from Gabriella (Vanessa Hudgens). How will it all turn out? All questions are answered on the night of the club’s Talent Show.",6.5290940000000015,['Disney Channel'],2007-08-17,7000000.0,104.0,6.1,884.0,5392.4
Sing Street,False,4000000,"['Romance', 'Drama', 'Music']",369557,tt3544112,en,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.,10.672862,"['Cosmo-Films', 'Likely Story', 'FilmNation Entertainment', 'Filmwave Pictures', 'PalmStar Media', 'Distressed Films']",2016-03-11,13624522.0,106.0,8.0,669.0,5352.0
Walk the Line,False,28000000,"['Drama', 'Music', 'Romance']",69,tt0358273,en,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis and Carl Perkins.",11.476443,"['Tree Line Films', 'Konrad Pictures', 'Catfish Productions', 'Fox 2000 Pictures', 'Mars Media Beteiligungs']",2005-09-13,186438883.0,136.0,7.3,732.0,5343.5999999999985
High School Musical 3: Senior Year,False,0,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",11887,tt0962726,en,"It's almost graduation day for high school seniors Troy, Gabriella, Sharpay, Chad, Ryan and Taylor ― and the thought of heading off in separate directions after leaving East High has these Wildcats thinking they need to do something they'll remember forever. Together with the rest of the Wildcats, they stage a spring musical reflecting their hopes and fears about the future and their unforgettable experiences growing up together. But with graduation approaching and college plans in question, what will become of the dreams, romances, and friendships of East High's senior Wildcats?",7.3435039999999985,['Walt Disney Pictures'],2008-10-22,0.0,116.0,6.1,858.0,5233.799999999998
The Rocky Horror Picture Show,False,1200000,"['Comedy', 'Horror', 'Music', 'Science Fiction']",36685,tt0073629,en,"Sweethearts Brad and Janet, stuck with a flat tire during a storm, discover the eerie mansion of Dr. Frank-N-Furter, a transvestite scientist. As their innocence is lost, Brad and Janet meet a houseful of wild characters, including a rocking biker and a creepy butler. Through elaborate dances and rock songs, Frank-N-Furter unveils his latest creation: a muscular man named 'Rocky'.",8.699428,"['Twentieth Century Fox Film Corporation', 'Michael White Productions']",1975-08-14,112892319.0,100.0,7.4,703.0,5202.2
Wayne's World,False,20000000,"['Music', 'Comedy']",8872,tt0105793,en,"When a sleazy TV exec offers Wayne and Garth a fat contract to tape their late-night public access show at his network, they can't believe their good fortune. But they soon discover the road from basement to big-time is a gnarly one, fraught with danger, temptation and ragin' party opportunities.",10.180776,['Paramount Pictures'],1992-02-14,121697323.0,94.0,6.5,738.0,4797.0
Hairspray,False,50000000,"['Family', 'Comedy', 'Music', 'Romance']",2976,tt0427327,en,"Pleasantly plump teenager, Tracy Turnblad and her best friend, Penny Pingleton audition to be on The Corny Collins Show – and Tracy wins. But when scheming Amber Von Tussle and her mother plot to destroy Tracy, it turns to chaos.",7.768045,"['New Line Cinema', 'Ingenious Film Partners', 'Offspring Entertainment', 'Zadan / Meron Productions']",2007-07-13,90450008.0,117.0,6.5,738.0,4797.0
Chicago,False,45000000,"['Action', 'Comedy', 'Crime', 'Drama', 'Music']",1574,tt0299658,en,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,13.325347,"['Miramax Films', 'Producers Circle', 'Storyline Entertainment']",2002-12-26,306776732.0,113.0,6.9,695.0,4795.5
Sister Act,False,31000000,"['Music', 'Comedy']",2005,tt0105417,en,"A Reno singer witnesses a mob murder and the cops stash her in a nunnery to protect her from the hitmen. The mother superior does not trust her, and takes steps to limit her influence on the other nuns. Eventually the singer rescues the failing choir and begins helping with community projects, which gets her an interview on TV.",18.83065,['Touchstone Pictures'],1992-05-28,231605150.0,100.0,6.5,713.0,4634.5
