Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,weightedRating
"Monsters, Inc.",False,115000000,"['Animation', 'Comedy', 'Family']",585,tt0198781,en,"James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.",26.419962,"['Walt Disney Pictures', 'Pixar Animation Studios']",2001-11-01,562816256.0,92.0,7.5,6150.0,46125.0
The Lion King,False,45000000,"['Family', 'Animation', 'Drama']",8587,tt0110357,en,A young lion cub named Simba can't wait to be king. But his uncle craves the title for himself and will stop at nothing to get it.,21.605761,"['Walt Disney Pictures', 'Walt Disney Feature Animation']",1994-06-23,788241776.0,89.0,8.0,5520.0,44160.0
Harry Potter and the Chamber of Secrets,False,100000000,"['Adventure', 'Fantasy', 'Family']",672,tt0295297,en,"Ignoring threats to his life, Harry returns to Hogwarts to investigate – aided by Ron and Hermione – a mysterious series of attacks.",29.741452,"['1492 Pictures', 'Heyday films', 'Warner Bros.']",2002-11-13,876688482.0,161.0,7.4,5966.0,44148.4
Harry Potter and the Goblet of Fire,False,150000000,"['Adventure', 'Fantasy', 'Family']",674,tt0330373,en,"Harry starts his fourth year at Hogwarts, competes in the treacherous Triwizard Tournament and faces the evil Lord Voldemort. Ron and Hermione help Harry manage the pressure – but Voldemort lurks, awaiting his chance to destroy Harry and all that he stands for.",24.903058,"['Patalex IV Productions Limited', 'Warner Bros.', 'Heyday Films']",2005-11-05,895921036.0,157.0,7.5,5758.0,43185.0
Harry Potter and the Deathly Hallows: Part 1,False,250000000,"['Adventure', 'Fantasy', 'Family']",12444,tt0926084,en,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",23.300362,"['Warner Bros.', 'Heyday Films']",2010-10-17,954305868.0,146.0,7.5,5708.0,42810.0
Toy Story,False,30000000,"['Animation', 'Comedy', 'Family']",862,tt0114709,en,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",21.946943,['Pixar Animation Studios'],1995-10-30,373554033.0,81.0,7.7,5415.0,41695.5
Harry Potter and the Order of the Phoenix,False,150000000,"['Adventure', 'Fantasy', 'Family', 'Mystery']",675,tt0373889,en,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students – dubbed 'Dumbledore's Army' – to defend themselves against the dark arts.",21.3643,"['Warner Bros.', 'Heyday Films']",2007-06-28,938212738.0,138.0,7.4,5633.0,41684.2
Fantastic Beasts and Where to Find Them,False,180000000,"['Adventure', 'Family', 'Fantasy']",259316,tt3183660,en,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",41.05142100000001,"['Heyday films', 'Warner Bros.']",2016-11-16,809342332.0,133.0,7.2,5612.0,40406.4
Harry Potter and the Half-Blood Prince,False,250000000,"['Adventure', 'Fantasy', 'Family']",767,tt0417741,en,"As Harry begins his sixth year at Hogwarts, he discovers an old book marked as 'Property of the Half-Blood Prince', and begins to learn more about Lord Voldemort's dark past.",19.083723000000006,"['Warner Bros.', 'Heyday Films']",2009-07-07,933959197.0,153.0,7.4,5435.0,40219.0
Frozen,False,150000000,"['Animation', 'Adventure', 'Family']",109445,tt2294629,en,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",24.248243,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",2013-11-27,1274219009.0,102.0,7.3,5440.0,39712.0
The Incredibles,False,92000000,"['Action', 'Adventure', 'Animation', 'Family']",9806,tt0317705,en,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",22.220214,"['Walt Disney Pictures', 'Pixar Animation Studios']",2004-11-05,631442092.0,115.0,7.4,5290.0,39146.0
Zootopia,False,150000000,"['Animation', 'Adventure', 'Family', 'Comedy']",269149,tt2948356,en,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",26.024867999999998,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",2016-02-11,1023784195.0,108.0,7.7,4961.0,38199.7
Beauty and the Beast,False,160000000,"['Family', 'Fantasy', 'Romance']",321612,tt2771200,en,A live-action adaptation of Disney's version of the classic 'Beauty and the Beast' tale of a cursed prince and a beautiful young woman who helps him break the spell.,287.253654,"['Walt Disney Pictures', 'Mandeville Films']",2017-03-16,1262886337.0,129.0,6.8,5530.0,37604.0
Toy Story 3,False,200000000,"['Animation', 'Family', 'Comedy']",10193,tt0435761,en,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",16.96647,"['Walt Disney Pictures', 'Pixar Animation Studios']",2010-06-16,1066969703.0,103.0,7.6,4710.0,35796.0
Ratatouille,False,150000000,"['Animation', 'Comedy', 'Family', 'Fantasy']",2062,tt0382932,en,"A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris, he finds himself ideally situated beneath a restaurant made famous by his culinary hero, Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant, Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down.",20.50803,"['Walt Disney Pictures', 'Pixar Animation Studios']",2007-06-22,623722818.0,111.0,7.5,4510.0,33825.0
Despicable Me 2,False,76000000,"['Animation', 'Comedy', 'Family']",93456,tt1690953,en,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,24.82355,"['Universal Pictures', 'Illumination Entertainment']",2013-06-25,970761885.0,98.0,7.0,4729.0,33103.0
Wreck-It Ralph,False,165000000,"['Family', 'Animation', 'Comedy', 'Adventure']",82690,tt1772341,en,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",13.697597,['Walt Disney Animation Studios'],2012-11-01,471222889.0,108.0,7.1,4656.0,33057.6
Spirited Away,False,15000000,"['Fantasy', 'Adventure', 'Animation', 'Family']",129,tt0245429,ja,A ten year old girl who wanders away from her parents along a path that leads to a world ruled by strange and unusual monster-like animals. Her parents have been changed into pigs along with others inside a bathhouse full of these creatures. Will she ever see the world how it once was?,41.048867,['Studio Ghibli'],2001-07-20,274925095.0,125.0,8.3,3968.0,32934.4
How to Train Your Dragon,False,165000000,"['Fantasy', 'Adventure', 'Animation', 'Family']",10191,tt0892769,en,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father",14.416681,"['DreamWorks Animation', 'Vertigo Entertainment', 'Mad Hatter Entertainment']",2010-03-05,494878759.0,98.0,7.5,4319.0,32392.5
Maleficent,False,180000000,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",102651,tt1587310,en,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",19.467404,"['Walt Disney Pictures', 'Walt Disney Studios Motion Pictures', 'Roth Films']",2014-05-28,758539785.0,97.0,7.0,4607.0,32249.0
Brave,False,185000000,"['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']",62177,tt1217209,en,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",15.876341,"['Walt Disney Pictures', 'Pixar Animation Studios']",2012-06-21,538983207.0,93.0,6.7,4760.0,31892.0
Alice in Wonderland,False,200000000,"['Family', 'Fantasy', 'Adventure']",12155,tt1014759,en,"Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason – to conquer the horrific Jabberwocky and restore the rightful queen to her throne.",17.285093,"['Walt Disney Pictures', 'Team Todd', 'Tim Burton Productions', 'Roth Films', 'Zanuck Company, The']",2010-03-03,1025491110.0,108.0,6.4,4773.0,30547.2
Shrek,False,60000000,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",808,tt0126029,en,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",17.987728,"['DreamWorks SKG', 'Pacific Data Images (PDI)', 'DreamWorks Animation']",2001-05-16,484409218.0,90.0,7.3,4183.0,30535.9
Minions,False,74000000,"['Family', 'Animation', 'Adventure', 'Comedy']",211672,tt2293640,en,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",547.4882980000001,"['Universal Pictures', 'Illumination Entertainment']",2015-06-17,1156730962.0,91.0,6.4,4729.0,30265.6
Finding Dory,False,200000000,"['Adventure', 'Animation', 'Comedy', 'Family']",127380,tt2277860,en,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,14.477676999999998,"['Walt Disney Pictures', 'Pixar Animation Studios', 'Hurwitz Creative']",2016-06-16,1028570889.0,97.0,6.8,4333.0,29464.4
Back to the Future Part II,False,40000000,"['Adventure', 'Comedy', 'Family', 'Science Fiction']",165,tt0096874,en,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",13.689855,"['Universal Pictures', 'Amblin Entertainment', 'U-Drive Productions']",1989-11-20,332000000.0,108.0,7.4,3926.0,29052.4
Toy Story 2,False,90000000,"['Animation', 'Comedy', 'Family']",863,tt0120363,en,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",17.547693,['Pixar Animation Studios'],1999-10-30,497366869.0,92.0,7.3,3914.0,28572.2
Ice Age,False,59000000,"['Animation', 'Comedy', 'Family', 'Adventure']",425,tt0268380,en,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",17.328902,"['Twentieth Century Fox Film Corporation', 'Blue Sky Studios', 'Twentieth Century Fox Animation']",2002-03-10,383257136.0,81.0,7.1,3954.0,28073.4
Cars,False,120000000,"['Animation', 'Adventure', 'Comedy', 'Family']",920,tt0317219,en,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",18.907948,"['Walt Disney Pictures', 'Pixar Animation Studios']",2006-06-08,461983149.0,117.0,6.6,3991.0,26340.6
Aladdin,False,28000000,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy', 'Romance']",812,tt0103639,en,"Princess Jasmine grows tired of being forced to remain in the palace and she sneaks out into the marketplace  in disguise where she meets street-urchin Aladdin and the two fall in love, although she may only marry a prince. After being thrown in jail, Aladdin and becomes embroiled in a plot to find a mysterious lamp with which the evil Jafar hopes to rule the land.",16.357419,['Walt Disney Pictures'],1992-11-25,504050219.0,90.0,7.4,3495.0,25863.0
