Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,weightedRating
No Mercy,False,0,"['Thriller', 'Crime', 'Mystery', 'Foreign']",50475,tt1662557,ko,"Forensic pathologist Kang (Seol Kyeong-gu) is assigned to examine the dismembered corpse of a female murder victim. Detective Min (Han Hye-jin) points to a fanatic environmentalist, Lee Sung-ho (Ryoo Seung-beom), as the primary suspect. But when Kang’s daughter is kidnapped, a manipulative game begins between Kang and Lee, who holds secrets about the homicide case.",2.636798,"['Cinema Service', 'CJ Entertainment', 'The Dream & Pictures']",2010-01-07,0.0,125.0,7.6,33.0,250.8
Nostalgia for the Light,False,0,"['Drama', 'Documentary', 'Foreign']",72721,tt1556190,es,"In Chile's Atacama Desert, astronomers peer deep into the cosmos in search for answers concerning the origins of life. Nearby, a group of women sift through the sand searching for body parts of loved ones, dumped unceremoniously by Pinochet's regime.",1.529266,"['Westdeutscher Rundfunk (WDR)', 'Blinker Filmproduktion GmbH', 'Atacama Productions', 'Cronomedia']",2010-10-27,0.0,90.0,7.8,32.0,249.6
The Color of Pomegranates,False,0,"['Drama', 'Foreign']",26302,tt0063555,ru,"The life of revered the 18th-century Armenian poet and musician Sayat-Nova (Vilen Galstyan). Portraying events in the life of the artist from childhood up to his death, the movie addresses in particular his relationships with women, including his muse (Sofiko Chiaureli). The production tells Sayat-Nova's dramatic story by using both his poems and largely still camerawork, creating an impressionistic work.",1.635298,['Armenfilm Studios'],1969-10-01,0.0,79.0,7.9,31.0,244.9
Koi... Mil Gaya,False,0,"['Drama', 'Action', 'Science Fiction', 'Romance', 'Foreign']",25516,tt0254481,hi,"Ranjit Mehra and his wife Sonia live a middle-class life in rural India. Ranjit's passion is studying the heavenly bodies through various computers, telescopes, and communicators as he believes there is life beyond Earth. He continuously transmits the sound generated by the syllable ""om"" and hopes that someone somewhere will hear this and respond to it.",3.273286,['Filmkraft Productions Pvt. Ltd'],2003-08-08,0.0,171.0,6.4,37.0,236.8
Water,False,0,"['Drama', 'Foreign', 'Romance']",7509,tt0240200,en,"The film examines the plight of a group of widows forced into poverty at a temple in the holy city of Varanasi. It focuses on a relationship between one of the widows, who wants to escape the social restrictions imposed on widows, and a man who is from the highest caste and a follower of Mahatma Gandhi.",2.1358740000000003,"['David Hamilton Productions', 'Echo Lake Productions', 'Flagship International', 'Noble Nomad Pictures']",2005-09-08,10422387.0,115.0,6.7,35.0,234.5
Noriko's Dinner Table,False,0,"['Drama', 'Foreign', 'Horror']",42041,tt0468820,ja,"A teenager called Noriko Shimabara runs away from her family in Tokoyama, to meet Kumiko, the leader of an Internet BBS, Haikyo.com. She becomes involved with Kumiko's ""family circle"", which grows darker after the mass suicide of 54 high school girls.",1.326198,,2005-06-04,0.0,159.0,6.8,34.0,231.2
Bus 174,False,0,"['Documentary', 'Foreign']",8439,tt0340468,en,"Documentary depicts what happened in Rio de Janeiro on June 12th 2000, when bus 174 was taken by an armed young man, threatening to shoot all the passengers. Transmitted live on all Brazilian TV networks, this shocking and tragic-ending event became one of violence's most shocking portraits, and one of the scariest examples of police incompetence and abuse in recent years.",1.5120129999999998,['Zazen Produções'],2002-10-22,217201.0,150.0,7.7,30.0,231.0
Mute Witness,False,2,"['Thriller', 'Foreign']",48787,tt0110604,en,"Billy is mute, but it hasn't kept her from becoming a successful makeup artist. While in Russia, working on a film directed by her sister's boyfriend, Andy, Billy finds herself trapped in the studio one night and is horrified to see a snuff film being made. Billy escapes and, with the help of her sister, Kate, alerts authorities about what she saw. Unfortunately, in doing so, she makes an enemy of the Russian mafia, who funded the snuff film.",2.466066,"['Comet Film Produktion GmbH', 'Avrora Media', 'Cobblestone Pictures']",1995-09-28,1.0,95.0,6.4,36.0,230.4
Phone,False,0,"['Mystery', 'Foreign', 'Horror', 'Thriller']",32242,tt0323630,ko,"Soon after Ji-won gets a new cell phone, her friend's young daughter, Yeong-ju, puts it to her ear and immediately begins screaming in terror. When other strange things start happening in connection with the phone, Ji-Won does some investigating and discovers that of the people before her who had the same number, almost all of them died suddenly under unusual circumstances. As Yeong-ju's behavior becomes increasingly alarming, Ji-won digs deeper into the circumstances surrounding the disappearance of the number's first owner, a high school girl named Jin-hie.",2.28971,,2002-07-26,0.0,100.0,6.3,36.0,226.8
"Jeanne Dielman, 23, Quai du Commerce 1080 Bruxelles",False,0,"['Drama', 'Foreign']",44012,tt0073198,fr,"A lonely widowed housewife does her daily chores, takes care of her apartment where she lives with her teenage son, and turns the occasional trick to make ends meet. Slowly, her ritualized daily routines begin to fall apart.",2.160001,"['Paradise Films', 'Unité Trois', 'Ministère de la Culture Française de Belgique']",1975-05-14,0.0,201.0,7.3,31.0,226.3
Rhapsody in August,False,0,"['Comedy', 'Drama', 'Foreign']",20645,tt0101991,ja,"The story centers on an elderly hibakusha, who lost her husband in the 1945 atomic bombing of Nagasaki, caring for her four grandchildren over the summer. She learns of a long-lost brother, Suzujiro, living in Hawaii who wants her to visit him before he dies.",3.659999,"['Kurosawa Production Co.', 'Shochiku Company', 'Shôchiku Eiga']",1991-05-25,0.0,98.0,6.8,33.0,224.4
Cool Kids Don't Cry,False,0,"['Drama', 'Foreign', 'Family', 'Romance']",115929,tt1800372,nl,"Adaptation of one of Benelux most famous children's novels. Tough prime school girl Akkie loves soccer and can be a real bully. Love is the only thing she's scared of. When Akkie is diagnosed with Leukemia, she has to fight for her life. On the verge of going to high school, Akkie has to allow love to enter her life, and thus gain courage to accept the inevitable.",2.2421849999999997,,2012-02-15,0.0,105.0,7.9,28.0,221.2
Spider Forest,False,0,"['Drama', 'Foreign', 'Horror', 'Mystery', 'Thriller']",21781,tt0407821,ko,"A recently widowed TV producer is drawn to an isolated cabin in a mysterious woods. KANG Min regains his consciousness 14 days after brain surgery following a mysterious accident he had in the forest. Shockingly enough, the first thing he says is that two people died in Spider Forest. Detective CHOI, KANG Min's friend, finds a couple brutally murdered at a cottage in the forest, just like KANG Min described. As the couple found dead at the cottage are identified as CHOI Jong-phil, his senior from work, and HWANG Soo-young, his girlfriend, KANG Min becomes both a witness and key suspect in the investigation.",1.833655,,2004-09-03,0.0,112.0,6.7,33.0,221.1
Wake Up Sid,False,3000000,"['Drama', 'Comedy', 'Romance', 'Foreign']",21297,tt1324059,hi,"Wake Up Sid! is the story of a lazy Mumbai college student who does absolutely nothing, with a turn of events will Sid realize his potential in this world and become a success in the fast-paced life of Mumbai.",1.710257,,2009-10-02,11000000.0,138.0,6.8,32.0,217.6
Behind the Sun,False,0,"['Drama', 'Foreign']",36093,tt0291003,pt,"Brazilian badlands, April 1910. Tonho is ordered by his father to avenge the death of his older brother. The young man knows that if he commits this crime, his life will be divided in two: the twenty years he has already lived and the few days he has left to live, before the other family avenges their son's death. He is torn between fulfilling his ancestral duty and rebelling against it, urged by his younger brother Pacu. That's when a tiny travelling circus passes through the vast badlands where Tonho's family lives.",1.836865,"['Bac Films', 'VideoFilmes', 'Haut et Court', 'Dan Valley Film AG']",2001-12-12,0.0,105.0,6.4,33.0,211.2
Lone Wolf and Cub: White Heaven in Hell,False,0,"['Action', 'Foreign']",41486,tt0071695,ja,"In the sixth and final film of the Lone Wolf and Cub series, the final conflict between Ogami Itto and the Yagyu clan is carried out.",2.11191,['Katsu Production Co. Ltd.'],1974-01-01,0.0,83.0,7.1,29.0,205.9
Godzilla Against MechaGodzilla,False,8500000,"['Action', 'Foreign', 'Horror', 'Science Fiction']",12636,tt0314111,ja,"After the appearance of a new Gojira (Godzilla), the Japanese government builds a robotic Godzilla from the bones of the original monster that attacked Tokyo in 1954 to stop the beast.",1.1874559999999998,['Toho Film (Eiga) Co. Ltd.'],2002-11-02,0.0,88.0,6.8,30.0,204.0
Premonition,False,0,"['Foreign', 'Horror']",40069,tt0419280,ja,"While stopped at a roadside phone booth for transmitting his work through Internet to the university, Professor Hideki Satomi finds a scrap of newspaper with the picture of his five year old daughter Nana in the obituary. He sees his wife Ayaka trying to release their daughter from the seatbelt, when a truck hits his car killing Nana. Three years later, Hideki is divorced from Ayaka, who is researching paranormal people who claim to have read an evil newspaper anticipating the future. Still trying to believe in Hideki, she finds that there are people cursed to foresee the future but without the power to save the victims. When Hideki changes the future saving Ayaka, he becomes trapped in hell and he has to make a choice for his own destiny.",1.002051,"['Entertainment Farm', 'Geneon Entertainment', 'Fellah Pictures']",2004-01-01,0.0,95.0,6.5,31.0,201.5
Ajab Prem Ki Ghazab Kahani,False,0,"['Drama', 'Comedy', 'Romance', 'Foreign']",24827,tt1252596,hi,"Prem is an ajab kind of a guy. As life president of happy club, he's always trying to make everybody happy, but somehow it always ends in a disaster! He kidnaps Jenny by mistake!! He think she's beautiful. Love can make you do the strangest things and if Prem is ajab, his love is ghazab too! He falls for her and turns over a new leave. Now he is working harder than ever to keep her happy!!",2.383191,,2009-11-05,26000000.0,150.0,6.1,33.0,201.3
Lone Wolf and Cub: Baby Cart in Peril,False,0,"['Action', 'Foreign']",41477,tt0143348,ja,"In the fourth film of the Lone Wolf and Cub series, Ogami Itto is hired to kill a tattooed female assassin and battles Retsudo, head of the Yagyu clan, and his son Gunbei.",1.609864,['Toho Company'],1972-11-15,0.0,81.0,6.9,29.0,200.1
Namastey London,False,0,"['Drama', 'Foreign', 'Romance']",20360,tt0795434,en,"Indian-born Manmohan Malhotra decided to re-locate to London, England, established himself, returned to India, got married to Bebo, and after a period of 4 years got a visa for her so that she could live with him. Shortly thereafter she gave birth to Jasmeet. Manmohan was always embarrassed of Bebo, as she was overly healthy and not quite sophisticated, as a result he always left her at home, while he socialized. Bebo did not want Jasmeet to end up like her, so got her admitted in an English Medium school, encouraged to mingle with Caucasian friends, and as a result Jasmeet was transformed in to Jazz - a stunningly beautiful young woman, British in looks, talk, habits, and heart. Manmohan's plans to get her married to an Indian boy are all in vain. His friend, Parvez Khan, is in a similar situation with his son, Imran, openly romancing a Caucasian blonde, Susan. Manmohan decides to take his family for a tour in India...",1.7039630000000001,,2007-03-27,0.0,128.0,6.6,30.0,198.0
Estômago: A Gastronomic Story,False,0,"['Drama', 'Foreign']",69335,tt1039960,pt,"In a dog-eat-dog world, Raimundo Nonato has found an alternative way to move ahead: he cooks. No matter what social strata this deceptively innocent young man inhabits, he hones his skills and sharpens his knives—and then he falls in love. Jorge's nimble comic fable provides a smartly constructed gastronomic allegory for ambition and survival.",1.756998,"['Indiana Production Company', 'Zencrane Filmes']",2007-09-26,0.0,113.0,7.9,25.0,197.5
Howling,False,0,"['Thriller', 'Mystery', 'Foreign']",116227,tt2186819,ko,"A man is found burned to death inside of a car. Detective Sang-Gil (Song Kang-Ho) and his co-workers investigate the scene. Sang-Gil doesn't want to take the case, because it looks like a simple suicide case and won't help him get the promotion that he desperately wants. Furthermore, rookie female detective Eun-Young (Lee Na-Young) is selected as his partner for the case.",1.7992400000000002,"['CJ Entertainment', 'Opus Pictures']",2012-02-16,0.0,114.0,5.9,33.0,194.7
A Snake of June,False,0,"['Drama', 'Thriller', 'Romance', 'Foreign']",33431,tt0330904,ja,"Set in an anonymous Japanese metropolis, the film tells the tale of shy career woman, Rinko and Shigehiko, her hygiene-obsessed, workaholic husband. The couple explore their sexuality in a number of ways, causing their lives to be disrupted.",1.8778740000000005,,2002-01-01,0.0,77.0,6.7,29.0,194.3
Lakshya,False,483719,"['Action', 'Drama', 'Foreign', 'Romance', 'War']",21175,tt0323013,hi,"Karan is a lazy good-for-nothing who lives on the generated income of his father and elder brother at their family business. Karan's days: hang out with buddies and romance a woman named Romi. When he watches an action movie, he decides to enlist in the army with a friend, but basic training proves to be too much of a bother and he shortly abandons it, thus making him lose respect on the home front. Romi also stops respecting him. Karan decides he must re-join the army and show his family and Romi that he, too, is focused upon the path he has to take in this lifetime, but will he be resilient enough to carry out this task?",1.608795,['Excel Entertainment'],2004-06-18,0.0,186.0,6.7,29.0,194.3
Fists in the Pocket,False,0,"['Drama', 'Horror', 'Foreign']",46591,tt0059619,it,"Ale, a deeply disturbed young man subject to seizures, benignly decides to murder members of his dysfunctional family for altruistic reasons.",1.399107,['Doria'],1965-10-31,0.0,105.0,8.4,23.0,193.2
Character,False,4500000,"['Drama', 'Foreign', 'History']",17139,tt0119448,nl,"J.W. Katadreuffe is the son of Joba Katadreuffe and A.B. Drevenhaven. Though fully neglected by Joba, Dreverhaven ensures the succesfull career of his son. Mostly unseen, though he sues his son a few times. The son Katadreuffe succeeds, but at great costs.",1.221677,"['First Floor Features', 'Almerica Films']",1997-04-17,0.0,122.0,7.7,25.0,192.5
Blue and Not So Pink,False,0,"['Foreign', 'Drama']",168379,tt2091235,es,"The story of Diego, a young and successful photographer that lives in the glamorous world of fashion, shallowness and excess. A tragic accident turns his world around; his partner is now in a coma. Unexpectedly, and right at this terrible time, Diego must take care of his son, Armando. Now, both of them have to adapt to each other; Armando to the unknown, homosexual world of his father, and Diego to the closed attitude of his teenage son.",1.298,"['Ibermedia', 'Centro Nacional Autónomo de Cinematografía', 'Factor RH Producciones', 'Fundación  Villa del Cine', 'Malas Compañías P.C. S.L.', 'Plenilunio Film & Arts']",2012-11-27,0.0,114.0,7.6,25.0,190.0
