Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,weightedRating
The Wolf of Wall Street,False,100000000,"['Crime', 'Drama', 'Comedy']",106646,tt0993846,en,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",16.382422000000002,"['Paramount Pictures', 'Appian Way', 'EMJAG Productions', 'Red Granite Pictures', 'Sikelia Productions']",2013-12-25,392000694.0,180.0,7.9,6768.0,53467.2
Inside Out,False,175000000,"['Drama', 'Comedy', 'Animation', 'Family']",150540,tt2096673,en,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",23.985587,"['Walt Disney Pictures', 'Pixar Animation Studios']",2015-06-09,857611174.0,94.0,7.9,6737.0,53222.3
Inglourious Basterds,False,70000000,"['Drama', 'Action', 'Thriller', 'War']",16869,tt0361748,en,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",16.89564,"['Universal Pictures', 'A Band Apart', 'The Weinstein Company', 'Zehnte Babelsberg', 'Visiona Romantica']",2009-08-18,319131050.0,153.0,7.9,6598.0,52124.2
The Godfather,False,6000000,"['Drama', 'Crime']",238,tt0068646,en,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",41.109264,"['Paramount Pictures', 'Alfran Productions']",1972-03-14,245066411.0,175.0,8.5,6024.0,51204.0
Shutter Island,False,80000000,"['Drama', 'Thriller', 'Mystery']",11324,tt1130884,en,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor.",15.813629,"['Paramount Pictures', 'Appian Way', 'Phoenix Pictures', 'Sikelia Productions']",2010-02-18,294804195.0,138.0,7.8,6559.0,51160.2
Logan,False,97000000,"['Action', 'Drama', 'Science Fiction']",263115,tt3315342,en,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",54.581996999999994,"['Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Marvel Entertainment', 'TSG Entertainment']",2017-02-28,616801808.0,137.0,7.6,6310.0,47956.0
The Revenant,False,135000000,"['Western', 'Drama', 'Adventure', 'Thriller']",281957,tt1663202,en,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",23.501228,"['Regency Enterprises', 'Appian Way', 'CatchPlay', 'Anonymous Content', 'New Regency Pictures', 'Hong Kong Alpha Motion Pictures Co.', 'RatPac Entertainment', 'M Productions', 'Monarchy Enterprises S.a.r.l.']",2015-12-25,532950503.0,156.0,7.3,6558.0,47873.4
Gone Girl,False,61000000,"['Mystery', 'Thriller', 'Drama']",210577,tt2267998,en,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",154.80100900000005,"['Twentieth Century Fox Film Corporation', 'Regency Enterprises', 'New Regency Pictures', 'Pacific Standard', 'TSG Entertainment', 'Artemple - Hollywood']",2014-10-01,369330363.0,145.0,7.9,6023.0,47581.7
The Imitation Game,False,14000000,"['History', 'Drama', 'Thriller', 'War']",205596,tt2084970,en,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",31.59594,"['Black Bear Pictures', 'Bristol Automotive']",2014-11-14,233555708.0,113.0,8.0,5895.0,47160.0
The Intouchables,False,13000000,"['Drama', 'Comedy']",77338,tt1675434,fr,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,16.086919,"['Gaumont', 'TF1 Films Production', 'Canal+', 'CinéCinéma', 'Quad Productions', 'Chaocorp', 'Ten Films', 'TF1']",2011-11-02,426480871.0,112.0,8.2,5410.0,44361.99999999999
The Lion King,False,45000000,"['Family', 'Animation', 'Drama']",8587,tt0110357,en,A young lion cub named Simba can't wait to be king. But his uncle craves the title for himself and will stop at nothing to get it.,21.605761,"['Walt Disney Pictures', 'Walt Disney Feature Animation']",1994-06-23,788241776.0,89.0,8.0,5520.0,44160.0
Gladiator,False,103000000,"['Action', 'Drama', 'Adventure']",98,tt0172495,en,"In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos. Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor. As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed. He escapes, but is captured by slave traders. Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences. His battle skills serve him well, and he becomes one of the most famous and admired men to fight in the Colosseum. Determined to avenge himself against the man who took away his freedom and laid waste to his family, Maximus believes that he can use his fame and skill in the ring to avenge the loss of his family and former glory. As the gladiator begins to challenge his rule, Commodus decides to put his own fighting mettle to the test by squaring off with Maximus in a battle to the death.",23.186667,"['DreamWorks SKG', 'Universal Pictures', 'Scott Free Productions', 'Red Wagon Entertainment', 'Mill Film', 'C & L', 'Dawliz']",2000-05-01,457640427.0,155.0,7.9,5566.0,43971.4
Gravity,False,105000000,"['Science Fiction', 'Thriller', 'Drama']",49047,tt1454468,en,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",18.50194,"['Warner Bros.', 'Heyday Films', 'Esperanto Filmoj']",2013-09-27,716392705.0,91.0,7.3,5879.0,42916.7
Life of Pi,False,120000000,"['Adventure', 'Drama', 'Action']",87827,tt0454876,en,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",14.045042,"['Ingenious Film Partners', 'Ingenious Media', 'Dune Entertainment', 'Fox 2000 Pictures', 'Big Screen Productions', 'Haishang Films']",2012-11-20,609016565.0,127.0,7.2,5912.0,42566.4
Arrival,False,47000000,"['Thriller', 'Drama', 'Science Fiction', 'Mystery']",329865,tt2543164,en,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",30.83786,"['Paramount Pictures', '21 Laps Entertainment', 'FilmNation Entertainment', 'Lava Bear Films']",2016-11-10,203388186.0,113.0,7.2,5729.0,41248.8
Saving Private Ryan,False,70000000,"['Drama', 'History', 'War']",857,tt0120815,en,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",21.758054,"['Paramount Pictures', 'DreamWorks SKG', 'Amblin Entertainment', 'Mutual Film Company', 'Mark Gordon Productions']",1998-07-24,481840909.0,169.0,7.9,5148.0,40669.2
World War Z,False,200000000,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",72190,tt0816711,en,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",26.114917,"['Paramount Pictures', 'GK Films', 'Skydance Productions', 'Hemisphere Media Capital', 'Apparatus Productions', 'Latina Pictures', '2DUX²']",2013-06-20,531865000.0,116.0,6.7,5683.0,38076.1
La La Land,False,30000000,"['Comedy', 'Drama', 'Music', 'Romance']",313369,tt3783958,en,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",19.681686,"['Summit Entertainment', 'Marc Platt Productions', 'Gilbert Films', 'Black Label Media', 'Impostor Pictures']",2016-11-29,445435700.0,128.0,7.9,4745.0,37485.5
The Grand Budapest Hotel,False,30000000,"['Comedy', 'Drama']",120467,tt2278388,en,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",14.442048000000002,"['Fox Searchlight Pictures', 'Scott Rudin Productions', 'Studio Babelsberg', 'Indian Paintbrush', 'TSG Entertainment', 'American Empirical Pictures']",2014-02-26,174600318.0,99.0,8.0,4644.0,37152.0
Ex Machina,False,15000000,"['Drama', 'Science Fiction']",264660,tt0470752,en,"Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",14.14078,"['DNA Films', 'Universal Pictures International (UPI)', 'Film4', 'A24']",2015-01-21,36869414.0,108.0,7.6,4862.0,36951.2
The Silence of the Lambs,False,19000000,"['Crime', 'Drama', 'Thriller']",274,tt0102926,en,"FBI trainee, Clarice Starling ventures into a maximum-security asylum to pick the diseased brain of Hannibal Lecter, a psychiatrist turned homicidal cannibal. Starling needs clues to help her capture a serial killer. but her Faustian relationship with Lecter soon leads to his escape, and now two deranged killers are on the loose.",4.307222,"['Orion Pictures', 'Strong Heart/Demme Production']",1991-02-01,272742922.0,119.0,8.1,4549.0,36846.9
Schindler's List,False,22000000,"['Drama', 'History', 'War']",424,tt0108052,en,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,41.725123,"['Universal Pictures', 'Amblin Entertainment']",1993-11-29,321365567.0,195.0,8.3,4436.0,36818.8
The Truman Show,False,60000000,"['Comedy', 'Drama']",37165,tt0120382,en,"Truman Burbank is the star of ""The Truman Show"", a 24-hour-a-day ""reality"" TV show that broadcasts every aspect of his life -- live and in color -- without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows -- including his wife and his best friend -- is really an actor, paid to be part of his life.",13.155901,"['Paramount Pictures', 'Scott Rudin Productions']",1998-06-04,264118201.0,103.0,7.8,4702.0,36675.6
Whiplash,False,3300000,['Drama'],244786,tt2582802,en,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",64.29999000000001,"['Bold Films', 'Blumhouse Productions', 'Right of Way Films']",2014-10-10,13092000.0,105.0,8.3,4376.0,36320.8
The Prestige,False,40000000,"['Drama', 'Mystery', 'Thriller']",1124,tt0482571,en,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",16.94556,"['Warner Bros.', 'Touchstone Pictures', 'Syncopy']",2006-10-19,109676311.0,130.0,8.0,4510.0,36080.0
Leon: The Professional,False,16000000,"['Thriller', 'Crime', 'Drama']",101,tt0110413,fr,"Leon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Leon's footsteps.",20.477329,"['Columbia Pictures', 'Gaumont']",1994-09-14,45284974.0,110.0,8.2,4293.0,35202.6
The Departed,False,90000000,"['Drama', 'Thriller', 'Crime']",1422,tt0407887,en,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",18.515448000000006,"['Vertigo Entertainment', 'Media Asia Films', 'Warner Bros.', 'Initial Entertainment Group (IEG)', 'Plan B Entertainment']",2006-10-05,289847354.0,151.0,7.9,4455.0,35194.5
Birdman,False,18000000,"['Drama', 'Comedy']",194662,tt2562232,en,"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",18.193263,"['Worldview Entertainment', 'New Regency Pictures', 'TSG Entertainment', 'Le Grisbi Productions', 'M Productions']",2014-08-27,103215094.0,119.0,7.4,4657.0,34461.8
I Am Legend,False,150000000,"['Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",6479,tt0480249,en,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",11.379355,"['Village Roadshow Pictures', 'Original Film', 'Weed Road Pictures', 'Warner Bros.', 'Heyday Films', 'Overbrook Entertainment']",2007-12-14,585349010.0,101.0,6.9,4977.0,34341.3
The Green Mile,False,60000000,"['Fantasy', 'Drama', 'Crime']",497,tt0120689,en,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cellblock's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",19.96678,"['Castle Rock Entertainment', 'Darkwoods Productions', 'Warner Bros.']",1999-12-10,284600000.0,189.0,8.2,4166.0,34161.2
