Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,weightedRating
Battlestar Galactica: Razor,False,0,"['TV Movie', 'Science Fiction', 'Action', 'Drama', 'Thriller']",69315,tt0991178,en,A two-hour Battlestar Galactica special that tells the story of the Battlestar Pegasus several months prior to it finding the Galactica.,4.944294,"['David Eick Productions', 'R&D TV', 'Universal Network Television', 'USA Cable Entertainment']",2007-12-18,0.0,88.0,7.2,126.0,907.2
7 Days in Hell,False,0,"['TV Movie', 'Comedy']",287689,tt3895884,en,A fictional documentary-style expose on the rivalry between two tennis stars who battled it out in a 1999 match that lasted seven days.,8.323292,['HBO Films'],2015-07-11,0.0,43.0,6.4,132.0,844.8000000000002
Grease Live,False,0,"['TV Movie', 'Music']",348089,tt4366830,en,"After enjoying a holiday romance, high school students Danny and Sandy are unexpectedly reunited when she transfers to Rydell High, where she must contend with cynical Rizzo and the Pink Ladies.",4.456394,['Paramount Television'],2016-01-31,0.0,180.0,7.4,112.0,828.8000000000002
Prayers for Bobby,False,0,"['Drama', 'History', 'TV Movie']",21634,tt1073510,en,"True story of Mary Griffith, gay rights crusader, whose teenage son committed suicide due to her religious intolerance. Based on the book of the same title by Leroy Aarons.",9.598968,['Daniel Sladek Entertainment'],2009-02-27,0.0,88.0,7.5,99.0,742.5
Phineas and Ferb the Movie: Across the 2nd Dimension,False,0,"['Animation', 'Comedy', 'Family', 'TV Movie']",71689,tt1825918,en,"Perry's worst fear comes true when Phineas and Ferb finds out that he is in fact Secret Agent P, but that soon pales in comparison during a trip to the 2nd dimension where Perry finds out that Dr. Doofenshmirtz is truly evil and successful.",5.506221,"['Walt Disney Pictures', 'Walt Disney Television Animation']",2011-08-05,0.0,78.0,6.6,107.0,706.1999999999998
Flowers in the Attic,False,0,"['Drama', 'Mystery', 'Thriller', 'TV Movie']",236399,tt3074694,en,"After the sudden death of their father, four children face cruel treatment from their ruthless grandmother.",5.658774,"['Front Street Pictures', 'Cue the Dog Productions', 'Lifetime Movie Network']",2014-01-18,0.0,90.0,6.3,106.0,667.8
The Day After,False,0,"['TV Movie', 'Science Fiction', 'Drama']",7012,tt0085404,en,"The film portrays a fictional nuclear war between NATO forces and the Warsaw Pact that rapidly escalates into a full scale exchange between the United States and the Soviet Union, focusing on the residents of Lawrence, Kansas, and Kansas City, Missouri, as well as several family farms situated next to nearby nuclear missile silos.",10.099175,['ABC Circle Films'],1983-11-20,0.0,127.0,6.7,97.0,649.9
Ballet Shoes,False,0,"['TV Movie', 'Drama', 'Family']",20497,tt1083845,en,"An unusual explorer named Gum and his kindly niece adopt three orphans -- Pauline, Petrova and Posy -- and raise them as sisters in 1930s London. But the girls must fend for themselves when Gum doesn't return from one of his adventures. Together, they nurture their passions for acting, aviation and ballet in this charming TV adaptation of Noel Streatfield's novel.",5.828623,"['British Broadcasting Corporation (BBC)', 'Granada Television']",2008-08-26,0.0,85.0,6.3,103.0,648.9
Game Change,False,0,"['TV Movie', 'Drama', 'History']",91010,tt1848902,en,"Based on the book by John Heilemann and Mark Halperin, Game Change focuses on the Republican run of the 2008 Presidential election, when candidate John McCain picks a relative unknown, Alaskan governor Sarah Palin, to be his running mate.  As the campaign kicks into high gear, her lack of experience, in both political and media savvy, becomes a drain upon McCain and his strategists.  Directed by Jay Roach, who previously directed the HBO film Recount and the Austin Powers movies, Game Change premiered on HBO on March 10th, 2012.",12.844171,"['Playtone', 'HBO Films']",2012-03-09,0.0,118.0,6.4,98.0,627.2
The Wizard of Lies,False,0,"['Crime', 'Drama', 'History', 'TV Movie']",363992,tt1933667,en,"A look behind the scenes at Bernie Madoff's massive Ponzi scheme, how it was perpetrated on the public and the trail of destruction it left in its wake, both for the victims and Madoff's family.",13.953532999999998,"['HBO Films', 'Tribeca Productions']",2017-05-21,0.0,133.0,6.6,93.0,613.8
Halloweentown,False,0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Horror', 'TV Movie']",27850,tt0173886,en,"On her 13th birthday, Marnie learns she's a witch, discovers a secret portal, and is transported to Halloweentown — a magical place where ghosts and ghouls, witches and werewolves live apart from the human world. But she soon finds herself battling wicked warlocks, evil curses, and endless surprises.",5.318151,"['Ventura Valley Films', 'Just Singer Entertainment']",1998-11-10,0.0,81.0,6.3,97.0,611.1
Sharknado 3: Oh Hell No!,False,0,"['TV Movie', 'Horror', 'Science Fiction']",331446,tt3899796,en,"The sharks take bite out of the East Coast when the sharknado hits Washington, D.C. and Orlando, Florida.",4.354938,"['The Asylum', 'Syfy']",2015-07-22,0.0,88.0,4.4,137.0,602.8000000000002
All the Way,False,0,"['Drama', 'History', 'TV Movie']",347123,tt3791216,en,"Lyndon B. Johnson's amazing 11-month journey from taking office after JFK's assassination, through the fight to pass the 1964 Civil Rights Act and his own presidential campaign, culminating on the night LBJ is actually elected to the office – no longer the 'accidental President.'",7.631206,"['Amblin Entertainment', 'HBO Films', 'Moon Shot Entertainment']",2016-05-23,0.0,132.0,6.6,90.0,594.0
Cloud 9,False,0,"['Action', 'Drama', 'Romance', 'TV Movie']",245473,tt2762970,en,"Set high atop snow-capped mountains in the adrenaline-fueled world of competitive snowboarding, the Disney Channel Original Movie “Cloud 9″ tells the inspiring story of two snowboarders who must overcome self-doubt to learn that achieving their dreams is possible.",6.216199,['Blondie Girl Productions'],2014-01-17,0.0,90.0,6.1,90.0,549.0
Houdini,False,0,"['TV Movie', 'Drama', 'History']",289394,tt3132738,en,"Follow the man behind the magic as he finds fame, engages in espionage, battles spiritualists and encounters the greatest names of the era, from U.S. presidents to Sir Arthur Conan Doyle and Grigori Rasputin.",3.988645,"['A&E Television Networks', 'Lionsgate Television']",2014-09-01,0.0,210.0,7.1,77.0,546.6999999999998
Ice Age: The Great Egg-Scapade,False,0,"['Adventure', 'Animation', 'Comedy', 'Family', 'TV Movie']",387893,tt5480340,en,"A harried prehistoric bird mom Ethel entrusts her precious, soon-to-hatch egg to Sid. When she recommends him to her neighbors – a condor mom, Cholly Bear and Gladys Glypto – business booms at his new egg-sitting service.  However, dastardly pirate bunny Squint, who is seeking revenge on the herd, steals, camouflages and hides all the eggs. Once again, with Squint’s twin brother, Clint, assisting, Manny, Diego and the rest of the gang come to the rescue and take off on a daring mission that turns into the world’s first Easter egg hunt.",6.263676,"['Blue Sky Studios', 'Twentieth Century Fox Animation', 'House of Cool Studios']",2016-03-20,0.0,25.0,5.7,92.0,524.4
Adventures in Babysitting,False,0,"['TV Movie', 'Comedy']",360606,tt4456850,en,"Two teen rival babysitters, Jenny and Luci, team up to hunt down one of their kids who accidentally run away into the big city without any supervision.",15.370164,['Disney Channel'],2016-06-24,0.0,105.0,7.1,71.0,504.1
Frosty the Snowman,False,0,"['Family', 'Animation', 'TV Movie']",13675,tt0064349,en,"A discarded silk top-hat becomes the focus of a struggle between a washed-up stage magician and a group of schoolchildren, after it magically brings a snowman to life. Realizing that newly-living Frosty will melt in spring unless he takes refuge in a colder climate, Frosty and Karen, a young girl who he befriends, stow away on a freight train headed for the north pole. Little do they know that the magician is following them, and he wants his hat back!",4.3053370000000015,['Rankin/Bass Productions'],1969-12-07,0.0,25.0,6.7,72.0,482.4
Mutant Pumpkins from Outer Space,False,0,"['TV Movie', 'Animation', 'Family', 'Comedy']",53985,tt1482967,en,"Susan Murphy (a.k.a. Ginormica) and the Monsters are now working with the US government as special ops. So when an alien presence is detected in Susan's hometown of Modesto, California -- right before Halloween -- the team is dispatched to investigate. Everything appears normal, right down to the jack-o-lanterns peering out from every doorstep and windowsill. But when Halloween arrives, those innocent-looking carved pumpkins reveal themselves for what they really are mutant aliens. The altered pumpkins then start to implement their fiendish plan to take over Earth. The Monsters are there to combat the mutant gourds and try to smash their wicked scheme!",4.579609,['DreamWorks Animation'],2009-10-28,0.0,27.0,6.0,78.0,468.0
Carrie,False,0,"['TV Movie', 'Drama', 'Horror']",7342,tt0319970,en,"Carrie White is a lonely and painfully shy teenage girl with telekinetic powers who is slowly pushed to the edge of insanity by frequent bullying from both classmates at her school, and her own religious, but abusive, mother.",9.362573,"['MGM Television', 'Trilogy Entertainment Group']",2002-11-04,0.0,132.0,5.4,86.0,464.4
Childhood's End,False,0,"['Thriller', 'TV Movie', 'Science Fiction', 'Drama']",373977,tt4146128,en,"After peaceful aliens invade earth, humanity finds itself living in a utopia under the indirect rule of the aliens, but does this utopia come at a price?",2.856502,,2015-12-14,0.0,246.0,6.6,70.0,462.0
Legend of the BoneKnapper Dragon,False,0,"['TV Movie', 'Animation', 'Fantasy']",47626,tt1744776,en,"The film follows Hiccup and his young fellows accompanying their mentor, Gobber, on a quest to kill the legendary Boneknapper Dragon. An extra that accompanies the film ""How to Train Your Dragon"".",6.8168690000000005,['DreamWorks Animation'],2010-10-15,0.0,16.0,6.5,69.0,448.5
The Cheetah Girls,False,0,"['Comedy', 'Drama', 'Family', 'Music', 'TV Movie']",32293,tt0338852,en,"A four-member teen girl group named the Cheetah Girls go to a Manhattan High School for the Performing Arts and try to become the first freshmen to win the talent show in the school's history. During the talent show auditions, they meet a big-time producer named Jackal Johnson, who tries to make the group into superstars, but the girls run into many problems.",5.973243,"['Disney Channel', 'BrownHouse Productions']",2003-08-15,0.0,100.0,4.9,90.0,441.00000000000006
Frenemies,False,0,"['Drama', 'Family', 'TV Movie']",84105,tt1865368,en,What happens when three sets of BFF's become enemies?,7.96175,,2012-01-13,0.0,86.0,5.2,83.0,431.6
Twitches,False,0,"['Comedy', 'Drama', 'Family', 'Fantasy', 'TV Movie']",21481,tt0467421,en,"Twins separated at birth, Camryn and Alex meet by chance for the first time on their 21st birthday and discover they're witches with the power to save their homeland of Coventry from the evil that threatens it. But when Camryn leaves Alex to face the darkness alone, will Coventry be doomed? Or will the sisters multiply their magic by standing together?",4.232318,['Disney Channel'],2005-10-14,0.0,86.0,5.6,77.0,431.2
