Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average
True Siblings,False,0,"['Drama', 'TV Movie']",336970,tt0227590,sv,"The siblings Linus, 19-years-old, who are taking driving license and Vanja, 17-years-old, who's still in school. Their mom Eva works night shift at a hotel. We get to follow them during one month. Linus and Vanja begin to realize that they are living in a universe of their own. And there is neither room for the mom or boy- and girlfriends. At first it is only the longing love in unspoken thoughts. But when thought gets into words they realize that they are each others perfect half. They are drawn closer to each other and finally can't resist the taboo temptation in each others bodies. At first they deny, lie and try to resist. It's about shame and guilt and forbidden feelings which leads to a point where everything is at stake.",2.3643549999999998,['SVT Drama'],2000-09-13,0.0,58.0,8.0
Prime Suspect: The Final Act,False,0,"['Drama', 'Crime', 'TV Movie', 'Mystery']",263946,tt0811026,en,"Helen Mirren returns for the final time as Jane Tennison in the long-awaited Prime Suspect 7. Retirement looms for Detective Superintendent Tennison, but as her career draws to a close, the body of a missing schoolgirl is found, and the hunt for her killer begins. However, as Jane and her colleagues work to identify their prime suspect, the emotional fallout from the murder begins to take its toll on the battle-scarred detective. As the investigation gets underway, Jane is not only dealing with the imminent death of her father, but also an addiction to alcohol which she is desperately trying to keep hidden. There are plenty of twists and turns as Jane confronts her toughest challenge yet: herself, as the popular award-winning series reaches its devastating finale.",0.678719,,2006-11-12,0.0,182.0,8.0
Fish Heads,False,0,"['TV Movie', 'Music']",115161,tt0218976,en,"A short, surreal movie which becomes a music video, starring a young Bill Paxton and Bill Mumy of Lost in Space fame. Was shown somewhat frequently in the early days of MTV.",0.00335,,1980-01-01,0.0,5.0,8.0
Trench of Hope,False,0,"['TV Movie', 'History', 'Drama']",227481,tt0386831,fr,"While playing football, two children stumble across the grave of a French WWI infantryman who died in the trenches in 1918. His name was Pierre Delpeuch and in the last days of his life he and his comrades shared an extraordinary human adventure. Exhausted, cut off from the front, huddled in their trench, Pierre and four others bravely stood firm. Facing them was another trench containing five similar exhausted and determined Germans. Their only aim was to resist, whatever the cost, until reinforcements arrived.",0.411336,,2003-11-10,0.0,110.0,8.0
Solyaris,False,0,"['TV Movie', 'Drama', 'Science Fiction']",321130,tt1808482,ru,"Kris Kelvin joins the space station orbiting the planet Solaris, only to find its two crew members plagued by ""phantoms,"" creations of Solaris. Kelvin is soon confronted with his own phantom, taking the shape of his dead wife Hari.",0.250398,"['Studio ""Orlenok"", Central Television USSR', 'Iz Sobraniya Gosteleradio']",1968-10-08,0.0,142.0,8.0
Before the Flood,False,0,"['Documentary', 'TV Movie']",410718,tt5929776,en,"A look at how climate change affects our environment and what society can do prevent the demise of endangered species, ecosystems, and native communities across the planet.",5.812786,"['Appian Way', 'National Geographic Channel', 'RatPac Documentary Films']",2016-10-21,0.0,93.0,7.9
"Signed, Sealed, Delivered for Christmas",False,0,"['Family', 'TV Movie']",308686,tt4065336,en,"With a duty to deliver every last letter before Christmas, the beloved quartet of post office detectives—Oliver, Shane, Rita and Norman—are working around the clock to redirect Santa’s mail just as Oliver runs into his former Sunday school teacher. When they receive an emotional last-minute plea not meant for Saint Nick, but instead written to God, they must delay their own travel plans to make sure one little girl doesn’t lose her Christmas joy—something Oliver and Shane are also struggling to find as they each face painful holiday memories. With a little guidance from a mysterious post office volunteer, Jordan, the Postables are more surprised than anyone to discover they've been a part of more than one miracle on this Christmas Eve.",0.621576,"['Muse Entertainment Enterprises', 'Moon Water Productions']",2014-11-23,0.0,84.0,7.9
River,False,0,"['Crime', 'Drama', 'Mystery', 'TV Movie']",371504,tt4258440,en,"John River, a brilliant police officer whose genius and fault-line is the fragility of his mind - a man haunted by the murder victims whose cases he must lay to rest",2.444659,['Kudos Film and Television'],2015-10-13,0.0,349.0,7.9
Doctor Who: The Runaway Bride,False,0,"['Science Fiction', 'TV Movie']",282758,tt0827573,en,A young bride in the midst of her wedding finds herself mysteriously transported to the TARDIS. The Doctor must discover what her connection is with the Empress of Racnoss's plan to destroy the world.,2.88026,,2007-07-06,0.0,60.0,7.9
George Carlin: Jammin' in New York,False,0,"['Documentary', 'Comedy', 'TV Movie']",25161,tt0246643,en,"When George Carlin is asked which HBO concert is his favorite, his answer is always, ""Jammin’ In New York."" The show, taped at the Paramount Theater in Madison Square Garden and winner of the 1992 CableACE Award, is a perfect blend of biting social commentary and more gently-observed observational pieces.",1.88795,['Cable Stuff Productions'],1992-04-24,0.0,59.0,7.8
George Carlin: Complaints & Grievances,False,0,"['Comedy', 'Documentary', 'TV Movie']",20679,tt0287460,en,"George Carlin performs a hilarious set of never-before released material in ""Complaints and Grievances."" His 12th HBO special was recorded live at the Beacon Theater in New York City on November 17, 2001. In ""Complaints and Grievances,"" Carlin shamelessly exposes the people and subjects that irritate him the most.",1.03164,['Cable Stuff Productions'],2001-11-17,0.0,56.0,7.8
The Lorax,False,0,"['Animation', 'Family', 'TV Movie']",38060,tt0213065,en,"The Once-ler, a ruined industrialist, tells the tale of his rise to wealth and subsequent fall, as he disregarded the warnings of a wise old forest creature called the Lorax about the environmental destruction caused by his greed.",1.6892150000000001,"['Columbia Broadcasting System (CBS)', 'DePatie-Freleng Enterprises (DFE)', 'The Cat in the Hat Productions']",1972-02-14,0.0,25.0,7.8
Thief,False,0,"['Crime', 'Drama', 'Thriller', 'TV Movie']",265758,tt0454753,en,"Andre Braugher stars as Nick Atwater, the leader of a robbery crew balancing his personal life with the planning of a major heist. The crew is being targeted by a relentless cop and the Chinese mafia every step of the way, while Atwater struggles at home with his teenage stepdaughter (Mae Whitman).",0.908246,,2006-03-27,0.0,360.0,7.8
The Night That Panicked America,False,0,"['Drama', 'TV Movie']",83849,tt0073454,en,"A dramatization of the Oct. 30, 1938 mass panic that Orson Welles' radio play, ""The War of the Worlds"" accidentally provoked.",0.099183,"['Paramount Television', 'The Culzean Corporation']",1975-10-31,0.0,92.0,7.8
The War Game,False,0,"['Science Fiction', 'Drama', 'War', 'Documentary', 'TV Movie']",26508,tt0059894,en,"The War Game is a fictional, worst-case-scenario docudrama about nuclear war and its aftermath in and around a typical English city. Although it won an Oscar for Best Documentary, it is fiction. It was intended as an hour-long program to air on BBC 1, but it was deemed too intense and violent to broadcast. It went to theatrical distribution as a feature film instead. Low-budget and shot on location, it strives for and achieves convincing and unflinching realism.",1.761241,['British Broadcasting Corporation (BBC)'],1965-11-01,0.0,48.0,7.8
George Carlin: Back in Town,False,0,"['Comedy', 'Documentary', 'TV Movie']",34509,tt0246641,en,"Back in Town is George Carlin's ninth HBO special. It was also released on CD on September 17, 1996. This was also his first of many performances at the Beacon Theater in New York City. He rants about Abortion, The death penalty, prison farms, fart jokes, free floating hostility and words.",1.3816959999999998,,1996-03-11,0.0,63.0,7.8
A Night at the Movies: The Horrors of Stephen King,False,0,"['Documentary', 'TV Movie']",163250,tt2076787,en,Author Stephen King discusses the various types of horror films and why they are so popular with moviegoers.,0.679242,"['Amblin Television', 'Turner Classic Movies (TCM)']",2011-10-03,0.0,58.0,7.7
A Christmas Memory,False,0,"['TV Movie', 'Drama', 'Family']",79818,tt0135187,en,"A boy, Buddy, whose parents have split and whose mother is an actress in New York, has been dumped in the south at the small-town home of some older cousins, all of whom are unmarried.",0.239863,,1997-12-21,0.0,96.0,7.7
"Scream, Pretty Peggy",False,0,"['Drama', 'Horror', 'Mystery', 'Thriller', 'TV Movie']",206630,tt0070657,en,"A sculptor hires young college girls to take care of his elderly mother and his supposedly insane sister, both of whom live in the old family mansion with him.",0.35504,['Universal TV'],1973-11-24,0.0,74.0,7.7
