Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average
"Murder, She Baked: A Peach Cobbler Mystery",False,0,"['TV Movie', 'Mystery']",371181,tt5317546,en,"With The Cookie Jar, Hannah Swensen has a mouthwatering monopoly on the bakery business of Lake Eden, Minnesota. But when a rival store opens, and one of the owners is found shot to death in the store, Hannah is determined to prove that she wasn't the only one who had an axe to grind with the Quinn sisters. Somebody wasn't fooled by the Georgia Peaches and their sweet-as-pie act--and now it's up to Hannah to track down whoever had the right ingredients to whip up a murder.",3.504021,,2016-01-10,0.0,84.0,8.6
X: Past Is Present,False,0,['Mystery'],376681,tt5207116,hi,"X: Past is Present is a 2015 Indian collaborative feature film directed by a team of eleven filmmakers including Abhinav Shiv Tiwari, Anu Menon, Nalan Kumarasamy, Hemant Gaba, Pratim D. Gupta, Q, Raja Sen, Rajshree Ojha, Sandeep Mohan, Sudhish Kamath and Suparn Verma. It will feature actor-director Rajat Kapoor and Anshuman Jha in the lead. X is not an anthology, but one whole story with the eleven directors making sections of it.",0.311335,,2015-11-20,0.0,105.0,8.5
Remember You,False,0,"['Romance', 'Drama', 'Mystery']",376847,tt5576174,ko,"In the middle of the night, a man reports a missing person to the police office... himself. He has lost his memory. He can only remember from the moment he found himself left alone in an apartment. He tries to find any clue as to who he might be, but nothing comes out. When he plucks up the courage to go out, he meets a girl at a convenience store, who he thinks might know him. Instantly she becomes his only hope and joy, but when he returns, she has disappeared. Then his attempt to find someone who remembers him becomes greater than his need for his own memories, transforming into a quest to reconnect with a lost love.",0.357995,['CJ Entertainment'],2016-01-07,0.0,106.0,8.5
Rembrandt's J'Accuse...!,False,0,"['Documentary', 'Mystery', 'Foreign']",33226,tt1303889,en,"J'accuse is an 'essay-istic' documentary in which Greenaway's fierce criticism of today's visual illiteracy is argued by means of a forensic search of Rembrandt's Nightwatch. Greenaway explains the background, the context, the conspiracy, the murder and the motives of all its 34 painted characters who have conspired to kill for their combined self-advantage. Greenaway leads us through Rembrandt's paintings into 17th century Amsterdam. He paints a world that is democratic in principle, but is almost entirely ruled by twelve families. The notion exists of these regents as charitable and compassionate beings. However, reality was different.",0.58526,"['Arte', 'Yleisradio (YLE)', 'Westdeutscher Rundfunk (WDR)', 'Vrijzinnig Protestantse Radio Omroep (VPRO)', 'Submarine']",2008-10-04,0.0,86.0,8.5
Charlie Chan at the Wax Museum,False,0,"['Crime', 'Mystery', 'Drama', 'Thriller', 'Comedy']",38457,tt0032324,en,"A wax museum run by a demented doctor contains statues of such crime figures as Jack the Ripper and Bluebeard. In addition to making wax statues the doctor performs plastic surgery. It is here that an arch fiend takes refuge. The museum also houses a statue of Charlie. Frustrated number-two son kicks statue in rear; oops, number-two son wrong in his assumption",0.514756,['Twentieth Century Fox Film Corporation'],1940-09-06,0.0,63.0,8.4
The Mummy's Tomb,False,0,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",29239,tt0035096,en,A high priest of Karnak travels to America with the living mummy Kharis (Lon Chaney Jr.) to kill all those who had desecrated the tomb of the Egyptian princess Ananka thirty years earlier.,0.674417,['Universal Pictures'],1942-10-23,0.0,60.0,8.3
Black Mirror: White Christmas,False,0,"['Drama', 'Horror', 'Mystery', 'Science Fiction', 'Thriller', 'TV Movie']",374430,tt3973198,en,"This feature-length special consists of three interwoven stories. In a mysterious and remote snowy outpost, Matt and Potter share a Christmas meal, swapping creepy tales of their earlier lives in the outside world. Matt is a charismatic American trying to bring the reserved, secretive Potter out of his shell. But are both men who they appear to be? A woman gets thrust into a nightmarish world of 'smart' gadgetry. Plus a look at what would happen if you could 'block' people in real life.",24.910782,,2014-12-16,0.0,74.0,8.3
The Duel,False,0,"['Thriller', 'Action', 'Crime', 'Mystery']",224063,tt0082300,ro,"Officer Moldovan must solve the case of a robbery. Credit Central Bank was robbed fast and hard by a gang of professionals. Moldovan is trying to catch the man behind Rica Pasarin, the gang leader, by using his brother, who is a pickpocket thief.",0.038308,['Casa de Filme 5'],1981-06-14,0.0,110.0,8.3
High and Low,False,0,"['Mystery', 'Drama', 'Thriller', 'Crime']",12493,tt0057565,ja,An executive of a shoe company becomes a victim of extortion when his chauffeur's son is kidnapped and held for ransom.,8.815184,"['Toho Company', 'Kurosawa Production Co.']",1963-03-01,0.0,142.0,8.2
One Minute Time Machine,False,1000,"['Mystery', 'Comedy', 'Romance']",347968,tt3620860,en,"Every time the beautiful Regina rejects his advances, James pushes a red button and tries again, all the while unaware of the reality and consequences of his actions.",1.783273,['Empty Box Productions'],2014-03-29,0.0,6.0,8.2
Rear Window,False,1000000,"['Drama', 'Mystery', 'Thriller']",567,tt0047396,en,"Professional photographer L.B. ""Jeff"" Jeffries breaks his leg while getting an action shot at an auto race. Confined to his New York apartment, he spends his time looking out of the rear window observing the neighbors. He begins to suspect that a man across the courtyard may have murdered his wife. Jeff enlists the help of his high society fashion-consultant girlfriend Lisa Freemont and his visiting nurse Stella to investigate.",17.911314,['Paramount Pictures'],1954-08-01,36764313.0,112.0,8.2
Witness for the Prosecution,False,3000000,"['Drama', 'Mystery', 'Crime']",37257,tt0051201,en,"When Leonard Vole is arrested for the sensational murder of a rich, middle-aged widow, the famous Sir Wilfrid Robarts agrees to appear on his behalf. Sir Wilfrid, recovering from a near-fatal heart attack, is supposed to be on a diet of bland, civil suits – but the lure of the criminal courts is too much for him, especially when the case is so difficult.",9.730217,['Edward Small Productions'],1957-12-17,9000000.0,116.0,8.1
The Invisible Guest,False,4000000,"['Mystery', 'Crime', 'Thriller']",411088,tt4857264,es,"""The Invisible Guest” turns on a young businessman who wakes up in a hotel room locked from the inside with the dead body of his lover next to him. He hires a prestigious lawyer, and over one night they work together to clarify what happened in a frenetic race against time.",13.906979999999999,"['Televisió de Catalunya TV3', 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'Think Studio', 'Nostromo Pictures', 'Institut Català de les Empreses Culturals (ICEC)', 'Colosé Producciones', 'movistar+', 'Habitación Cerrada, La']",2016-12-15,0.0,106.0,8.1
Inception,False,160000000,"['Action', 'Thriller', 'Science Fiction', 'Mystery', 'Adventure']",27205,tt1375666,en,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",29.108149,"['Legendary Pictures', 'Warner Bros.', 'Syncopy']",2010-07-14,825532764.0,148.0,8.1
Ugetsu,False,0,"['Fantasy', 'Drama', 'Mystery']",14696,tt0046478,ja,"In the civil wars of 16th century Japan, two ambitious peasants in Nakanogo want to make their fortunes. The potter Genjuro intends to sell his wares for vast profits in the local city, Omizo, while his brother-in-law Tobei wishes to become a samurai. A respected sage warns them against seeking profit in times of war but his advice goes unheeded, and their insistency leads to the ruin of their families.",5.525119,['Daiei Studios'],1953-03-26,0.0,94.0,8.1
Memento,False,9000000,"['Mystery', 'Thriller']",77,tt0209144,en,"Suffering short-term memory loss after a head injury, Leonard Shelby embarks on a grim quest to find the lowlife who murdered his wife in this gritty, complex thriller that packs more knots than a hangman's noose. To carry out his plan, Shelby snaps Polaroids of people and places, jotting down contextual notes on the backs of photos to aid in his search and jog his memory. He even tattoos his own body in a desperate bid to remember.",15.450789000000002,"['Summit Entertainment', 'Newmarket Capital Group', 'Team Todd', 'I Remember Productions']",2000-10-11,39723096.0,113.0,8.1
The Garden of Sinners - Chapter 5: Paradox Spiral,False,0,"['Action', 'Animation', 'Drama', 'Mystery', 'Thriller']",23155,tt1278060,ja,"In the middle of October 1998, Enjou Tomoe is attacked by bullies from his old school and saved by Ryougi Shiki. He asks her to hide him at her place and admits that he killed someone. Several days after the incident there are still no broadcasts about the murder as if it didn't happen.",1.702333,"['ufotable', 'TYPE-MOON']",2008-08-16,0.0,114.0,8.1
"Sherlock, Jr.",False,0,"['Fantasy', 'Drama', 'Comedy', 'Mystery']",992,tt0015324,en,"A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",5.858328,['Metro Pictures'],1924-04-21,0.0,49.0,8.1
Se7en,False,33000000,"['Crime', 'Mystery', 'Thriller']",807,tt0114369,en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",18.45743,"['New Line Cinema', 'Juno Pix', 'Cecchi Gori Pictures']",1995-09-22,327311859.0,127.0,8.1
"Up, Down, Fragile",False,0,"['Romance', 'Comedy', 'Music', 'Mystery']",65040,tt0113273,fr,The film follows the story of three girls in contemporary Paris. One searches for her lost mother since she knows she's adopted. The other has come out of a coma and needs to have a love relationship aside from his mysterious father. The third one is a crook who redeems herself through love. The action is commented by songs and dance routines.,0.25447,"['Carac Films', 'Pierre Grise Productions', 'George Reinhart Productions']",1995-03-12,0.0,169.0,8.1
The Scapegoat,False,0,"['Crime', 'Drama', 'Mystery', 'Thriller']",126919,tt0053247,en,"An Englishman (Alec Guinness) in France unwittingly is placed into the identity, and steps into the vacated life, of a look-alike French nobleman.",0.759452,"['Metro-Goldwyn-Mayer (MGM)', 'Du Maurier-Guinness']",1959-08-06,0.0,91.0,8.0
Oldboy,False,3000000,"['Drama', 'Thriller', 'Mystery', 'Action']",670,tt0364569,ko,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",10.616859,"['Egg Films', 'Show East']",2003-01-01,14980005.0,120.0,8.0
Tu£sday,False,0,"['Crime', 'Mystery']",18507,tt1042570,en,"Four career criminals, two glamorous bank workers and one over-the-hill has-been all happen to be planning a robbery on a London bank on the same day, by sheer coincidence. The two investigating detectives must try and deduce how these seemingly unrelated people came to be in the area and which were responsible for the lifting a priceless emerald.",0.6096630000000001,['Hangman Film Company'],2008-10-10,0.0,79.0,8.0
Citizen Kane,False,839727,"['Mystery', 'Drama']",15,tt0033467,en,"Newspaper magnate, Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.",15.811921,"['RKO Radio Pictures', 'Mercury Productions']",1941-04-30,23217674.0,119.0,8.0
The Devotion of Suspect X,False,0,"['Mystery', 'Thriller']",446076,tt5516464,zh,"Based on Keigo Higashino’s award-winning novel, THE DEVOTION OF SUSPECT X follows a professor (Wang Kai) assisting in a murder investigation, only to find that a longtime rival and friend (Zhang Luyi) from his early university days may be involved.",0.24806999999999998,['Beijing Enlight Pictures'],2017-03-31,0.0,112.0,8.0
The Prestige,False,40000000,"['Drama', 'Mystery', 'Thriller']",1124,tt0482571,en,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",16.94556,"['Warner Bros.', 'Touchstone Pictures', 'Syncopy']",2006-10-19,109676311.0,130.0,8.0
Ghost of Love,False,0,"['Romance', 'Drama', 'Horror', 'Mystery']",116997,tt0082364,it,"After witnessing the brutal murder of an elderly lady, a man has an encounter with a bizarre woman who claims to be an old lover of his... A lover who apparently committed suicide years ago.",0.5344220000000001,"['Bayerischer Rundfunk (BR)', 'Dean Film', 'Roxy-Film GmbH & Co. KG']",1981-04-03,0.0,96.0,8.0
Scoop!,False,0,['Mystery'],409550,tt5194226,ja,"Shizuoka Miyakonojo is a middle-aged paparazzi photographer. His skills as a cameraman are good, but he gambles and is in debt. When he worked in the editorial department for weekly picture magazine 'Scoop!,' he landed numerous scoops. He now works as a freelance photographer and chases after celebrity scandals.  Shizuoka Miyakonojo works with Nobi Namekawa. She is a rookie reporter for 'Scoop!' and they land a scoop.",0.319085,"['Office Crescendo', 'Gunpowder Co.']",2016-10-01,0.0,119.0,8.0
Vertigo,False,2479000,"['Mystery', 'Romance', 'Thriller']",426,tt0052357,en,"A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",18.20822,"['Paramount Pictures', 'Alfred J. Hitchcock Productions']",1958-05-09,28000000.0,128.0,8.0
"Murder, She Baked: A Plum Pudding Murder Mystery",False,0,"['TV Movie', 'Mystery']",361751,tt4933782,en,"A young bakeshop owner’s holiday season takes a surprising turn when she finds a body at a local Christmas tree lot and winds up involved in a dangerous murder investigation. With colorful characters popping up as suspects, shady business practices uncovered at the tree lot and holiday romance in the air, the young baker-turned-sleuth must race against time to track down the killer and save the Christmas season.",4.653375,"['Front Street Pictures', 'Brad Krevoy Television']",2015-11-15,0.0,84.0,8.0
