Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average
Schindler's List,False,22000000,"['Drama', 'History', 'War']",424,tt0108052,en,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,41.725123,"['Universal Pictures', 'Amblin Entertainment']",1993-11-29,321365567.0,195.0,8.3
Night and Fog,False,0,"['History', 'Documentary', 'War']",803,tt0048434,fr,The documentary film from French director Resnais set ten years after the Second World War depicts the problems of Auschwitz with shocking images from the concentration camps.,11.144661,"['Cocinor', 'Cosmo-Films']",1955-01-01,0.0,32.0,8.3
Long Live the Republic,False,0,"['War', 'Drama']",247446,tt0058924,en,"Oldrich is the runt of his village, beaten by his father, bullied by the other boys. But he has imagination of his side, and a wiry toughness they can’t defeat. The village is in turmoil, because the Nazi occupiers have just retreated and the Red Army is advancing. Oldrich dodges amid the mayhem and panic, taking his share of blows but always managing to stay one step ahead. Beautifully shot and darkly ironic, Karel Kachyna’s forgotten masterpiece jumbles reality, memory and fantasy to capture the intensity and confusion of childhood in a war zone.",0.22277800000000003,"['Ceskoslovenský armádní film', 'Filmové studio Barrandov']",1965-11-05,0.0,134.0,8.3
Five Came Back,False,0,"['War', 'Documentary']",449758,tt6587094,en,"The extraordinary story of how Hollywood changed World War II – and how World War II changed Hollywood, through the interwoven experiences of five legendary filmmakers who went to war to serve their country and bring the truth to the American people: John Ford, William Wyler, John Huston, Frank Capra, and George Stevens. Based on Mark Harris’ best-selling book, “Five Came Back: A Story of Hollywood and the Second World War.”",1.218882,"['Amblin Television', 'Passion Pictures', 'Netflix', 'Rock Paper Scissors']",2017-03-31,0.0,195.0,8.3
Generation War,False,12000000,"['Action', 'Drama', 'War', 'History']",178446,tt1883092,de,"Berlin, 1941. Five friends eager to become heroes in an adventure that will change the face of Europe - and that will forever change them as well.",5.127594,['teamWorx Produktion für Kino und Fernsehen GmbH'],2013-03-17,0.0,270.0,8.2
God on Trial,False,0,"['History', 'War']",31890,tt1173494,en,"In the Jewish tradition of arguing with God, Jewish prisoners in Auschwitz decide to put God on Trial.",1.462217,"['BBC Scotland', 'Hat Trick Productions']",2008-09-03,0.0,86.0,8.2
Michael the Brave,False,0,"['War', 'Drama', 'History']",31398,tt0066078,en,"An epic fresco depicting the reign (1593-1601) of Mihai Pätrascu (better known as ""Mihai Viteazul"" / ""Michael the Brave""), the famous prince who united the three provinces: Transalpine Vallachia, Transylvania and Moldavia, into the country of Romania, at the end of the 16th century (1599-1601) against the opposition of the Ottoman and Austrian Empires, this movie features large scale battle scenes mixed with political intrigues, murderous treachery, and family drama.",0.886381,,1970-01-01,0.0,107.0,8.2
Grave of the Fireflies,False,3700000,"['Animation', 'Drama', 'War']",12477,tt0095327,ja,"In the latter part of World War II, a boy and his sister, orphaned when their mother is killed in the firebombing of Tokyo, are left to survive on their own in what remains of civilian life in Japan. The plot follows this boy and his sister as they do their best to survive in the Japanese countryside, battling hunger, prejudice, and pride in their own quiet, personal battle.",0.010902,"['Bandai Visual', 'Studio Ghibli', 'Shinchosha Company']",1988-04-16,0.0,89.0,8.2
Band of Brothers,False,125000000,"['Action', 'Drama', 'War']",331214,tt0185906,en,"Drawn from interviews with survivors of Easy Company, as well as their journals and letters, Band of Brothers chronicles the experiences of these men from paratrooper training in Georgia through the end of the war. As an elite rifle company parachuting into Normandy early on D-Day morning, participants in the Battle of the Bulge, and witness to the horrors of war, the men of Easy knew extraordinary bravery and extraordinary fear - and became the stuff of legend. Based on Stephen E. Ambrose's acclaimed book of the same name.",7.903731,['HBO'],2001-09-09,0.0,705.0,8.2
The Victors,False,0,"['Drama', 'War']",3012,tt0057652,en,"Intercutting dramatic vignettes with newsreel footage, the story follows the characters from an infantry squad as they make their way from Sicily to Germany during the end of World War II.",1.047518,"['Columbia Pictures Corporation', 'Open Road Films (II)', 'Highroad Productions']",1963-11-22,0.0,175.0,8.2
Paths of Glory,False,935000,"['Drama', 'War']",975,tt0050825,en,"During World War I, commanding officer General Broulard (Adolphe Menjou) orders his subordinate, General Mireau (George Macready), to attack a German trench position, offering a promotion as an incentive. Though the mission is foolhardy to the point of suicide, Mireau commands his own subordinate, Colonel Dax (Kirk Douglas), to plan the attack. When it ends in disaster, General Mireau demands the court-martial of three random soldiers in order to save face.",8.548518,"['United Artists', 'Bryna Productions']",1957-09-18,0.0,88.0,8.2
Come and See,False,0,"['Drama', 'History', 'War']",25237,tt0091251,ru,"The invasion of a village in Byelorussia by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.",12.643242,"['Mosfilm', 'Belarusfilm']",1985-07-01,0.0,142.0,8.1
Ballad of a Soldier,False,0,"['Drama', 'Romance', 'War']",46592,tt0052600,ru,"During World War II, 19 year old soldier Alyosha gets a medal as a reward for a heroic act at the front. Instead of this medal he asks for a few days leave to visit his mother and repair the roof of their home. On the train eastwards he meets Shura who is on her way to her aunt. In those few days traveling together they fall in love.",3.434242,['Mosfilm'],1959-12-01,0.0,88.0,8.1
Virunga,False,0,"['Documentary', 'War']",263614,tt3455224,en,"Virunga in the Democratic Republic of the Congo is Africa’s oldest national park, a UNESCO world heritage site, and a contested ground among insurgencies seeking to topple the government that see untold profits in the land. Among this ongoing power struggle, Virunga also happens to be the last natural habitat for the critically endangered mountain gorilla. The only thing standing in the way of the forces closing in around the gorillas: a handful of passionate park rangers and journalists fighting to secure the park’s borders and expose the corruption of its enemies. Filled with shocking footage, and anchored by the surprisingly deep and gentle characters of the gorillas themselves, Virunga is a galvanizing call to action around an ongoing political and environmental crisis in the Congo.",5.410939,"['Grain Media', 'Violet Films']",2014-11-07,0.0,90.0,8.1
The Pianist,False,35000000,"['Drama', 'War']",423,tt0253474,en,The Pianist is a film adapted from the biography of Wladyslaw Szpilman. A Jewish-Polish pianist who during the second world war lived and hid miraculously in Warsaw after having gone through a terrible tragedy. A film from Roman Polanski.,14.811594,"['Bac Films', 'Canal+Polska', 'Heritage Films', 'Studio Babelsberg', 'Agencja Produkcji Filmowej', 'Beverly Detroit', 'FilmFernsehFonds Bayern', 'Filmboard Berlin-Brandenburg (FBB)', 'Mainstream S.A.', 'R.P. Productions', 'StudioCanal', 'Filmförderungsanstalt (FFA)', 'Canal+', 'Interscope Communications', 'Telewizja Polska (TVP)', 'Runteam']",2002-09-24,120072577.0,150.0,8.1
Vietnam in HD,False,0,['War'],208982,tt2109059,en,"Vietnam in HD is a 6-part series that immerses viewers in the sights, sounds and stories of the Vietnam War as it has never before been seen. Thousands of hours of uncensored footage--much of it shot by soldiers in action--will detail every critical chapter of the conflict.  The war will unfold onscreen through the gripping firsthand accounts of 13 brave men and women who were forever changed by their experience in Vietnam.",0.326621,,2011-11-08,0.0,250.0,8.1
The Ascent,False,0,"['Drama', 'War']",50183,tt0075404,ru,"Two Soviet partisans leave their starving band to get supplies from a nearby farm. The Germans have reached the farm first, so the pair must go on a journey deep into occupied territory, a voyage that will also take them deep into their souls.",2.113171,['Mosfilm'],1977-04-02,0.0,111.0,8.0
Apocalypse Now,False,31500000,"['Drama', 'War']",28,tt0078788,en,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",13.5963,"['United Artists', 'Zoetrope Studios']",1979-08-15,89460381.0,153.0,8.0
Death Mills (Die Todesmühlen),False,0,"['War', 'Documentary']",238008,tt0259271,en,"Originally made with a German soundtrack for screening in occupied Germany and Austria, this film was the first documentary to show what the Allies found when they liberated the Nazi extermination camps: the survivors, the conditions, and the evidence of mass murder. The film includes accounts of the economic aspects of the camps' operation, the interrogation of captured camp personnel, and the enforced visits of the inhabitants of neighboring towns, who, along with the rest of their compatriots, are blamed for complicity in the Nazi crimes - one of the few such condemnations in the Allied war records.",0.036523,['U.S. Army Signal Corps'],1945-07-10,0.0,22.0,8.0
With Heart & Soul,False,0,"['Drama', 'War']",53128,tt1334328,el,"Set during the Greek Civil War, ""With Heart &amp; Soul"" centers on two brothers who are fighting on opposite sides.",0.120467,"['Alcor Films', 'Greek Film Center', 'Black Orange', 'Graal']",2009-10-22,0.0,124.0,8.0
G.I. Joe: The Revenge of Cobra,False,0,"['Family', 'Fantasy', 'Action', 'Science Fiction', 'War']",262475,tt0231627,en,"Destro has created a Weather Dominator machine that can control the power of nature anywhere on earth. The G.I. Joe team stops Cobra Commander from using its destructive power, but during the battle, the machine is blown into three pieces and weather everywhere is thrown into chaos. G.I. Joe is in a race against time to recover the pieces first, so that they can stop the devastating weather and prevent Cobra from ruling the world!",0.000308,,1984-09-10,0.0,150.0,8.0
