Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average
The Taming of the Shrew,False,0,"['Drama', 'Comedy', 'Romance']",71508,tt0081597,en,"Baptista has two daughters: Kate and Bianca. Everyone wants to wed the fair Bianca, but nobody's much interested in problem child, Kate. Baptista declares that he won't give Bianca away in a marriage until he's found a husband for Kate, so all the suitors begin busily hunting out a madman who's willing to do it, and they find Petruchio: a man who's come to wive it wealthily in Padua. And Petruchio marries Kate with a plan to tame her, while everybody else begins scheming to win Bianca's hand.",0.329193,,1980-10-23,0.0,126.0,10.0
A Kiss at Midnight,False,0,"['Romance', 'Family']",251630,tt1272019,nl,"They say the cobbler's children go barefoot, but must the matchmaker's children go motherless? After their widower father moves to a new town and sets up a computerized matchmaking business, two girls set out to find a stepmother. They create a dating application in the company computer for him. Then they cull through all new women applicants to hand pick the perfect woman for him and force the computer to match them. They don't know the woman they picked is the proprietor of the old-fashioned matchmaking service in town who is planning to prove the computer matching is incompetent.",0.631015,,2008-12-26,0.0,0.0,10.0
Sum of Histories,False,0,"['Drama', 'Romance', 'Science Fiction']",361183,tt4085502,nl,What would you do if you could change the past?,0.404432,"['Caviar Content, Pupkin Film']",2015-09-30,0.0,86.0,10.0
Pan,False,0,"['Action', 'Adventure', 'Fantasy', 'Drama', 'Romance']",87506,tt0114081,en,"When Edvarda arrives at the little Norwegian village, to stay with some family, she find the Lt., Thomas Glahn, very interesting. Soon they fall in love. It's a very passionate relationship, but this leads to problems. Both of them are very strong in their opinions, and both are behaving a little strange. Love turns to hate, and instead of doing all they can to please each other, they do all they can to hurt the other person psychological. They both do a great job, and what began as a love story turns into a sad and depressing story of two ruined persons. The story is told by Thomas Glahn from his ""exile"" in Thailand, where he in the beginning of the movie receives two green feathers from Edvarda.",0.037362,,1995-03-24,0.0,115.0,10.0
The Misadventures of Margaret,False,5,"['Romance', 'Comedy']",195651,tt0120754,en,"A timid, insecure popular author with an overly-attentive professor husband decide to write an erotic novel. With encouragement from her sister and a bi-sexual friend, she goes to France with the intent of doing research at an inn where a diary she had been using documented erotic encounters. Instead she finds the inn is now a cloister for singing nuns. However, a young, divorced sound engineer is also there taping the nuns. While attracted, she mostly succumbs only to new fantasies until he follows her home to New York.",0.196886,,1998-12-23,0.0,105.0,10.0
The Crush,False,0,"['Romance', 'Drama']",148408,tt0412608,it,Olmi’s 1967 short about a young boy’s first love.,0.03688,['RAI Radiotelevisione Italiana'],1967-02-16,0.0,49.0,10.0
Mera Naam Joker,False,0,"['Drama', 'Romance']",21466,tt0066070,hi,"Raju is a joker, a clown. It is what he is and what he always shall be. As his life story unfolds in three chapters, from his school days to the circus to the streets, he must always make people laugh and be happy, no matter how unhappy he is within. Along the way, Raju loves and loses, but must always keep a smile on his face because, in the words of his circus manager, ""The show must go on.""",0.6211810000000001,['R.K. Films Ltd.'],1970-12-18,0.0,224.0,10.0
The Far Pavilions,False,0,"['Drama', 'History', 'Romance']",101185,tt0086711,en,Story of forbidden love in 1800's India set against the revolution for India's freedom from England.,1.178475,,1984-04-21,0.0,320.0,10.0
Looking for Maria Sanchez,False,0,"['Romance', 'Comedy']",199415,tt2082155,es,"Raul, a Puerto Rican born in New York, meets Maria, a young Puerto Rican woman visiting NY, one night. Struck by love at first sight, he travels to Puerto Rico in search of this beautiful girl.",0.122935,['Vanguardia Films'],2013-06-14,0.0,98.0,10.0
Oranges,False,0,"['Romance', 'Drama']",320917,tt0401703,en,"Two boys are talking after a bicycle accident. The older is bragging about his experience with girls, but is that just a boast?",0.52322,['Film Victoria'],2004-03-13,0.0,13.0,9.6
Nobody Walks in L.A.,False,0,"['Romance', 'Comedy', 'Drama']",380013,tt3878146,en,"Nobody Walks in LA is the story of two old friends who, faced with decisions that cannot wait, put their lives on pause for a day and do the unthinkable.... walk around Los Angeles. Putting aside a failing engagement on the one hand and a cross country move on the other - Miles and Becca rediscover not just the streets of Los Angeles, but one another.",0.126559,,2015-01-01,0.0,93.0,9.5
Dilwale Dulhania Le Jayenge,False,13200000,"['Comedy', 'Drama', 'Romance']",19404,tt0112870,hi,"Raj is a rich, carefree, happy-go-lucky second generation NRI. Simran is the daughter of Chaudhary Baldev Singh, who in spite of being an NRI is very strict about adherence to Indian values. Simran has left for India to be married to her childhood fiancé. Raj leaves for India with a mission at his hands, to claim his lady love under the noses of her whole family. Thus begins a saga.",34.457024,['Yash Raj Films'],1995-10-20,100000000.0,190.0,9.1
Jane Austen in Manhattan,False,0,"['Drama', 'Romance']",185156,tt0080945,en,Two teachers vie for the right to stage a play written by Jane Austen when she was twelve years old.,0.480404,,1980-07-01,0.0,108.0,9.0
Waiting in the Dark,False,0,"['Drama', 'Romance']",206155,tt0872007,ja,"Michiru has lost her eyesight, and to make matters worse, her father dies shortly afterwards.  She is now all alone and spends most of her day isolated in her home.  Akihiro is a Chinese-Japanese immigrant, that has had to deal with racism all throughout his life.  He is now tormented at work by one of his older co-workers named Toshio.  One day at a train station in front of Michiru's house, Toshio is thrown into the path of an oncoming train.  The only person seen at the train stop was Akihiro.  Akihiro frantically flees from the scene and manages to enter Michiru's house without her knowledge.  After a few days, Michiru starts to sense the presence of another person in her home.",0.35159,,2006-09-05,0.0,130.0,9.0
L'Amour Fou,False,0,"['Romance', 'Drama']",63401,tt0062663,fr,"L'Amour Fou follows the dissolution of the marriage between Claire, an actress (played by Bulle Ogier), and Sebastien, her director (Jean-Pierre Kalfon).",0.460171,"['Cocinor', 'Les Films Mareau', 'Sogexportfilm']",1969-01-15,0.0,252.0,9.0
Say Nothing,False,0,"['Action', 'Drama', 'Mystery', 'Romance', 'Science Fiction', 'Thriller']",53670,tt0288808,en,"Housewife Grace Needham (Nastassja Kinski) has a one-night stand with Julian Grant (William Baldwin), who then becomes obsessed with sinking her marriage to husband Matt (Hart Bochner). The twist here is that Julian is a millionaire global powerbroker, and Matt works for him! It's a titanic battle of testosterone as the guys duke it out while Grace simmers angrily.",0.229743,,2001-08-01,0.0,94.0,9.0
You Are My Sunshine,False,0,"['Drama', 'Romance']",334132,tt4657764,zh,A film adaptation of Gu Man's popular novel of two college sweethearts who meet again after years of separation.,0.983058,['Le Vision Pictures'],2015-04-30,0.0,107.0,9.0
Blind,False,0,"['Drama', 'Romance']",68444,tt0808174,nl,,0.452244,"['MMG Film & TV Production', 'Phanta Vision Film International B.V.', 'Klas Film']",2007-02-08,0.0,98.0,9.0
Desmundo,False,3,"['Drama', 'Romance']",161244,tt0293086,pt,"The story of Orisbela, a young and religious woman who comes from Portugal to Brazil to marry Francisco de Albuquerque, a rude sugar-cane plantation owner, in 1570.",0.26507,['A.F. Cinema e Vídeo'],2002-11-08,3.0,101.0,9.0
Naz & Maalik,False,0,"['Romance', 'Drama']",322903,tt3385334,en,"Two closeted Muslim teens hawk goods across Brooklyn and struggle to come clean about their sexuality, as their secretive behavior leads them unknowingly into the cross-hairs of the War on Terror.",0.051255999999999996,,2014-01-01,0.0,86.0,9.0
Who Am I This Time?,False,0,"['Drama', 'Romance']",134743,tt0083325,en,"From a short story by Kurt Vonnegut. Christopher Walken is a shy hardware store employee. But whenever he takes a part in a local amateur theater production, he becomes the part completely--while on stage. Susan Sarandon is new in town, a lonely itinerant telephone company employee. On a whim, she auditions for and gets the part of Stella to Walken's Stanley when the theater group does A Streetcar Named Desire. Before anyone realizes the growing affection between Helene and Stanley, she falls deeply in love with the sexy brute, not knowing what the real man is like.",0.98175,,1982-02-02,0.0,53.0,9.0
Shree 420,False,0,"['Romance', 'Drama']",48929,tt0048613,hi,"Wearing torn Japanese shoes, English trousers, a red Russian cap, and a Hindustani heart, orphaned Ranbir Raj comes to Bombay to make his fortune. He pawns his gold medal, gambles with the money, loses everything, & the balance is pick-pocketed. He ends up on the beach, meets with Vidya Shastri, a teacher who runs a private school, and both fall in love. Ranbir gets a job in a laundry. When he goes to deliver some clothes to Maya, she notices that he has a way with cards, gets him to accompany her to a casino of sorts, where he wins Rs.20000/-, which unfortunately is pocketed by Maya. Then a rich industrialist, Sonanand Dharmachand, approaches Ranbir, hires him to work for him, and soon Ranbir is on his way to a wealthy life. Vidya gets a first hand look at this wealthy life, and decides to break up with him. Sonachand teaches Ranbir that in order to make money one must never discriminate between the rich and poor...",0.529872,['R.K. Films Ltd.'],1955-01-07,0.0,168.0,9.0
Leather Jacket Love Story,False,67000,"['Drama', 'Comedy', 'Romance']",188870,tt0119508,en,"Kyle is 18, an aspiring poet hoping to find inspiration by moving to the arty Silver Lake neighborhood of LA, and maybe love too. On day one, he finds a funky coffee shop, where he hopes to do some writing, but instead meets an older hunk.",0.488656,"['Here Studios', 'Leather Jacket Productions', 'Goldeco Pictures']",1998-02-20,0.0,85.0,9.0
Miss Saigon: 25th Anniversary,False,0,"['Drama', 'Music', 'Romance', 'War']",417820,tt6162808,en,"The 25th Anniversary performance – filmed at London's Prince Edward Theatre in 2014 – of the epic musical tale of a young Vietnamese bar girl, Kim, who falls in love with Chris, an American GI.  But their lives are torn apart by the fall of Saigon.",1.9324689999999998,,2016-09-22,0.0,144.0,8.9
London Spy,False,0,"['Romance', 'Crime', 'Drama', 'Mystery', 'Thriller']",370722,tt4108134,en,"A romance between an MI6 code genius and an ordinary man promises happiness. But tragedy strikes when the spy dies in suspicious circumstances, forcing his lover to pursue the truth behind his death.",1.1196,['Working Title Television'],2015-11-09,0.0,300.0,8.8
West Beyrouth,False,0,"['Romance', 'Drama', 'Comedy']",49184,tt0157183,en,"In April, 1975, civil war breaks out; Beirut is partitioned along a Moslem-Christian line. Tarek is in high school, making Super 8 movies with his friend, Omar. At first the war is a lark: school has closed, the violence is fascinating, getting from West to East is a game. His mother wants to leave; his father refuses. Tarek spends time with May, a Christian, orphaned and living in his building. By accident, Tarek goes to an infamous brothel in the war-torn Olive Quarter, meeting its legendary madam, Oum Walid. He then takes Omar and May there using her underwear as a white flag for safe passage. Family tensions rise. As he comes of age, the war moves inexorably from adventure to tragedy.",0.219485,"['Radio Télévision Belge Francophone', 'Exposed Film Productions AS', 'Norsk Rikskringkasting (NRK)', 'Ministère de la Culture de la Republique Française', 'Centre National de la Cinématographie (CNC)', 'La Sept ARTE', 'Douri Films', 'Ciné Libre', 'ACCI', '38 Productions']",1998-09-01,0.0,105.0,8.8
It's Always Fair Weather,False,0,"['Music', 'Romance']",17640,tt0048216,en,"Three World War II buddies promise to meet at a specified place and time 10 years after the war. They keep their word only to discover how far apart they've grown. But the reunion sparks memories of youthful dreams that haven't been fulfilled -- and slowly, the three men reevaluate their lives and try to find a way to renew their friendship.",1.1856,['Metro-Goldwyn-Mayer (MGM)'],1955-02-09,0.0,102.0,8.7
The Kodai Family,False,0,"['Romance', 'Comedy']",391642,tt5180618,ja,"Kie Hirano (Haruka Ayase) is an ordinary OL who often daydreams. Mitsumasa Kodai (Takumi Saito) at the same company as Kie Hirano, but he is an elite salaryman. He is the eldest son in the Kodai family and he is also telepathic. Mitsumasa Kodai got his special ability to read other people's mind from his British grandmother.  Mitsumasa becomes attracted to Kie's warm heart and her dreamy temperament. They begin to date and enjoy their days together, but Mitsumasa Kodai's mother calls.",1.065466,['Toho'],2016-06-04,0.0,116.0,8.7
