Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average
Motivational Growth,False,176199,"['Comedy', 'Drama', 'Fantasy']",224946,tt1754228,en,"Ian Folivor, a depressed and reclusive 30-something, finds himself taking advice from a growth in his bathroom after a failed suicide attempt. The Mold, a smooth talking fungus who was born of the filth collecting in a corner of Ian's neglected bathroom, works to win Ian's trust by helping him clean himself up and remodel his lifestyle. With The Mold's help, Ian attracts the attention of a neighbor he's been ogling through his peephole, Leah, and he manages to find a slice of happiness despite his unnatural circumstances. But Ian starts to receive strange messages from his old and broken down TV set that make him realize that The Mold may not be as helpful as it seems to be, and strange characters combined with stranger events cast Ian's life in the shadow of an epic battle between good and evil that Ian is only partially aware of.",0.7532270000000001,['Imagos Films'],2013-02-15,0.0,104.0,8.5
On the Silver Globe,False,0,"['Science Fiction', 'Adventure', 'Fantasy']",27072,tt0093593,pl,A small group of cosmic explorers leave Earth to find freedom and start a new civilization.,1.962954,"['Zespól Filmowy ""Kadr""']",1988-10-09,0.0,166.0,8.5
All She Wishes,False,0,"['Fantasy', 'Comedy', 'Family']",313371,tt3449658,en,"When her birthday wish magically summons wacky Hollywood actor Drake to her small Midwestern town, Sophie has to figure out how to help him fit in until she can get him back home. But Drake is more interested in helping Sophie stand out.",0.0962,,2015-01-15,0.0,0.0,8.5
The Snow Queen 3: Fire and Ice,False,0,"['Family', 'Animation', 'Fantasy']",362058,tt4685554,ru,"After heroically defeating both the Snow Queen and the Snow King, Gerda still cannot find peace. Her dream is to find her parents who were once taken away from them by the North Wind and finally reunite the family. Thus, Gerda and her friends embark on an exiting journey to find her parents and encounter new challenges along the way: they discover an ancient magical artifact of the trolls, the Stone of Fire and Ice. From that moment on, things don't go according to the initial plan...Will Gerda be able to tame the mighty forces of the magical elements and get her family back? The answer will be reveled in 2016. This is a story which encompasses everything you love about Wizart: kindness, bravery, friendship, mystery, love of one's family, and a happy ending, of course!",1.394369,['Wizart Animation'],2016-12-29,0.0,80.0,8.5
The Magic Ring,False,0,"['Animation', 'Fantasy']",79216,tt0189195,ru,"Soviet cartoon, created in 1979 by the director-animator Leonid Nosyrev. Later, he entered the cartoon almanac ""Laughter and Grief at The White Sea""  with other Nosyrev's films based on Pomor fairy tales and legends.",0.050018,['Soyuzmultfilm'],1979-01-01,0.0,20.0,8.5
Silent Sonata,False,2000000,"['War', 'Fantasy', 'Drama']",89531,tt1156528,sl,A man stays alone with his children in a half demolished house in the middle of a desolate field. His wife has just been killed by a grenade in a military battle. He is expecting a new attack. Instead a wandering caravan called Circus Fantasticus stops by the house. They bring along the dying director of the circus. Is it possible for anything beautiful to happen in a landscape of war and death? Can life go on? Is it possible to realize that death does not exist?,0.08081100000000001,"['The Chimney Pot', 'Cine Works', 'Staragara']",2011-02-08,0.0,75.0,8.5
The Legend of Sleepy Hollow,False,0,"['Comedy', 'Family', 'Fantasy', 'Horror']",170261,tt0079453,en,"A TV adaptation of Washington Irving's classic ghost story. Humor is the drawing card in this version, with Jeff Goldblum a nerdish Ichabod Crane, Dick Butkus an appropriately nasty Brom Bones, and Meg Foster as spirited Katrina van Tassel. Angered that Katrina has grown fond of schoolmaster Crane, Brom Bones determines to scare off the interloper by filling his head with spooky tales of a Headless Horseman. Crane pooh-poohs the legends, until one fateful ride home in the dark of night.",1.6506880000000002,['Schick Sunn Classics'],1980-10-31,0.0,104.0,8.5
Korgoth of Barbaria,False,0,"['Animation', 'Comedy', 'Fantasy']",278901,tt0810644,en,"In a dark future wasteland, the great cities have risen and fallen, primordial beasts have reclaimed the wilderness and thieves and savages populate sparse, dirty towns. From the frozen north emerges a warrior known as Korgoth, and his merciless savagery may be his only key to survival.",0.765373,"['Adult Swim', 'Williams Street', 'Cartoon Network Studios']",2006-06-03,0.0,22.0,8.5
Tropico,False,0,"['Fantasy', 'Music']",241287,tt3384034,en,"""Tropico"" is a musical short film by Lana Del Rey, based on the classic biblical story of Adam and Eve. Using music from her 'Paradise' EP, the film is an exploration of redemption in modern LA; the land of gods and monsters.",1.759584,,2013-12-05,0.0,27.0,8.4
The Answers,False,0,"['Fantasy', 'Romance']",379925,tt4009492,en,"Immediately after his death, the victim of a car crash gets answers to every question he's ever had about his life, including the most import one of all - what did it all mean?",0.323318,,2015-02-06,0.0,8.0,8.4
The Mummy's Tomb,False,0,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",29239,tt0035096,en,A high priest of Karnak travels to America with the living mummy Kharis (Lon Chaney Jr.) to kill all those who had desecrated the tomb of the Egyptian princess Ananka thirty years earlier.,0.674417,['Universal Pictures'],1942-10-23,0.0,60.0,8.3
Cargo,False,0,"['Fantasy', 'Drama']",182972,tt2842128,en,"Stranded in the midst of a zombie apocalypse, a man sets in motion an unlikely plan to protect the precious cargo he carries: his infant daughter.",1.139989,['Dreaming Tree Productions'],2013-04-02,0.0,7.0,8.3
The Inner Scar,False,0,"['Music', 'Drama', 'Fantasy']",85904,tt0068380,fr,"A collage of dreams. Garrel made a name for himself with this film as a new Jean Vigo. With Nico (Velvet Underground).  A poetic and painterly film that has been described as 'a collage of dreams'. The film was shot without a script, but Garrel had already thought up the eventual title ('the scar inside'). This title was an obsession for him, every shot had to be an expression of 'the scar inside'. Apart from Garrel himself and actor Pierre Clementi, Garrel's former partner Nico, member of the legendary Velvet Underground, played a role in the film. Another important role was for the landscape. Garrel, 23 when he made the film, was compared with Jean Vigo because of his age and talent. La cicatrice intérieure even led Claude Mauriac to call him the Rimbaud of film. (from https://www.iffr.com/en/films/la-cicatrice-int-rieure/)",0.0005780000000000001,"['Zanzibar Films', 'Capital Cinéma', 'Open Films']",1972-02-02,0.0,60.0,8.3
Aschenputtel,False,0,"['Fantasy', 'Family']",153717,tt1787655,de,,0.781805,"['Moviepool GmbH', 'Pro Vobis - Gesellschaft für Film und Fernsehen', 'SK Film- und Fernsehproduktionsges.m.b.H.', 'ZDF']",2010-12-24,0.0,0.0,8.3
City of Pirates,False,0,"['Drama', 'Fantasy', 'Horror', 'Thriller']",68757,tt0086546,fr,"A surreal odyssey in which a melancholic maidservant crosses paths with a homicidal little boy, travels to a tiny island of pirates and encounters a man with multiple personalities.",0.003013,"['Metro Filmes', 'Les Films du Passage']",1984-02-22,0.0,111.0,8.3
Three Crowns of the Sailor,False,0,"['Fantasy', 'Drama']",64441,tt0084824,fr,"In this classically surreal fantasy, a sailor, known for telling tales, sees a student killing his teacher and decides to spin a few yarns for him. He tells the boy of his many adventures in exotic South American ports where he visited opium dens and stayed in cathouses. In such dark, dreamlike places, the sailor meets many strange, mystical characters.",0.00022,"['Films A2', ""Institut National de l'Audiovisuel (INA)""]",1983-10-05,0.0,117.0,8.3
Yodha,False,0,"['Adventure', 'Comedy', 'Fantasy']",210737,tt0290937,ml,"Ashokan (Mohanlal) goes on a trip to Nepal to meet his uncle (MS Thripunithura) who is settled there. To his surprise, his rival from his village Appukuttan (Jagathy) is already there impersonating him. He is unable to convince his uncle about the truth and gets kicked out of the house. While trying to find shelter he meets a young Nepalese boy (Sidharth Lama). Though they don't understand each others' language, they quickly form a bond. Meanwhile Ashokan is able to convince his cousin Aswathy (Madhubala) that Appukuttan is an imposter. Aswathy who is a student researching ancient Nepalese traditions realises that the young Nepalese boy is actually a Rimpoche, the spiritual leader of his tribe and is on the run from evil forces who want to banish him. Ashokan gets sucked in to the scenario unknowingly and ends up being the Rimpoche's protector.",0.80792,,1992-09-02,0.0,129.0,8.3
Spirited Away,False,15000000,"['Fantasy', 'Adventure', 'Animation', 'Family']",129,tt0245429,ja,A ten year old girl who wanders away from her parents along a path that leads to a world ruled by strange and unusual monster-like animals. Her parents have been changed into pigs along with others inside a bathhouse full of these creatures. Will she ever see the world how it once was?,41.048867,['Studio Ghibli'],2001-07-20,274925095.0,125.0,8.3
The Green Mile,False,60000000,"['Fantasy', 'Drama', 'Crime']",497,tt0120689,en,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cellblock's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",19.96678,"['Castle Rock Entertainment', 'Darkwoods Productions', 'Warner Bros.']",1999-12-10,284600000.0,189.0,8.2
On Borrowed Time,False,0,"['Comedy', 'Drama', 'Fantasy']",40730,tt0031754,en,"Young Pud is orphaned and left in the care of his aged grandparents. The boy and his cantankerous old grandfather become inseparable friends. But Gramps is concerned for his grandson's future and wary of a scheming relative who seeks Pud's custody. One day Mr. Brink--an agent of Death--arrives to take Gramps ""to the land where the woodbine twineth."" Through a bit of trickery, Gramps confines Mr. Brink, and thus Death, to the top of an old apple tree, giving Gramps extra time to resolve issues about Pud's future.",0.32879200000000003,['Metro-Goldwyn-Mayer (MGM)'],1939-07-07,0.0,99.0,8.2
Princess Mononoke,False,26500000,"['Adventure', 'Fantasy', 'Animation']",128,tt0119698,ja,"Ashitaka, a prince of the disappearing Ainu tribe, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",17.166725,"['Miramax Films', 'Studio Ghibli', 'Nibariki', 'Nippon Television Network (NTV)']",1997-07-12,159375308.0,134.0,8.2
Howl's Moving Castle,False,24000000,"['Fantasy', 'Animation', 'Adventure']",4935,tt0347149,ja,"When Sophie, a shy young woman, is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking home.",16.136048000000002,"['Studio Ghibli', 'Buena Vista Home Entertainment', 'Mitsubishi', 'd-rights', 'Tohokushinsha Film Corporation']",2004-11-19,234710455.0,119.0,8.2
Over the Garden Wall,False,0,"['Adventure', 'Animation', 'Family', 'Fantasy']",409696,tt3718778,en,Two brothers find themselves lost in a mysterious land and try to find their way home.,2.802111,['Cartoon Network Studios'],2014-11-03,0.0,110.0,8.2
Ugetsu,False,0,"['Fantasy', 'Drama', 'Mystery']",14696,tt0046478,ja,"In the civil wars of 16th century Japan, two ambitious peasants in Nakanogo want to make their fortunes. The potter Genjuro intends to sell his wares for vast profits in the local city, Omizo, while his brother-in-law Tobei wishes to become a samurai. A respected sage warns them against seeking profit in times of war but his advice goes unheeded, and their insistency leads to the ruin of their families.",5.525119,['Daiei Studios'],1953-03-26,0.0,94.0,8.1
The Legend of 1900,False,9000000,['Fantasy'],10376,tt0120731,it,"The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 (Tim Roth) learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.",7.668214,"['Medusa Film', 'Sciarlò']",1998-10-28,0.0,170.0,8.1
