Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average
King: A Filmed Record... Montgomery to Memphis,False,0,['Documentary'],149320,tt0065944,en,"A 1970 American documentary film biography of Dr. Martin Luther King, Jr., presented in the form of newsreel footage and segments of recordings by Dr. King, framed by celebrity narrators, including Marlon Brando, Paul Newman, Joanne Woodward, Ruby Dee, James Earl Jones, Clarence Williams III, Burt Lancaster, Ben Gazzara, Charlton Heston, Harry Belafonte, The movie was produced by Richard Kaplan and Ely Landau.",0.810554,['Commonwealth United Entertainment'],1970-03-24,0.0,185.0,10.0
Pavement: Slow Century,False,0,['Documentary'],38971,tt0358631,en,"Documentary tracing the existence of noted rock band Pavement from 1989 to their final performance in late 1999. The DVD also compiles all of their music videos, rare live footage, audio commentary from the band and directors, and two live concerts available with multiple angles.",0.042737,,2002-10-22,0.0,85.0,10.0
Lo Sound Desert,False,0,['Documentary'],410142,tt4150988,en,"Lo Sound Desert is a documentary about the Californian Desert music scene, which gave birth to bands like Kyuss and Queens Of The Stone Age. What basically started by revolving punk rock kids - hidden from narrow-minded authorities of suburban desert communities in the early 80s, became a vibe over the years. The film provides a unique insight into the history of the Coachella Valley music scene: From never-ending jams in the middle of the desert to headlining huge European stages - Desert Rock, often misinterpreted as musical genre continued its underground spread and became international treasure. Lo Sound Desert is narrated by Josh Homme, Brant Bjork, Mario Lalli and many others from bands like Queens Of The Stone Age, Kyuss, Fatso Jetson, Dalis Llama, Hornss, Fu Manchu etc.",0.001393,,,0.0,0.0,10.0
Carmen Miranda: Bananas Is My Business,False,0,['Documentary'],255546,tt0109381,pt,"A biography of the Portuguese-Brazilian singer Carmen Miranda, whose most distinctive feature was her tutti frutti hat. She came to the US as the ""Brazilian Bombshell"" and was a Broadway and Hollywood star in the 1940s.",0.146287,"['Channel Four Films', 'Riofilme']",1995-04-13,0.0,91.0,10.0
Ice Age Columbus: Who Were the First Americans?,False,0,['Documentary'],320849,tt0886500,en,"Firmly rooted in the latest scientific discoveries, this docudrama explores the theory that Europeans came to America much earlier than previously thought. New archaeological data and DNA research touch on an ice bridge that spanned the Atlantic. Follow the fascinating adventures of a Stone Age family as they travel from France and settle in America -- about 17,000 years before Columbus was even born.",0.043244,,2005-01-01,0.0,0.0,10.0
In Search of Ancient Astronauts,False,0,['Documentary'],86594,tt0133018,en,"An edited version of the 1970 German documentary ""Erinnerungen an die Zukunft"" (Chariots of the Gods), this examines the theory that aliens have landed on Earth in ancient times and were responsible for many of mankind's oldest mysteries.",0.0022199999999999998,,1973-01-05,0.0,0.0,10.0
Elaine Stritch: At Liberty,False,300000,"['Comedy', 'Documentary', 'Music', 'TV Movie']",140595,tt0308213,en,Judy at the Palace. Sinatra at Carnegie Hall. Streisand at the Garden. Stritch on Broadway. Legendary performances come along so rarely.,0.089067,"['Pennebaker Hegedus Films, Inc.', 'Second Act Productions']",2002-01-01,0.0,140.0,10.0
Scott Hall: Living on a Razor's Edge,False,0,['Documentary'],407048,tt5590832,en,"Scott Hall tells his life-story, from his rise to super-stardom in the world of professional wrestling to his downfall from it, due to alcohol abuse to his redemption to stay clean and reclaim his life and his family.",0.003921,,,0.0,0.0,10.0
Jedi Junior High,False,0,['Documentary'],426224,tt3530344,en,"In 2009, students of all walks of life at the Arts &amp; Learning Children's Conservatory in Anaheim, CA set out to produce their own live musical parody version of Star Wars: Episode V - The Empire Strikes Back (1980), as interpreted through their young talents. Follow the young actors, artists, musicians (and a few supervising adults) as they audition, rehearse and perform their take on this classic film.",0.001182,,,0.0,75.0,10.0
Canal Zone,False,0,['Documentary'],114423,tt0075803,en,"CANAL ZONE is about the people who live and work in the Panama Canal Zone and shows both the operation of the Canal and the various governmental agencies — business, military, and civilian — related to the functioning of the Canal and the lives of the Americans in the zone. The film includes sequences of ships in transit, the work of special canal pilots, aspects of the civil government, work of the military, and the social, religious and recreational life of the Zonians.",0.03078,,1977-06-13,0.0,174.0,10.0
Joe Cocker - Mad Dogs & Englishmen,False,0,"['Music', 'Documentary']",68736,tt0067275,en,"MAD DOGS &amp; ENGLISHMAN: A great film and is a statement of Rock History because of the people involved. Joe Cocker asked Leon to get some mates together as this tour was to get off the ground right away. For the most part Leon just pulled Delaney &amp; Bonnie's Band right out from under them. Jim Gordon, (who co-wrote LAYLA) Carl Radle and of course sometimes Leon. All were with Delaney and Bonnie. I might add at this time that Claudia Linnear who solo's on Let It Be is the girl who Mick Jagger wrote Brown Sugar about. If you listen to the sound of Delaney &amp; Bonnie's albums you will here the Mad Dogs sound. Donna Wiess is a great writer of music and has worked with Rita Coolidge off and on over the years.",0.035284,"['A&M Films', 'Creative Film Associates']",1971-08-27,0.0,117.0,10.0
Maidan,False,0,['Documentary'],270926,tt3675486,uk,"A chronicle of the civil uprising against the regime of Ukrainian president Viktor Yanukovych that took place in Kiev in the winter of 2013/14. The film follows the progress of the revolution: from peaceful rallies, half a million strong in the Maidan square, to the bloody street battles between protesters and riot police.",0.16355,,2014-05-21,0.0,130.0,10.0
Stealing a Nation,False,0,['Documentary'],113364,tt0803890,en,"This tells a story literally 'hidden from history'. In the 1960s and 70s, British governments, conspiring with American officials, tricked into leaving, then expelled the entire population of the Chagos islands in the Indian Ocean. The aim was to give the principal island of this Crown Colony, Diego Garcia, to the Americans who wanted it as a major military base. Indeed, from Diego Garcia US planes have since bombed Afghanistan and Iraq. The story is told by islanders who were dumped in the slums of Mauritius and in the words of the British officials who left a 'paper trail' of what the International Criminal Court now describes as 'a crime against humanity'",0.07933,,2004-01-01,0.0,56.0,10.0
"The Haunted World of Edward D. Wood, Jr.",False,0,['Documentary'],73183,tt0113270,en,"The strange life and the wonderfully awful films of 1950's Hollywood Z movie director Ed Wood are profiled in this documentary that was conceived of and researched several years before commercial-filmmaker Tim Burton made his feature film tribute. Actually, Wood does not appear much in this film. Rather, it centers on the lives and thoughts of his entourage and those who knew him. Among those interviewed are Wood's former lover and star of his earliest films, Dolores Fuller, whom he abruptly replaced in the middle of Bride of the Monster with actress Loretta King who is also interviewed.",0.037443,['Wood-Thomas Pictures'],1996-05-01,0.0,112.0,10.0
Gendernauts: A Journey Through Shifting Identities,False,0,['Documentary'],49477,tt0192069,en,"Monika Treut explores the worlds and thoughts of several female to male transgendered individuals. As with Treuts first film, Jungfrauenmaschine, Gendernauts, enters a minority sector of San Fransisco culture. The characters in this film have a lot to complain about, and they do. They are people whose physical appearance (female) does not match their inner sexual identity (male). The subject is pinpointed in the film independant of sexual orientation. Leave your conservative hats at the door, this is going to need your special attention.",0.073744,,1999-06-12,0.0,87.0,10.0
The Union,False,0,"['Music', 'Documentary']",105567,tt1854364,en,"In November 2009, filmmaker Cameron Crowe began filming a behind-the-scenes look at the creation of the album The Union, a collaboration between musicians Elton John and Leon Russell, who hadn't spoken to one another in 38 years prior to beginning work on the album. In addition, the documentary offers a rare glimpse into the process John goes through to create and compose his music. Featured in the film are musicians Neil Young, Brian Wilson, Booker T. Jones, steel guitarist Robert Randolph, Don Was and a 10-piece gospel choir who all contribute to the album, which is produced by award-winning producer T-Bone Burnett. Musician Stevie Nicks and John's long-time lyricist Bernie Taupin also appear.",0.355876,,2012-01-01,0.0,87.0,10.0
Canned Dreams,False,0,['Documentary'],123320,tt1433817,en,"A simple can of ravioli propels this spectacular 30,000-kilometre, eight-country journey through all phases of food production and the far flung sources of international ingredients. A dream-like voyage with glimpses of disconcerting realities, the story begins with a single mother toiling in one of the biggest open pit mines in Brazil and ends on the shelf of a grocery store in Finland. Along the way, the workers whose calloused hands mine, raise and harvest each ingredient reveal their dreams and hopes, like the Danish pig farmer who loves his sows but longs for a girlfriend, and the Portuguese tomato picker who wants to stay healthy long enough to pay her daughters way through university. Sumptuous photography and impressive sound design make an eloquent statement about our modern, globalized world, making us aware of the hundreds of invisible people who prepare the food we eat every day. -Gisèle Gordon (HotDocs.ca)",0.043575,['Arte'],2012-01-25,0.0,75.0,10.0
If God Is Willing and da Creek Don't Rise,False,0,['Documentary'],96451,tt1587373,en,"In 2006, director Spike Lee created an astonishing record of the cataclysmic effects of Hurricane Katrina on the city of New Orleans with his epic award-winning documentary, When the Levees Broke. Five years later, Lee returns to New Orleans, to see how the ambitious plans to reinvent the Crescent City were playing out. He finds a patchwork of hope and heartache just as a new disaster unfolds. The four-hour documentary is a continuation of the heart-rending story of destruction and rebirth of America's most unique city.",0.109599,['40 Acres & A Mule Filmworks'],2010-08-23,0.0,255.0,10.0
An Apology to Elephants,False,0,['Documentary'],248870,tt2836524,en,"Elephants are among the most majestic and intelligent creatures on Earth--but for hundreds of years, they have suffered at the hands of humans. Narrated by Lily Tomlin, this documentary short traces our long history with elephants and explores the many problems that arise when they are brought to live in captivity in zoos and circuses.",0.610441,['Home Box Office (HBO)'],2013-04-13,0.0,40.0,10.0
Hori Smoku Sailor Jerry,False,0,['Documentary'],54336,tt1185598,en,"A look at the history of tattoos in America, featuring tattooing legend Norman ""Sailor Jerry"" Collins.",0.039175,,2008-03-03,0.0,73.0,10.0
The Reagan Show,False,0,['Documentary'],452166,tt6710658,en,"Comprised entirely of archival footage taken during those pre-reality-television years, The Reagan Show looks at how Ronald Reagan redefined the look and feel of what it means to be the POTUS.",0.20617,,2017-04-22,0.0,75.0,10.0
Campaign of Hate: Russia and Gay Propaganda,False,0,['Documentary'],305019,tt3569014,en,"As most of the world moves forward toward gay equality, Russia is seemingly heading backward. Antigay sentiment and legislation are spreading rapidly throughout the country. In 2013, the Russian parliament passed a ban on so-called 'gay propaganda' that effectively makes nearly any public discussion of gay equality a crime. It is my hope that this documentary will educate viewers to their reality.",0.050591000000000004,,2014-06-22,0.0,0.0,10.0
Bella Vita,False,0,['Documentary'],299909,tt2622620,en,"Bella Vita is an intimate and powerful journey of self-discovery, seeped in culture, tradition, and passion- where family comes first.",0.052588,,2014-09-16,0.0,0.0,10.0
Old Fashioned: The Story of the Wisconsin Supper Club,False,0,"['Documentary', 'History']",400791,tt4386134,en,"Supper club restaurants were the hot dinning trend in the mid twentieth century. They provided a place for people to spend their evenings enjoying cocktails, home cooked, high quality food and entertainment. The supper club scene slowly faded from the rest of the country, but kept a strong hold in Wisconsin due to a culture that allowed it to thrive. Around for decades, supper clubs in Wisconsin have been able to hold their own style and traditions. While chain restaurants continue to expand and threaten their future, supper clubs are fighting to survive while continuing to offer the same exceptional dinning experience and a personal touch that is not seen in the modern lifestyle of dine and dash. Old Fashioned: The Story of the Wisconsin Supper Club takes you into this uniquely Wisconsin institution.",0.057691,,2015-04-10,0.0,51.0,10.0
Slaying the Badger,False,0,['Documentary'],261813,tt3793686,en,"Before Lance Armstrong, there was Greg LeMond, who is now the first and only American to win the Tour de France. In this engrossing documentary, LeMond looks back at the pivotal 1986 Tour, and his increasingly vicious rivalry with friend, teammate, and mentor Bernard Hinault. The reigning Tour champion and brutal competitor known as “The Badger,” Hinault ‘promised’ to help LeMond to his first victory, in return for LeMond supporting him in the previous year. But in a sport that purports to reward teamwork, it’s really every man for himself.",0.050663,['ESPN films'],2014-07-22,0.0,77.0,10.0
Truckfighters,False,0,"['Documentary', 'Music']",206657,tt2007506,en,"Three down-to-earth guys, record songs and reach out for alternatives to their ordinary lives.",0.066072,"[""I'm Filming Productions""]",2011-11-15,0.0,84.0,10.0
The Danube Exodus,False,0,['Documentary'],263532,tt0403962,en,"In the travelogue The Danube Exodus, Forgács documents the Jewish exodus from Slovakia just before the beginning of World War II. In two boats, a group of nine hundred Slovak, Austrian Jews tried to reach the Black Sea via the river Danube, in order to get to Palestine from there. Forgács based his film on the amateur films of Captain Nándor Andrásovits, the captain of one of the boats. He filmed his passengers while they prayed, slept and even got married. At the end of this journey, it is clear that the boat will not return empty: a reverse exodus takes place, this time of repatriating Bessarabian Germans, fleeing to the Third Reich because of the Soviet invasion of Bessarabia",0.036519,,1998-07-29,0.0,60.0,10.0
Harold and Lillian: A Hollywood Love Story,False,0,['Documentary'],367966,tt4683668,en,"At once a chronicle of a remarkable sixty-year partnership and a tribute to the unsung talents behind a staggering number of cinema classics, this loving film introduces the world to storyboard artist Harold Michelson and film researcher Lillian Michelson. Though largely uncredited, they left an indelible impression on films like The Birds, The Graduate and Rosemary's Baby. Through personal letters, rare storyboards and a wealth of interviews, Daniel Raim pulls the curtain back to reveal their love and work and its impact on Hollywood history.",0.115872,,2015-11-17,0.0,96.0,10.0
Common Threads: Stories from the Quilt,False,0,"['History', 'Documentary']",114524,tt0097099,en,"In the late 1970s, a mysterious new disease began infecting and killing gay men. Common Threads tells the powerful story of the first decade of the AIDS epidemic, as told through the lives of five very diverse individuals who shared a common fate. Using the monumental NAMES Project AIDS Memorial Quilt as its central metaphor, the film weaves together personal memories and television news stories to expose the U.S. government’s failure to respond to the growing epidemic, and the vibrant protest movement that was born as a result. From the Olympic athlete to the inner-city recovering drug addict, from the conservative naval commander to the New York gay activist to the 11-year-old suburban boy with haemophilia, the film uses intimate details to tell an epic story of love, loss, anger and healing.",0.544277,"['New Yorker Films', 'Sandollar Productions']",1989-12-01,0.0,79.0,10.0
Do You Believe in Miracles? The Story of the 1980 U.S. Hockey Team,False,0,['Documentary'],15611,tt0276918,en,"At the Winter Olympics of 1980, after two tense weeks amidst growing Cold War fears, the U.S. Olympic hockey team found themselves playing improbably against the legendary unbeatable Soviet Army hockey team for Olympic Gold. From the live footage taken at Lake Placid, NY, and through interviews beginning with the team's assembly through the experience of winning the gold medal.",0.20375,,2002-01-08,0.0,60.0,9.5
