Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average
The Grinch Grinches the Cat in the Hat,False,0,"['Animation', 'Family']",46963,tt0213689,en,"The Cat in the Hat is all set for a lovely picnic, but the evil Grinch changes his plans by inventing a contraption that captures noise and makes it sound ferocious. The Cat has to save the world from the clutches of the Grinch and the only way to do it is to reach Grinch's soft spot.",0.12353499999999999,,1982-05-20,0.0,25.0,9.0
Lotte from Gadgetville,False,0,"['Adventure', 'Animation', 'Comedy', 'Family']",1260,tt0447249,et,"Somewhere in Europe by a great sea stands a small village, where inventing all manner of domestic gadgets is held in great esteem. The villagers organize an annual competition of new inventions. One of the best inventors in the village is Oskar, the father of the energetic girl dog Lotte. His primary rival is Adalbert the Hare. Victory in this competition is very important as it would bring honour to the entire family.",0.270086,,2006-08-25,0.0,81.0,9.0
Family Band: The Cowsills Story,False,0,"['Documentary', 'Family']",198342,tt2042520,en,"The story of the Cowsills, an American band consisting of family members who rose to fame in the 1960s and served as the real-life inspiration for the “The Partridge Family” TV series.",0.06321399999999999,['Thinking Bee Productions'],2011-08-10,0.0,90.0,9.0
A Child's Christmas in Wales,False,0,"['Drama', 'Family']",102431,tt0172238,en,"It's Christmas Eve in Wales. A young boy named Thomas is excited about the holiday, but he's also disappointed because it's raining instead of snowing. His grandfather gives him an old snow globe as an early Christmas present and starts telling colorful, amusing stories about his childhood Christmases that are shown in flashback. Thomas keeps asking his grandfather more questions because he likes the stories and because he doesn't want to go to bed. His parents finally insist that he go to bed, and his grandfather tells him one last story about going to bed on Christmas night while listening to his family singing carols downstairs. After Thomas falls asleep at last, his grandfather opens the bedroom window and sees falling snowflakes.",0.002841,['Cyprus Films'],1987-12-23,0.0,55.0,8.8
Sandesham,False,0,"['Comedy', 'Drama', 'Family']",134477,tt0353975,ml,"After his retirement, Raghavan Nair (Thilakan) is back at his home. His long cherished dream to spend his retired life along with his family is thwarted after seeing his two sons brawling each other over their political differences.",1.1323299999999998,['Evershine Release'],1991-02-04,0.0,137.0,8.8
Alice in Wonderland,False,0,"['Animation', 'Family', 'Fantasy', 'Foreign']",84774,tt0211191,ru,,0.32003400000000004,['Kievnauchfilm'],1981-01-31,0.0,30.0,8.7
Cirque du Soleil: Varekai,False,0,"['Drama', 'Family', 'Fantasy', 'Music']",15552,tt0368647,en,"Icarus (Anton Chelnokov) is the main character of Varekai, who falls to the ground, breaking his legs as he does. He is suddenly in a strange, new world full of creatures he has never seen before. ""Parachuted into the shadows of a magical forest, a kaleidoscopic world populated by fantastical creatures, this young man sets off on an adventure both absurd and extraordinary.",2.312374,,2003-10-07,0.0,0.0,8.7
Wow! A Talking Fish!,False,0,"['Comedy', 'Animation', 'Fantasy', 'Family']",165095,tt1352408,ru,"Created in 1983, the animated movie uses the plot of Ovanes Tumanyan's tale ""Talking fish"".",0.7396729999999999,['Armenfilm'],1983-01-31,0.0,8.0,8.7
Ghadi,False,0,"['Comedy', 'Drama', 'Family']",223566,tt2552296,ar,"In a traditional neighborhood of a small Lebanese coastal town, Leba (Georges Khabbaz) is a music instructor. Social pressure leads him to get married and have children. To the dismay of his family, neighbors, and friends, he has a first girl and then a second one. His beloved wife Lara, a French literature teacher, is pregnant for the third time and yes, it's a BOY! However, medical tests show that the boy will have special needs. Will Leba and Nay keep the baby? Will he become a burden on the family; or its pride and joy?",0.202644,['The Talkies'],2013-10-31,0.0,100.0,8.7
The Littlest Angel,False,0,"['Animation', 'Family']",79327,tt1869724,en,"Based on the fifteenth best-selling children's book of all time, The Littlest Angel tells the story of a young boy who arrives in heaven before his time. Home-sick and lonely, he will travel back to earth, with his friendly pup Halo, to retrieve a most selfless and precious gift for The Baby Jesus. Experience the love, laughter and magic of one of the most popular children's stories of all time. From the classic book by Charles Tazewell comes the CGI animated film, The Littlest Angel.",0.498207,,2011-11-07,0.0,84.0,8.5
The Whiskered Nanny,False,0,"['Family', 'Comedy']",63584,tt0171869,en,Young man Kesha starts working in the Kindergarten.,0.056978999999999995,['Gorky Film Studios'],1977-06-06,0.0,75.0,8.5
Miss You Can Do It,False,0,"['Documentary', 'Family', 'Drama']",205985,tt2276000,en,"Miss You Can Do It chronicles Abbey Curran, Miss Iowa USA 2008 and the first woman with a disability to compete at the Miss USA Pageant, and eight girls with various physical and intellectual disabilities as the girls participate in the Miss You Can Do It Pageant. Abbey founded the annual Miss You Can Do It Pageant in 2004 and girls and their families travel from all around the country to participate in this one night where their inner beauty and abilities reign.",0.259069,['HBO'],2013-06-24,0.0,75.0,8.5
All She Wishes,False,0,"['Fantasy', 'Comedy', 'Family']",313371,tt3449658,en,"When her birthday wish magically summons wacky Hollywood actor Drake to her small Midwestern town, Sophie has to figure out how to help him fit in until she can get him back home. But Drake is more interested in helping Sophie stand out.",0.0962,,2015-01-15,0.0,0.0,8.5
Call Me Madam,False,0,"['Drama', 'Comedy', 'Music', 'Romance', 'Family']",46011,tt0045592,en,Washington hostess Sally Adams becomes a Truman-era US ambassador to a European grand duchy.,0.078792,,1953-03-25,0.0,114.0,8.5
The Snow Queen 3: Fire and Ice,False,0,"['Family', 'Animation', 'Fantasy']",362058,tt4685554,ru,"After heroically defeating both the Snow Queen and the Snow King, Gerda still cannot find peace. Her dream is to find her parents who were once taken away from them by the North Wind and finally reunite the family. Thus, Gerda and her friends embark on an exiting journey to find her parents and encounter new challenges along the way: they discover an ancient magical artifact of the trolls, the Stone of Fire and Ice. From that moment on, things don't go according to the initial plan...Will Gerda be able to tame the mighty forces of the magical elements and get her family back? The answer will be reveled in 2016. This is a story which encompasses everything you love about Wizart: kindness, bravery, friendship, mystery, love of one's family, and a happy ending, of course!",1.394369,['Wizart Animation'],2016-12-29,0.0,80.0,8.5
Daayen Ya Baayen,False,0,"['Family', 'Comedy', 'Drama']",359002,tt1668078,en,"DAAYEN YA BAAYEN revolves around a schoolteacher in a remote village in the Himalayas who wins a luxury car in a TV contest. His life spirals in a series of comic conflicts as he tries to match the rest of his life to the glamour of the car, undoing himself completely in the process. When the car is stolen, he sets out on a journey to recover more than just his prized vehicle - his lost dignity.",0.041625,"['Handmade Films Ltd.', 'Alliance Media & Entertainment', 'Bela Negi Films']",2010-10-29,0.0,115.0,8.5
The Legend of Sleepy Hollow,False,0,"['Comedy', 'Family', 'Fantasy', 'Horror']",170261,tt0079453,en,"A TV adaptation of Washington Irving's classic ghost story. Humor is the drawing card in this version, with Jeff Goldblum a nerdish Ichabod Crane, Dick Butkus an appropriately nasty Brom Bones, and Meg Foster as spirited Katrina van Tassel. Angered that Katrina has grown fond of schoolmaster Crane, Brom Bones determines to scare off the interloper by filling his head with spooky tales of a Headless Horseman. Crane pooh-poohs the legends, until one fateful ride home in the dark of night.",1.6506880000000002,['Schick Sunn Classics'],1980-10-31,0.0,104.0,8.5
Lover of Loser,False,0,"['Drama', 'Family']",34092,tt1411277,nl,,0.6743560000000001,['Shooting Star Filmcompany BV'],2009-09-23,0.0,102.0,8.4
In a Heartbeat,False,0,"['Family', 'Animation', 'Romance', 'Comedy']",455661,tt6969946,en,A closeted boy runs the risk of being outed by his own heart after it pops out of his chest to chase down the boy of his dreams.,20.82178,['Ringling College of Art and Design'],2017-06-01,0.0,4.0,8.3
Aschenputtel,False,0,"['Fantasy', 'Family']",153717,tt1787655,de,,0.781805,"['Moviepool GmbH', 'Pro Vobis - Gesellschaft für Film und Fernsehen', 'SK Film- und Fernsehproduktionsges.m.b.H.', 'ZDF']",2010-12-24,0.0,0.0,8.3
Spirited Away,False,15000000,"['Fantasy', 'Adventure', 'Animation', 'Family']",129,tt0245429,ja,A ten year old girl who wanders away from her parents along a path that leads to a world ruled by strange and unusual monster-like animals. Her parents have been changed into pigs along with others inside a bathhouse full of these creatures. Will she ever see the world how it once was?,41.048867,['Studio Ghibli'],2001-07-20,274925095.0,125.0,8.3
Piper,False,0,"['Family', 'Animation']",399106,tt5613056,en,"A mother bird tries to teach her little one how to find food by herself. In the process, she encounters a traumatic experience that she must overcome in order to survive.",11.243161,"['Pixar Animation Studios', 'Disney']",2016-06-16,0.0,6.0,8.2
Anne of Green Gables,False,0,"['Drama', 'Family']",17663,tt0088727,en,"At the turn of the century on Prince Edward Island, Matthew Cuthbert and his sister Marilla decide to take on an orphan boy as help for their farm. But they get an unexpected jolt when they're mistakenly sent a girl instead: Anne Shirley. Anne's a dreamer with an unusual point of view, far removed from Marilla's pragmatic ways, and it's only on trial that Marilla agrees to keep Anne.",7.222048,['Sullivan Entertainment'],1985-12-01,0.0,199.0,8.2
Over the Garden Wall,False,0,"['Adventure', 'Animation', 'Family', 'Fantasy']",409696,tt3718778,en,Two brothers find themselves lost in a mysterious land and try to find their way home.,2.802111,['Cartoon Network Studios'],2014-11-03,0.0,110.0,8.2
Jasmine Women,False,0,"['Drama', 'Family', 'Romance']",44217,tt0370969,zh,"Zhang Ziyi plays the youngest of three generations of women who leads lives in Shanghai. Joan Chen plays the great-grandmother, grandmother, and mother. The film recounts this family, the mistakes they make, and a cycle that the granddaughter breaks out of.",0.723176,"['China Film Group', 'Beijing Jinyinma Movie & TV Culture Co.']",2004-06-13,0.0,130.0,8.1
Winnie the Pooh and Tigger Too,False,0,"['Animation', 'Family']",72185,tt0072410,en,"Rabbit is tired of Tigger always bouncing him, so he get's Pooh and Piglet together to come up with an idea to get the bounce out of Tigger. Rabbit suggests they take him into the middle of nowhere and leave him overnight. The idea backfires and Rabbit, Piglet and Pooh find themselves lost, but Pooh's tummy guides them home. Then, Tigger and Roo go out for a bounce and get caught in a tree, which Tigger is too afraid to get out of, and Rabbit makes Tigger promise that if they help get Tigger down, that Tigger can never bounce again. So Tigger is rescued and feels sad that he can no longer bounce, but everyone, including Rabbit, agrees they liked the old bouncy Tigger better.",1.192837,['Walt Disney Productions'],1974-09-20,0.0,25.0,8.1
Tiny Giants 3D,False,0,"['Adventure', 'Documentary', 'Family']",342562,tt3739614,en,A short about what happens under and around us. A chipmunk and a small mouse go on an adventure; they grow and learn about life and its obstacles.,0.597164,['BBC Earth'],2014-05-24,0.0,44.0,8.1
My Grandfather's People,False,0,"['Comedy', 'Drama', 'Family', 'History']",81708,tt2150209,en,A feature film that tells the story of the director's grandfather who was forced to leave Crete in the 1920s during the Greek-Turkish population exchange.,1.391176,,2011-11-25,6086224.0,123.0,8.1
Song of the Sea,False,0,"['Family', 'Animation', 'Fantasy']",110416,tt1865505,en,"The story of the last Seal Child’s journey home. After their mother’s disappearance, Ben and Saoirse are sent to live with Granny in the city. When they resolve to return to their home by the sea, their journey becomes a race against time as they are drawn into a world Ben knows only from his mother’s folktales. But this is no bedtime story; these fairy folk have been in our world far too long. It soon becomes clear to Ben that Saoirse is the key to their survival.",6.967358,"['Irish Film Board', 'Digital Graphics', 'Big Farm', 'Cartoon Saloon', 'Super Productions', 'Magellan Films', 'Mélusine Productions', 'Noerlum Studios', 'Studio 352']",2014-09-06,857522.0,93.0,8.1
Dear Heart,False,0,"['Comedy', 'Family']",101226,tt0057999,en,A lonely Ohio spinster hopes to find romance when she travels to New York City for a postmasters' convention.,0.338929,['Out of Towners Productions'],1964-12-02,0.0,114.0,8.0
