Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average
The Betrayal (Nerakhoon),False,0,"['Documentary', 'Foreign']",40215,tt1157685,en,"The Betrayal (Nerakhoon) is a documentary that was shot over the course of 23 years, Thavi narrates his own story as a child surviving the Vietnam war and loss of his father, and then, as a young man struggling to overcome the hardships of immigrant life, an experience shared with his mother in war.",0.075737,,2008-11-21,0.0,96.0,8.5
Cafe Noir,False,0,"['Drama', 'Romance', 'Foreign']",85959,tt1500689,en,The story begins with a man left by his girlfriend on Christmas Eve and unfolds across the city of Seoul.,0.443406,,2009-09-01,0.0,197.0,8.5
What Will You Do When You Catch Me?,False,0,"['Comedy', 'Foreign']",52920,tt0077350,pl,,0.004974,,1978-12-08,0.0,99.0,8.5
Marooned in Iraq,False,0,"['Drama', 'Foreign']",13438,tt0317226,fa,"During the war between Iran and Iraq, a group of Iranian Kurd musicians set off on an almost impossible mission. They will try to find Hanareh, a singer with a magic voice who crossed the border and may now be in danger in the Iraqi Kurdistan. As in his previous films, this Kurdish director is again focusing on the oppression of his people.",0.073685,,2002-05-22,0.0,108.0,8.5
Fists in the Pocket,False,0,"['Drama', 'Horror', 'Foreign']",46591,tt0059619,it,"Ale, a deeply disturbed young man subject to seizures, benignly decides to murder members of his dysfunctional family for altruistic reasons.",1.399107,['Doria'],1965-10-31,0.0,105.0,8.4
Into Great Silence,False,0,"['Documentary', 'Foreign']",11225,tt0478160,hu,"Into Great Silence (German: Die Große Stille) is a documentary film directed by Philip Gröning that was first released in 2005. It is an intimate portrayal of the everyday lives of Carthusian monks of the Grande Chartreuse, high in the French Alps (Chartreuse Mountains). The idea for the film was proposed to the monks in 1984, but the Carthusians said they wanted time to think about it. The Carthusians finally contacted Gröning 16 years later to say they were now willing to permit Gröning to shoot the movie, if he was still interested.",0.460854,,2005-09-04,0.0,162.0,8.4
Talking Heads,False,0,"['Documentary', 'Foreign']",49098,tt0080770,pl,Krzysztof Kieslowski asks Poles of various ages who they are and what they want in life.,0.00195,,1980-01-01,0.0,16.0,8.3
Naked Under the Moon,False,0,"['Foreign', 'Romance', 'Drama']",219435,tt0277740,en,"A young woman recalls how her father (a fallen priest), her mother (a woman with a secret past) and her teenage sister returned with her to live in their ancestral home after the family business failed. She was plagued with mysterious problems of sleepwalking and began a romance with a young man who tried to cure her.",0.298992,"['Regal Films', 'Good Harvest Productions']",1999-09-08,0.0,127.0,8.3
Black Sun,False,0,"['Documentary', 'Foreign']",91563,tt0478101,en,"Blurred images illustrate the narration of Hugues de Montalembert, who was blinded during a mugging.",0.110421,,2005-09-12,0.0,75.0,8.3
The Necessities of Life,False,0,"['Drama', 'Foreign']",38502,tt1280501,fr,"In 1952, an Inuit hunter named Tivii with tuberculosis leaves his northern home and family to go recuperate at a sanatorium in Quebec City. Uprooted, far from his loved ones, unable to speak French and faced with a completely alien world, he becomes despondent. When he refuses to eat and expresses a wish to die, his nurse, Carole, comes to the realization that Tivii's illness is not the most serious threat to his well-being. She arranges to have a young orphan, Kaki, transferred to the institution. The boy is also sick, but has experience with both worlds and speaks both languages. By sharing his culture with Kaki and opening it up to others, Tivii rediscovers his pride and energy. Ultimately he also rediscovers hope through a plan to adopt Kaki, bring him home and make him part of his family",0.16008,"['Téléfilm Canada', 'Astral Media', 'Canadian Film or Video Production Tax Credit (CPTC)', 'Société Radio-Canada', 'Super Écran', 'Quebec Film and Television Tax Credit', 'SODEC', 'Association coopérative des productions audio-visuelles (ACPAV)', 'APTN']",2008-08-25,0.0,102.0,8.3
Woyzeck,False,0,"['Drama', 'Foreign', 'Horror']",48199,tt0111749,en,"Lajos Kovács (WINGS OF DESIRE) stars as the misused Woyzeck, who ekes out a miserable existence sweeping train tracks, running errands for a bullying army captain and acting as a human guinea pig for a local doctor with ideas about free will. When his common-law wife begins an affair with a local cop, Woyzeck's pocket Bible and near-starvation diet point him on a downward spiral of twisted redemption.",0.226192,,1994-02-07,0.0,93.0,8.3
I'm Gonna Explode,False,0,"['Drama', 'Comedy', 'Romance', 'Foreign']",86440,tt1080857,es,"Tale of a young couple who throw caution to the wind and set out in search of their true fate. Román is the son of a contemptible, right-leaning congressman. Recently enrolled in a new high school, the rebellious teen clumsily attempts to hang himself on-stage at the big talent show. Maru is the sole member of the audience to applaud, earning both students a day of detention. After bonding during the course of their punishment, Román and Maru grab daddy's gun, steal a Volkswagen, and hit the road bound for nowhere.",0.270064,"['Canana Films', 'Fidecine', 'verosimilitude', 'revolcadero']",2008-09-26,0.0,106.0,8.3
A Grin Without a Cat,False,0,"['Documentary', 'Foreign']",53197,tt0076042,fr,"French essay film focusing on global political turmoil in the 1960s and '70s, particularly the rise of the New Left in France and the development of socialist movements in Latin America.",0.107892,"['Iskra', 'Dovidis']",1977-11-23,0.0,240.0,8.3
Up and Down,False,2000000,"['Comedy', 'Drama', 'Foreign']",65967,tt0401488,cs,"Milan and Goran are two criminals who smuggle illegal immigrants. One night after they complete a smuggle, they discover that one of the immigrants has left a baby behind. Milan and Goran decide to sell the baby to Lubos and Eman, who are responsible for running an illegal baby adoption center. Lubos and Eman make attempts to sell the baby to Miluska and Frantisek, a barren couple.",0.880914,,2004-09-16,0.0,108.0,8.2
The Power of Kangwon Province,False,0,"['Drama', 'Romance', 'Foreign']",86266,tt0156906,ko,"Recently separated lovers (Baek Jong-hak, Oh Yun-hong) have a series of close encounters at a popular mountain retreat.",0.236194,['Miracin Korea Film Company'],1998-04-04,0.0,110.0,8.2
Vodka Lemon,False,0,"['Drama', 'Comedy', 'Romance', 'Foreign']",56946,tt0379577,it,"Hamo, a handsome 60-year old man, lives alone in a Romenian village with one of his daughters and his granddaughter. He also owns a retirement of seven dollars per month, a closet, an old russian television set and a military costume.A letter from his second daughter arrives from France.A rumor runs through the village: the envelope would be full of money...But Hamo doesn't think but of the beautiful unknown girl from the cemetery.",0.977228,"['Paradise Films', 'Amka Films Productions', 'Dulciné Films']",2003-11-21,0.0,87.0,8.0
Stranded: I've Come from a Plane That Crashed on the Mountains,False,0,"['Documentary', 'Foreign']",21508,tt1157720,es,"For the first time ever, survivors of the famous 1972 Andes plane crash tell in their own words their harrowing story of survival",0.283513,,2007-11-23,0.0,113.0,8.0
Squint Your Eyes,False,0,"['Drama', 'Comedy', 'Foreign']",81313,tt0379063,en,"The story of a spirited ten-year-old girl who has run away from her proudly affluent parents in town and finds grudging refuge with the slightly slovenly caretaker of an abandoned farm, an ex-teacher.",0.248723,,2003-10-24,0.0,88.0,8.0
Angry Harvest,False,0,"['Drama', 'Foreign', 'Romance']",42032,tt0088811,de,"In the winter of 1942-43, a Jewish family leaps from a train going through Silesia. They are separated in the woods, and Leon, a local peasant who's now a farmer of some wealth, discovers the woman, Rosa, and hides her in his cellar. Leon's a middle-aged Catholic bachelor, tormented by his sexual drive. He doesn't tell Rosa he's seen signs her husband is alive, and he begs her to love him. Rosa offers herself to Leon if he'll help a local Jew in hiding who needs money. Leon pays, and love between Rosa and him does develop, but then Leon's peasant subservience and his limited empathy lead to tragedy. At the war's end, a ray of sunshine comes from an unexpected place.",0.451351,,1986-01-09,0.0,101.0,8.0
The Pinochet Case,False,0,"['Documentary', 'Foreign']",113369,tt0294431,fr,"True story of the saga that was hoped to be the long-awaited justice brought to bear upon Augosto Pinochet, Chilean dictator from 1973 to 1990. In September 1998, Pinochet flew to London on a pleasure trip but experienced back pain and underwent an operation in the London Clinic. Upon waking, he was arrested by Scotland Yard. Could it be that this was to become the first Latin American dictator to answer for crimes while serving as Head of State? After 500 days of house arrest, he nevertheless eventually returned unscathed to Chile, despite the compelling case built against him before &amp; during this period by a young Spanish prosecutor, Carlos Castresana.",0.10064,,2001-10-10,0.0,110.0,8.0
A Moment of Innocence,False,0,"['Comedy', 'Drama', 'Foreign']",43976,tt0117214,fa,"A semi-autobiographical account of Makmahlbaf's experience as a teenager when, as a 17-year-old, he stabbed a policeman at a protest rally. Two decades later, he tracks down the policeman he injured in an attempt to make amends.",1.342194,"['MK2 Productions', 'Pakhshiran']",1996-08-13,37598.0,78.0,8.0
Tokyo Olympiad,False,0,"['Documentary', 'Foreign']",43618,tt0059817,ja,"Kon Ichikawa documents the 1964 Summer Olympics in Tokyo. Like Leni Riefenstahl's Olympia, which documented the 1936 Summer Olympics in Berlin, Ichikawa's film was considered a milestone in documentary filmmaking. However, Tokyo Olympiad keeps its focus more on the atmosphere of the games and the human side of the athletes instead of concentrating only on the winners and the results.",0.643658,,1965-09-24,0.0,170.0,8.0
King Lear,False,0,"['Drama', 'Foreign']",42495,tt0067306,en,"King Lear, old and tired, divides his kingdom among his daughters, giving great importance to their protestations of love for him. When Cordelia, youngest and most honest, refuses to idly flatter the old man in return for favor, he banishes her and turns for support to his remaining daughters. But Goneril and Regan have no love for him and instead plot to take all his power from him. In a parallel, Lear's loyal courtier Gloucester favors his illegitimate son Edmund after being told lies about his faithful son Edgar. Madness and tragedy befall both ill-starred fathers.",0.187901,"['Royal Shakespeare Company', 'Laterna Film', 'Athena Film A/S']",1971-02-04,0.0,137.0,8.0
King Lear,False,0,"['Drama', 'Foreign']",42495,tt0067306,en,"King Lear, old and tired, divides his kingdom among his daughters, giving great importance to their protestations of love for him. When Cordelia, youngest and most honest, refuses to idly flatter the old man in return for favor, he banishes her and turns for support to his remaining daughters. But Goneril and Regan have no love for him and instead plot to take all his power from him. In a parallel, Lear's loyal courtier Gloucester favors his illegitimate son Edmund after being told lies about his faithful son Edgar. Madness and tragedy befall both ill-starred fathers.",0.187901,"['Royal Shakespeare Company', 'Laterna Film', 'Athena Film A/S']",1971-02-04,0.0,137.0,8.0
