Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average
The Condemned of Altona,False,0,"['History', 'Drama']",166888,tt0056468,it,"A dying German magnate invites his youngest son and daughter-in-law home to discuss the future of the family's shipbuilding empire. There, the daughter-in-law stumbles upon a secret of the family's Nazi past.",0.524034,['Titanus'],1962-10-30,0.0,114.0,9.0
The Lost Arcade,False,0,"['History', 'Documentary']",378379,tt3780754,en,"Chinatown Fair opened as a penny arcadeon Mott Street in 1944. Over the decades, the dimly lit gathering place, known for its tic-tac-toe playing chicken, became an institution, surviving turf wars between rival gangs, changing tastes and the explosive growth of home gaming systems like Xbox and Playstation that shuttered most other arcadesin the city. But as the neighborhood gentrified, this haven for a diverse, unlikely community faced its strongest challenge, inspiring its biggest devotees to next-level greatness.",0.062544,,2015-11-14,0.0,79.0,9.0
The Last Bolshevik,False,0,"['History', 'Documentary', 'Foreign']",98498,tt0105618,en,"A documentary on Soviet filmmaker Aleksandr Medvedkin, examining his tumultuous career, the rediscovery of his masterpiece Happiness, and Russia's struggles over the course of the 20th Century.",0.149622,"['Centre National de la Cinématographie', ""Les Films de l'Astrophore""]",1993-03-25,0.0,121.0,9.0
The Loves of Pharaoh,False,0,"['History', 'Drama']",94344,tt0013741,de,The Ethiopian King offers his daughter to a powerful Pharaoh to secure peace between the two countries.,0.170453,"['Europäische Film-Allianz', 'Ernst Lubitsch-Film']",1922-03-14,0.0,100.0,9.0
Jesus,False,0,"['Drama', 'History']",45139,tt0079368,en,"This classic film portrays 3½ years of Jesus' ministry as told in the Gospel of Luke from the Good News and King James translations of the Bible. Producer John Heyman created a film so true-to-life, you will feel like you are in first-century Palestine. Everything from clothing, to customs, to food of the country during that time period was studied to ensure authenticity. With a cast of more than 5,000 Israelis and Arabs, ""JESUS"" was filmed on location in Israel.Own or share the gift of this wonderful story, still as clear, precise, and relevant as it was 2,000 years ago. The film concludes with an opportunity to trust Christ as Savior and Lord.",0.762672,['Inspirational Films'],1979-10-19,0.0,117.0,8.9
"Fuse, Memoirs of the Hunter Girl",False,0,"['Action', 'Animation', 'Drama', 'History']",204755,tt2403867,ja,"In Kyokutei Bakin's classic Japanese epic novel Nansou Satomi Hakkenden, eight samurai serve the Satomi clan during Japan's tumultuous Sengoku (Warring States) era. The Edo-era samurai are the reincarnations of the spirits that Princess Fuse mothered with a dog named Yatsufusa. In Fuse Gansaku: Satomi Hakkenden, the female hunter Hamaji comes to her brother in order to hunt Fuse. Thus, the karmic cycle of retribution that began long ago with the Satomi family begins anew.  Fuse were hybrid creatures of humans and dogs in the Edo period. As there were rumors saying that they killed humans and ate their souls, the Shogun Government offered high bounty for hunting them.  Hamaji was a young female huntress living in the rural part of Mutsu while her brother Dousetsu was living in Edo. The story began as Hamaji went to Edo in order to help his brother to earn some bounty. But in Edo, she met a mysterious young men being chased by others. His name was Shino ...",1.342165,"['Asmik Ace Entertainment', 'TMS Entertainment']",2012-10-20,0.0,110.0,8.8
"Mother Dao, the Turtlelike",False,0,"['History', 'Documentary']",130272,tt0113840,nl,"In a span of ninety minutes the film aims to show how the Netherlands administered its colony as a colonial enterprise and what the relations were like at the time. The usual commentary has been omitted and in its place poems and songs in Bahasa Indonesia have been included in a digital sound composition.  In Mother Dao the Turtlelike, the viewer sees how the colonial machinery in the 1920s was implanted in a world so different from Western Europe.",0.255441,['Nederlandse Programma Stichting (NPS)'],1995-04-06,0.0,90.0,8.8
The Guide,False,722083,"['History', 'Drama']",293122,tt3037582,en,American boy Peter and blind minstrel Ivan are thrown together by fate amidst the turbulent mid-30s Soviet Ukraine.,0.817488,,2014-11-12,499168.0,120.0,8.6
3rd World Hero,False,0,"['Drama', 'History']",253808,tt0260731,en,"Two filmmakers try to create a film venturing on the life of Jose Rizal. Before they do that, they try to investigate on the heroism of the Philippine national hero. Of particular focus is his supposed retraction of his views against the Roman Catholic Church during the Spanish regime in the Philippines which he expressed primarily through his two novels Noli Me Tangere and El Filibusterismo. The investigation was done mainly by ""interviewing"" key individuals in the life of Rizal such as his mother Teodora Alonso, his siblings Paciano, Trinidad, and Narcisa, his love interest and supposed wife Josephine Bracken, and the Jesuit priest who supposedly witnessed Rizal's retraction, Fr. Balaguer. Eventually, the two filmmakers would end up ""interviewing"" Rizal himself to get to the bottom of the issue.",0.147723,['Cinema Artists'],2000-02-16,0.0,93.0,8.5
Spirits' Homecoming,False,0,"['Drama', 'History']",384641,tt5503266,ko,"Two Korean girls, Jung-Min (14) and Young-hee (15) are kidnapped by the Japanese Imperial Army and taken to a 'Comfort Station' in China. There, they join other kidnapped girls in serving Japanese soldiers as sexual slaves known as 'Comfort Women'. Decades later, an elderly lady attempts to reunite with the spirit of her lost friend. Inspired by the testimony of Kang Il-chul.",1.264456,['JO Entertainment'],2016-02-24,0.0,127.0,8.5
The Human Condition II: Road to Eternity,False,0,"['War', 'Drama', 'History']",34528,tt0053115,ja,"Kaji, having lost his exemption from military service by protecting Chinese prisoners from unjust punishment, has now been conscripted into the Japanese Kwantung Army. Despite his anti-militarism, Kaji excels in his training and tries to implement his ideals in his dealings with other soldiers in the face of the prevailing brutality. The film ends with the Soviet army's victorious onslaught.",1.914775,['Shôchiku Eiga'],1959-11-20,0.0,181.0,8.5
The Human Condition I: No Greater Love,False,0,"['War', 'Drama', 'History']",31217,tt0053114,ja,"The Human Condition is a Japanese epic film trilogy made between 1959 and 1961. The trilogy follows the life of Kaji, a Japanese pacifist and socialist, as he tries to survive in the fascist and oppressive world of WWII-era Japan. No Greater Love (1959) opens with Kaji marrying his sweetheart Michiko despite his misgivings about the future.",2.756995,"['Shôchiku Eiga', 'Ninjin Club']",1959-01-15,0.0,208.0,8.5
The Human Condition III: A Soldier's Prayer,False,0,"['War', 'Drama', 'History']",34530,tt0055233,ja,"The Japanese forces having been shattered, Kaji and some comrades embark on an epic journey on foot southward to where Kaji hopes to rejoin Michiko. After surviving many perils he is captured by the Red Army and subjected to treatment that echoes that meted out to the Chinese.",2.327284,"['Shôchiku Eiga', 'Ninjin Club']",1961-01-28,0.0,191.0,8.4
The Roosevelts: An Intimate History,False,0,"['History', 'Documentary']",293603,tt3400010,en,"A documentary that weaves together the stories of Theodore, Franklin and Eleanor Roosevelt, three members of one of the most prominent and influential families in American politics.",0.824032,['Florentine Films'],2014-09-15,0.0,840.0,8.3
The Crisis of Civilization,False,0,"['Documentary', 'Animation', 'History']",96750,tt1970039,en,"The Crisis Civilization is a documentary feature film investigating how global crises like ecological disaster, financial meltdown, dwindling oil reserves, terrorism and food shortages are converging symptoms of a single, failed global system. Proving that 'another world' is not merely possible, but on its way.",0.09348,,2012-03-27,0.0,82.0,8.3
Schindler's List,False,22000000,"['Drama', 'History', 'War']",424,tt0108052,en,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,41.725123,"['Universal Pictures', 'Amblin Entertainment']",1993-11-29,321365567.0,195.0,8.3
Home from Home – Chronicle of a Vision,False,0,"['Drama', 'History']",215740,tt1998204,de,"Follow-up to the TV trilogy ""Heimat"", this time for cinemas, set again in the fictional village Schabbach in the Hunsrück region of Rhineland-Palatinate.",1.824098,,2013-10-03,0.0,225.0,8.3
Levitated Mass,False,0,"['History', 'Documentary']",230836,tt2992220,en,"The artist behind the sensation of a $10 million, 22-city tour, and the international media storm that ensued.",0.360916,['Electric City Entertainment'],2013-06-20,0.0,88.0,8.3
Night and Fog,False,0,"['History', 'Documentary', 'War']",803,tt0048434,fr,The documentary film from French director Resnais set ten years after the Second World War depicts the problems of Auschwitz with shocking images from the concentration camps.,11.144661,"['Cocinor', 'Cosmo-Films']",1955-01-01,0.0,32.0,8.3
Generation War,False,12000000,"['Action', 'Drama', 'War', 'History']",178446,tt1883092,de,"Berlin, 1941. Five friends eager to become heroes in an adventure that will change the face of Europe - and that will forever change them as well.",5.127594,['teamWorx Produktion für Kino und Fernsehen GmbH'],2013-03-17,0.0,270.0,8.2
God on Trial,False,0,"['History', 'War']",31890,tt1173494,en,"In the Jewish tradition of arguing with God, Jewish prisoners in Auschwitz decide to put God on Trial.",1.462217,"['BBC Scotland', 'Hat Trick Productions']",2008-09-03,0.0,86.0,8.2
Michael the Brave,False,0,"['War', 'Drama', 'History']",31398,tt0066078,en,"An epic fresco depicting the reign (1593-1601) of Mihai Pätrascu (better known as ""Mihai Viteazul"" / ""Michael the Brave""), the famous prince who united the three provinces: Transalpine Vallachia, Transylvania and Moldavia, into the country of Romania, at the end of the 16th century (1599-1601) against the opposition of the Ottoman and Austrian Empires, this movie features large scale battle scenes mixed with political intrigues, murderous treachery, and family drama.",0.886381,,1970-01-01,0.0,107.0,8.2
Harakiri,False,0,"['Action', 'Drama', 'History']",14537,tt0056058,ja,"Peace in 17th-century Japan causes the Shogunate's breakup of warrior clans, throwing thousands of samurai out of work and into poverty. An honorable end to such fate under the samurai code is ritual suicide, or hara-kiri.",9.286966,['Shôchiku Eiga'],1962-09-15,0.0,135.0,8.2
The Passion of Joan of Arc,False,0,"['Drama', 'History']",780,tt0019254,fr,"A classic of the silent age, this film tells the story of the doomed but ultimately canonized 15th-century teenage warrior. On trial for claiming she'd spoken to God, Jeanne d'Arc is subjected to inhumane treatment and scare tactics at the hands of church court officials. Initially bullied into changing her story, Jeanne eventually opts for what she sees as the truth. Her punishment, a famously brutal execution, earns her perpetual martyrdom.",8.903953,['Société générale des films'],1928-04-21,0.0,110.0,8.2
The Visual Bible: The Gospel of John,False,10000000,"['Drama', 'History']",30973,tt0377992,en,A word for word depiction of the life of Jesus Christ from the Good News Translation Bible as recorded in the Gospel of John.,1.551648,"['Gospel of John Ltd.', 'Toronto Film Studios', 'Visual Bible International']",2003-09-11,4069090.0,125.0,8.2
David,False,15000000,"['Drama', 'History']",2734,tt0118933,en,"The tribes of Israel need to defeat the superior might of the Philistines: ""Now appoint a king to lead us, such as all the other nations have."" (I Samuel, 8:5). And so the prophet Samuel gives the Hebrews their first king, Saul.  Saul, however, has incessant doubts about his mission. The influential prophet Samuel turns away from Saul in order to select a new king according to God's will: David. He is still a young boy, tending sheep in the fields, when, secretly Samuel oints him as the next king of the Israelites.",2.404939,"['Turner Network Television', 'Five Mile River Films', 'Beta Film', 'Lux Vide']",1997-03-23,0.0,190.0,8.2
L'Oranais,False,0,"['History', 'Drama']",295314,tt3407316,fr,,0.7421369999999999,['Dharamsala'],2014-11-19,0.0,0.0,8.2
Story of My Death,False,0,"['History', 'Drama']",214251,tt3102458,ca,"Famous lover Casanova (Vicenç Altaió), now long past his prime, meets Count Dracula (Eliseu Huertas) during a journey to Transylvania.",0.303212,"['Televisió de Catalunya (TV3)', 'Andergraun Films', 'Capricci Films']",2013-10-23,0.0,148.0,8.2
Matt Shepard Is a Friend of Mine,False,0,"['History', 'Documentary']",296029,tt2555302,en,"An intimate portrait of Matthew Shepard, the gay young man murdered in one of the most notorious hate crimes in U.S. history. Framed through a personal lens, it's the story of loss, love, and courage in the face of unspeakable tragedy.",1.1855639999999998,['Run Rabbit Run Media'],2014-10-07,0.0,89.0,8.2
The Untold History of the United States,False,0,"['Documentary', 'History']",189215,tt1494191,en,Oliver Stone documentary charted the post-WW2 history of the United States.,1.37316,"['Ixtlan Productions', 'Showtime Networks']",2012-11-12,0.0,585.0,8.2
